Date,Desert_NC
39349.21,0.031402394
39349.25,0.071124995
39349.29,0.037243547
39349.33,0.009018991
39349.37,0.005583328
39349.42,0.003993326
39349.46,0.015297832
39349.5,0.012173977
39349.54,0.022604454
39349.58,0.017664547
39349.62,0.035267867
39349.67,0.034626875
39349.71,0.05637647
39349.75,0.110326187
39349.79,0.040271578
39349.83,0.034549856
39349.87,0.03548492
39349.92,0.009353893
39349.96,0.007803193
39350,0
39350.04,0
39350.08,0
39350.12,0
39350.17,0
39350.21,0
39350.25,0
39350.29,0
39350.33,0
39350.37,0
39350.42,0
39350.46,0
39350.5,0.008315318
39350.54,0.008250846
39350.58,0.009360429
39350.62,0.011688333
39350.67,0.04057765
39350.71,0.177316619
39350.75,0.27447012
39350.79,0.371914653
39350.83,0.364931024
39350.87,0.329598502
39350.92,0.330300608
39350.96,0.288801667
39351,0.243943895
39351.04,0.163173358
39351.08,0.182108171
39351.12,0.140275472
39351.17,0.139137025
39351.21,0.166767383
39351.25,0.146588928
39351.29,0.074980575
39351.33,0.009755505
39351.37,0.012379872
39351.42,0.01215583
39351.46,0.032277145
39351.5,0.020846502
39351.54,0.145255911
39351.58,0.180775889
39351.62,0.116024594
39351.67,0.049386985
39351.71,0.051918221
39351.75,0.169275009
39351.79,0.187044247
39351.83,0.287537302
39351.87,0.240274166
39351.92,0.187074462
39351.96,0.167904766
39352,0.116335756
39352.04,0.111570981
39352.08,0.177154636
39352.12,0.210584351
39352.17,0.183780414
39352.21,0.070284354
39352.25,0.050861971
39352.29,0.009888591
39352.33,0
39352.37,0.007879669
39352.42,0.006136339
39352.46,0.003055157
39352.5,0.002139608
39352.54,0
39352.58,0.000725447
39352.62,0.09228295
39352.67,0.071830494
39352.71,0.026427388
39352.75,0.030084561
39352.79,0.079372064
39352.83,0.057537541
39352.87,0.040129618
39352.92,0.110664889
39352.96,0.1877953
39353,0.245028321
39353.04,0.260773759
39353.08,0.269988332
39353.12,0.232437533
39353.17,0.187425068
39353.21,0.13306082
39353.25,0.085772136
39353.29,0.061208201
39353.33,0.014041323
39353.37,0.00960601
39353.42,0.016005932
39353.46,0.051837689
39353.5,0.11214992
39353.54,0.150154544
39353.58,0.118599767
39353.62,0.210646937
39353.67,0.247214504
39353.71,0.273233157
39353.75,0.433265761
39353.79,0.493919672
39353.83,0.459706774
39353.87,0.628805003
39353.92,0.696881026
39353.96,0.654846308
39354,0.620987682
39354.04,0.603002628
39354.08,0.63014803
39354.12,0.620150442
39354.17,0.649174742
39354.21,0.632107756
39354.25,0.588663401
39354.29,0.289938091
39354.33,0.137475652
39354.37,0.252779444
39354.42,0.29613795
39354.46,0.33235984
39354.5,0.336796068
39354.54,0.28313184
39354.58,0.286901113
39354.62,0.264491493
39354.67,0.184029229
39354.71,0.170770092
39354.75,0.334108864
39354.79,0.396374087
39354.83,0.346297833
39354.87,0.361366135
39354.92,0.425537961
39354.96,0.346158077
39355,0.345315996
39355.04,0.322147579
39355.08,0.329146029
39355.12,0.294269977
39355.17,0.27371025
39355.21,0.329189072
39355.25,0.344464022
39355.29,0.260808621
39355.33,0.213678585
39355.37,0.267234707
39355.42,0.260383503
39355.46,0.244406238
39355.5,0.280428517
39355.54,0.271120109
39355.58,0.289522576
39355.62,0.227776569
39355.67,0.22312188
39355.71,0.147843664
39355.75,0.233181724
39355.79,0.228203921
39355.83,0.300819951
39355.87,0.230493423
39355.92,0.308967868
39355.96,0.295889327
39356,0.306016684
39356.04,0.277197503
39356.08,0.249864139
39356.12,0.256995074
39356.17,0.287136313
39356.21,0.297824759
39356.25,0.290215968
39356.29,0.173229077
39356.33,0.126726647
39356.37,0.181971587
39356.42,0.212879616
39356.46,0.232177636
39356.5,0.210954005
39356.54,0.196874581
39356.58,0.195629253
39356.62,0.226041351
39356.67,0.240275601
39356.71,0.218911476
39356.75,0.277208227
39356.79,0.324802563
39356.83,0.331057558
39356.87,0.326500766
39356.92,0.334396424
39356.96,0.304039969
39357,0.299202524
39357.04,0.334161481
39357.08,0.306131842
39357.12,0.338988756
39357.17,0.320511411
39357.21,0.265348837
39357.25,0.264093781
39357.29,0.227842559
39357.33,0.199569424
39357.37,0.196088581
39357.42,0.187812009
39357.46,0.163562991
39357.5,0.207607897
39357.54,0.208331502
39357.58,0.196588024
39357.62,0.182820285
39357.67,0.147923056
39357.71,0.126139268
39357.75,0.177031213
39357.79,0.191817575
39357.83,0.213457875
39357.87,0.23610535
39357.92,0.243435512
39357.96,0.21936156
39358,0.183002588
39358.04,0.074353121
39358.08,0.023871883
39358.12,0.011570889
39358.17,0.009825315
39358.21,0.008801522
39358.25,0.007462973
39358.29,0.005041643
39358.33,0
39358.37,0
39358.42,0
39358.46,0
39358.5,0.016757133
39358.54,0.022831973
39358.58,0.0466989
39358.62,0.070091759
39358.67,0.102230617
39358.71,0.097359566
39358.75,0.121608305
39358.79,0.14724307
39358.83,0.126016352
39358.87,0.110210735
39358.92,0.096450369
39358.96,0.04808318
39359,0.007409795
39359.04,0.006367557
39359.08,0.004434125
39359.12,0
39359.17,0
39359.21,0
39359.25,0.008246215
39359.29,0.002171656
39359.33,0
39359.37,0.008229271
39359.42,0.008704852
39359.46,0.017466998
39359.5,0.041522323
39359.54,0.060721544
39359.58,0.069369692
39359.62,0.12119738
39359.67,0.10368792
39359.71,0.052654382
39359.75,0.050443832
39359.79,0.04356926
39359.83,0.028560074
39359.87,0.033451924
39359.92,0.027756232
39359.96,0.020590716
39360,0.028090679
39360.04,0.063322015
39360.08,0.062254343
39360.12,0.051519033
39360.17,0.048059849
39360.21,0.034568889
39360.25,0.073667693
39360.29,0.052952385
39360.33,0.040176687
39360.37,0.040097024
39360.42,0.0626415
39360.46,0.136035516
39360.5,0.210754889
39360.54,0.238605239
39360.58,0.191237913
39360.62,0.158953653
39360.67,0.13704558
39360.71,0.086872559
39360.75,0.12389153
39360.79,0.11645457
39360.83,0.134518723
39360.87,0.148973349
39360.92,0.137570701
39360.96,0.066016645
39361,0.034136658
39361.04,0.032742008
39361.08,0.010753835
39361.12,0.013412954
39361.17,0.015790822
39361.21,0.020327127
39361.25,0.014335712
39361.29,0
39361.33,0.002738432
39361.37,0
39361.42,0.003442088
39361.46,0.006997531
39361.5,0
39361.54,0.000986173
39361.58,0.002797568
39361.62,0.003024626
39361.67,0
39361.71,0.043160212
39361.75,0.095883516
39361.79,0.06951852
39361.83,0.046165691
39361.87,0.027998286
39361.92,0.010334169
39361.96,0.001121745
39362,0
39362.04,0
39362.08,0
39362.12,0
39362.17,0
39362.21,0
39362.25,0
39362.29,0
39362.33,0
39362.37,0
39362.42,0
39362.46,0
39362.5,0
39362.54,0
39362.58,0
39362.62,0
39362.67,0.008623164
39362.71,0.008861601
39362.75,0.007929025
39362.79,0.008024891
39362.83,0.008072727
39362.87,0.008516857
39362.92,0.00824347
39362.96,0.00664753
39363,0.005534127
39363.04,0
39363.08,0
39363.12,0
39363.17,0
39363.21,0
39363.25,0
39363.29,0
39363.33,0
39363.37,0
39363.42,0
39363.46,0
39363.5,0
39363.54,0
39363.58,0
39363.62,0.02639771
39363.67,0.012232108
39363.71,0.085514995
39363.75,0.099525568
39363.79,0.190811937
39363.83,0.290841489
39363.87,0.321357098
39363.92,0.319248237
39363.96,0.344223507
39364,0.37054711
39364.04,0.360117524
39364.08,0.362419384
39364.12,0.374312709
39364.17,0.363130172
39364.21,0.31823423
39364.25,0.236133321
39364.29,0.143244973
39364.33,0.015097734
39364.37,0.007983148
39364.42,0.008698254
39364.46,0.019631456
39364.5,0.018680699
39364.54,0.012574242
39364.58,0.013288981
39364.62,0.010330234
39364.67,0.00925499
39364.71,0.015630493
39364.75,0.020511492
39364.79,0.020976334
39364.83,0.0714512
39364.87,0.169936151
39364.92,0.33419174
39364.96,0.410551958
39365,0.394391457
39365.04,0.46765923
39365.08,0.496167375
39365.12,0.359885176
39365.17,0.052225901
39365.21,0.005951418
39365.25,0.004366704
39365.29,0.003680461
39365.33,0
39365.37,0.021126629
39365.42,0.005583905
39365.46,0.025236389
39365.5,0
39365.54,0
39365.58,0
39365.62,0.113584821
39365.67,0.013820288
39365.71,0.047553849
39365.75,0.025913474
39365.79,0.019544237
39365.83,0.048792465
39365.87,0.097941372
39365.92,0.073216894
39365.96,0.015786877
39366,0.040194016
39366.04,0.218356019
39366.08,0.14441645
39366.12,0.02954539
39366.17,0.259943508
39366.21,0.422872556
39366.25,0.352270081
39366.29,0.253213678
39366.33,0.158066513
39366.37,0.163567816
39366.42,0.18398252
39366.46,0.160734216
39366.5,0.128258732
39366.54,0.132300449
39366.58,0.178466764
39366.62,0.14646367
39366.67,0.310753684
39366.71,0.261655334
39366.75,0.444455436
39366.79,0.429648752
39366.83,0.336951962
39366.87,0.466620457
39366.92,0.532938028
39366.96,0.517058757
39367,0.478194947
39367.04,0.442372748
39367.08,0.46821556
39367.12,0.535817801
39367.17,0.587162564
39367.21,0.581283153
39367.25,0.579513033
39367.29,0.333683386
39367.33,0.055579852
39367.37,0.046868638
39367.42,0.110424715
39367.46,0.11865214
39367.5,0.125497616
39367.54,0.091649942
39367.58,0.092085673
39367.62,0.062842007
39367.67,0.03364148
39367.71,0.009899215
39367.75,0.009675069
39367.79,0.012062968
39367.83,0.004062746
39367.87,0
39367.92,0
39367.96,0
39368,0.006782968
39368.04,0.052664822
39368.08,0.236161896
39368.12,0.37804492
39368.17,0.400203842
39368.21,0.357418831
39368.25,0.279428892
39368.29,0.183185645
39368.33,0.030448312
39368.37,0.008681598
39368.42,0.001159328
39368.46,0
39368.5,0
39368.54,0
39368.58,0
39368.62,0.000861573
39368.67,0.009173624
39368.71,0.035937259
39368.75,0.102909691
39368.79,0.045170137
39368.83,0.001930041
39368.87,0
39368.92,0
39368.96,0
39369,0
39369.04,0
39369.08,0
39369.12,0
39369.17,0
39369.21,0
39369.25,0.005946522
39369.29,0.019975152
39369.33,0.017705586
39369.37,0
39369.42,0
39369.46,0
39369.5,0
39369.54,0
39369.58,0
39369.62,0.00986364
39369.67,0.050176135
39369.71,0.095416269
39369.75,0.129938038
39369.79,0.075283334
39369.83,0.025046739
39369.87,0.022768394
39369.92,0.018059562
39369.96,0.018966009
39370,0.014053898
39370.04,0.00611563
39370.08,0
39370.12,0
39370.17,0
39370.21,0
39370.25,0
39370.29,0
39370.33,0.004873737
39370.37,0
39370.42,0
39370.46,0
39370.5,0
39370.54,0
39370.58,0
39370.62,0
39370.67,0.013820846
39370.71,0.038586943
39370.75,0.056381679
39370.79,0.023016111
39370.83,0.010944206
39370.87,0.009265991
39370.92,0.009317703
39370.96,0.0032746
39371,0.004282535
39371.04,0.00202043
39371.08,0
39371.12,0
39371.17,0
39371.21,0
39371.25,0
39371.29,0
39371.33,0
39371.37,0
39371.42,0
39371.46,0
39371.5,0
39371.54,0
39371.58,0.000913329
39371.62,0.004178008
39371.67,0.034662174
39371.71,0.173599737
39371.75,0.259094512
39371.79,0.203241354
39371.83,0.121676613
39371.87,0.059491241
39371.92,0.043238726
39371.96,0.04770969
39372,0.043361732
39372.04,0.014275263
39372.08,0.00975615
39372.12,0.003054687
39372.17,0.006361206
39372.21,0.008495468
39372.25,0.009486953
39372.29,0.033355057
39372.33,0.010623193
39372.37,0.004138288
39372.42,0
39372.46,0
39372.5,0
39372.54,0
39372.58,0
39372.62,0
39372.67,0.020907216
39372.71,0.1409564
39372.75,0.251632591
39372.79,0.23073819
39372.83,0.246045203
39372.87,0.195790368
39372.92,0.116407015
39372.96,0.116621091
39373,0.124074749
39373.04,0.135764133
39373.08,0.144016992
39373.12,0.107413936
39373.17,0.094640658
39373.21,0.073059197
39373.25,0.05601955
39373.29,0.055987576
39373.33,0.010197027
39373.37,0.02463857
39373.42,0.060706568
39373.46,0.048714512
39373.5,0.033784393
39373.54,0.083980539
39373.58,0.016855719
39373.62,0.026441801
39373.67,0.044535341
39373.71,0.096604095
39373.75,0.255312384
39373.79,0.365527001
39373.83,0.242281296
39373.87,0.280111288
39373.92,0.266352422
39373.96,0.25775261
39374,0.354442938
39374.04,0.285093086
39374.08,0.272357924
39374.12,0.262141472
39374.17,0.219021966
39374.21,0.19970121
39374.25,0.255024252
39374.29,0.15674077
39374.33,0.047126085
39374.37,0.081234695
39374.42,0.144297218
39374.46,0.243068908
39374.5,0.186237945
39374.54,0.267834127
39374.58,0.500054828
39374.62,0.574804843
39374.67,0.51631328
39374.71,0.478394141
39374.75,0.519080407
39374.79,0.670507789
39374.83,0.646227587
39374.87,0.599192679
39374.92,0.517970428
39374.96,0.450023425
39375,0.418238063
39375.04,0.440577493
39375.08,0.263248841
39375.12,0.257804467
39375.17,0.284299315
39375.21,0.294877066
39375.25,0.254474089
39375.29,0.138905708
39375.33,0.094795187
39375.37,0.04666409
39375.42,0.073489587
39375.46,0.109363992
39375.5,0.126439168
39375.54,0.158033223
39375.58,0.187027863
39375.62,0.227055961
39375.67,0.24498658
39375.71,0.412119285
39375.75,0.335232266
39375.79,0.27944457
39375.83,0.230983332
39375.87,0.145237054
39375.92,0.126824774
39375.96,0.135639498
39376,0.106979831
39376.04,0.148079601
39376.08,0.100938204
39376.12,0.029108404
39376.17,0.019944766
39376.21,0.01895832
39376.25,0.014720148
39376.29,0.012685542
39376.33,0.008020497
39376.37,0
39376.42,0
39376.46,0.009222045
39376.5,0.009120623
39376.54,0.008368708
39376.58,0.008328762
39376.62,0.016355718
39376.67,0.045778659
39376.71,0.114971266
39376.75,0.139777066
39376.79,0.227405544
39376.83,0.277093786
39376.87,0.116242622
39376.92,0.064469674
39376.96,0.02568287
39377,0.011702321
39377.04,0.00806525
39377.08,0.009185313
39377.12,0.008584259
39377.17,0.009547584
39377.21,0.008025557
39377.25,0.010324413
39377.29,0.012716768
39377.33,0.008161132
39377.37,0.010509723
39377.42,0.022820649
39377.46,0.035984239
39377.5,0.038853429
39377.54,0.044913499
39377.58,0.070165835
39377.62,0.104805642
39377.67,0.130340432
39377.71,0.24984964
39377.75,0.355781293
39377.79,0.442129792
39377.83,0.370565195
39377.87,0.340313538
39377.92,0.339035997
39377.96,0.333893546
39378,0.312206808
39378.04,0.312709965
39378.08,0.279926298
39378.12,0.329187913
39378.17,0.379565949
39378.21,0.367435268
39378.25,0.378586678
39378.29,0.281865978
39378.33,0.125778175
39378.37,0.122011994
39378.42,0.112303944
39378.46,0.159554584
39378.5,0.182933351
39378.54,0.273403766
39378.58,0.396264593
39378.62,0.397163774
39378.67,0.321250849
39378.71,0.574088681
39378.75,0.565697596
39378.79,0.474052161
39378.83,0.60279191
39378.87,0.570015643
39378.92,0.552750003
39378.96,0.507378022
39379,0.455890652
39379.04,0.426773519
39379.08,0.411083792
39379.12,0.388586353
39379.17,0.447989409
39379.21,0.515746537
39379.25,0.500355919
39379.29,0.503304582
39379.33,0.462203926
39379.37,0.49692498
39379.42,0.454673792
39379.46,0.329292229
39379.5,0.255713132
39379.54,0.306869034
39379.58,0.282650998
39379.62,0.327640261
39379.67,0.447144089
39379.71,0.32306138
39379.75,0.005276539
39379.79,0.058392595
39379.83,0.121560433
39379.87,0.260919602
39379.92,0.131138227
39379.96,0.001056375
39380,0
39380.04,0.03301621
39380.08,0.081753053
39380.12,0.071340052
39380.17,0.030215594
39380.21,0.048671086
39380.25,0.106256661
39380.29,0.017993454
39380.33,0.044329037
39380.37,0.012056922
39380.42,0.002974912
39380.46,0.008666081
39380.5,0.027338012
39380.54,0.023400116
39380.58,0.042947089
39380.62,0.083383299
39380.67,0.038823558
39380.71,0.107659418
39380.75,0.087317518
39380.79,0.048909166
39380.83,0.074329138
39380.87,0.063911882
39380.92,0.085063793
39380.96,0.146269039
39381,0.190764144
39381.04,0.22840076
39381.08,0.170563201
39381.12,0.165569484
39381.17,0.216087533
39381.21,0.195330302
39381.25,0.141986166
39381.29,0.254068078
39381.33,0.181439692
39381.37,0.186261908
39381.42,0.191374406
39381.46,0.159347121
39381.5,0.126022213
39381.54,0.046166571
39381.58,0.024772497
39381.62,0.049664079
39381.67,0.105513021
39381.71,0.174586482
39381.75,0.142061604
39381.79,0.033170507
39381.83,0.009366054
39381.87,0.007874732
39381.92,0.006894186
39381.96,0.043676118
39382,0.085310899
39382.04,0.073898215
39382.08,0.10685013
39382.12,0.075256546
39382.17,0.090941657
39382.21,0.11035688
39382.25,0.251927012
39382.29,0.216557232
39382.33,0.129365989
39382.37,0.207406545
39382.42,0.305726848
39382.46,0.226029331
39382.5,0.126422296
39382.54,0.059782354
39382.58,0.125238534
39382.62,0.102821813
39382.67,0.102796106
39382.71,0.338208115
39382.75,0.39808409
39382.79,0.545310167
39382.83,0.594621818
39382.87,0.669847288
39382.92,0.607723307
39382.96,0.602079228
39383,0.513374087
39383.04,0.604255044
39383.08,0.60473018
39383.12,0.609664696
39383.17,0.585974908
39383.21,0.614820217
39383.25,0.612896488
39383.29,0.574863914
39383.33,0.433971538
39383.37,0.522319373
39383.42,0.508665587
39383.46,0.542870288
39383.5,0.575174136
39383.54,0.46770447
39383.58,0.457469068
39383.62,0.422414727
39383.67,0.335082782
39383.71,0.527228291
39383.75,0.434552864
39383.79,0.482762889
39383.83,0.390453779
39383.87,0.351016246
39383.92,0.340107029
39383.96,0.735576394
39384,0.745369509
39384.04,0.746744755
39384.08,0.741581432
39384.12,0.726084241
39384.17,0.716247943
39384.21,0.63351126
39384.25,0.580758702
39384.29,0.611427468
39384.33,0.468727764
39384.37,0.423125317
39384.42,0.338638618
39384.46,0.266713015
39384.5,0.1529306
39384.54,0.081847511
39384.58,0.047900549
39384.62,0.021286135
39384.67,0.024663159
39384.71,0.077133883
39384.75,0.070220589
39384.79,0.044389872
39384.83,0.025908912
39384.87,0.035071701
39384.92,0.056909556
39384.96,0.091716658
39385,0.083329062
39385.04,0.05655236
39385.08,0.06024573
39385.12,0.090931918
39385.17,0.068059748
39385.21,0.083194632
39385.25,0.089163502
39385.29,0.079459517
39385.33,0.047293743
39385.37,0.005574158
39385.42,0.004363761
39385.46,0
39385.5,0
39385.54,0
39385.58,0
39385.62,0
39385.67,0
39385.71,0.009304199
39385.75,0.008531766
39385.79,0.009224792
39385.83,0.002105345
39385.87,0
39385.92,0
39385.96,0
39386,0
39386.04,0
39386.08,0
39386.12,0
39386.17,0
39386.21,0
39386.25,0
39386.29,0
39386.33,0
39386.37,0
39386.42,0
39386.46,0
39386.5,0
39386.54,0
39386.58,0.001828367
39386.62,0.008686548
39386.67,0.044763263
39386.71,0.135142295
39386.75,0.102215662
39386.79,0.098477059
39386.83,0.070331684
39386.87,0.051370743
39386.92,0.037095269
39386.96,0.021776527
39387,0.010134903
39387.04,0.00699797
39387.08,0.006255835
39387.12,0.002580765
39387.17,0.001916454
39387.21,0
39387.25,0
39387.29,0
39387.33,0
39387.37,0
39387.42,0
39387.46,0.00388913
39387.5,0.006435642
39387.54,0.008666357
39387.58,0.011948916
39387.62,0.016992432
39387.67,0.029483226
39387.71,0.050958419
39387.75,0.089834124
39387.79,0.198577554
39387.83,0.513672781
39387.87,0.685385473
39387.92,0.75471669
39387.96,0.736129929
39388,0.72549415
39388.04,0.708520017
39388.08,0.680573692
39388.12,0.66374531
39388.17,0.653693901
39388.21,0.678484109
39388.25,0.695764599
39388.29,0.70702871
39388.33,0.741263984
39388.37,0.737591632
39388.42,0.760318142
39388.46,0.745982031
39388.5,0.750280077
39388.54,0.747072893
39388.58,0.764735158
39388.62,0.747926517
39388.67,0.765298753
39388.71,0.763035136
39388.75,0.744788996
39388.79,0.747088771
39388.83,0.737320043
39388.87,0.723128238
39388.92,0.736922198
39388.96,0.671681717
39389,0.732659226
39389.04,0.755257432
39389.08,0.763983238
39389.12,0.727422129
39389.17,0.680491196
39389.21,0.733384985
39389.25,0.72947912
39389.29,0.617666059
39389.33,0.528203206
39389.37,0.53058158
39389.42,0.439591423
39389.46,0.450538757
39389.5,0.439210246
39389.54,0.401702347
39389.58,0.336392225
39389.62,0.27343527
39389.67,0.25567714
39389.71,0.386177288
39389.75,0.372860599
39389.79,0.344464068
39389.83,0.330369752
39389.87,0.351008311
39389.92,0.366143662
39389.96,0.627507783
39390,0.551866809
39390.04,0.533215975
39390.08,0.552630159
39390.12,0.587462663
39390.17,0.537324353
39390.21,0.370258782
39390.25,0.301208432
39390.29,0.250500247
39390.33,0.135285088
39390.37,0.013935138
39390.42,0.008366204
39390.46,0.010007668
39390.5,0
39390.54,0
39390.58,0.006996882
39390.62,0.012168705
39390.67,0.013397215
39390.71,0.003248038
39390.75,0
39390.79,0.012501712
39390.83,0.035504242
39390.87,0.069976537
39390.92,0.133876899
39390.96,0.028325625
39391,0.009239301
39391.04,0.00110351
39391.08,0
39391.12,0.017566381
39391.17,0.011056081
39391.21,0.008255502
39391.25,0.006990749
39391.29,0.007941202
39391.33,0.002072657
39391.37,0
39391.42,0
39391.46,0
39391.5,0
39391.54,0
39391.58,0.006409718
39391.62,0.008511947
39391.67,0.035604778
39391.71,0.065464331
39391.75,0.124242452
39391.79,0.289873883
39391.83,0.400641133
39391.87,0.492123683
39391.92,0.596594388
39391.96,0.67327084
39392,0.725790084
39392.04,0.728427704
39392.08,0.739404638
39392.12,0.76291853
39392.17,0.761313846
39392.21,0.759792377
39392.25,0.700435162
39392.29,0.593190981
39392.33,0.603704942
39392.37,0.46385397
39392.42,0.20813939
39392.46,0.035030888
39392.5,0.033900676
39392.54,0.013593668
39392.58,0.14208723
39392.62,0.279841625
39392.67,0.479901463
39392.71,0.568582929
39392.75,0.688835389
39392.79,0.658124682
39392.83,0.690193085
39392.87,0.693079481
39392.92,0.637887056
39392.96,0.635686255
39393,0.634264497
39393.04,0.616818664
39393.08,0.58874794
39393.12,0.583540531
39393.17,0.526469955
39393.21,0.48241749
39393.25,0.478654455
39393.29,0.400392712
39393.33,0.159057165
39393.37,0.08771708
39393.42,0.227438522
39393.46,0.250487457
39393.5,0.191649092
39393.54,0.144893498
39393.58,0.125441306
39393.62,0.139288484
39393.67,0.15301265
39393.71,0.299814729
39393.75,0.339449109
39393.79,0.419758357
39393.83,0.436650558
39393.87,0.559714813
39393.92,0.600260848
39393.96,0.606875917
39394,0.629697748
39394.04,0.638122595
39394.08,0.653696519
39394.12,0.639170479
39394.17,0.501995943
39394.21,0.36293116
39394.25,0.338073833
39394.29,0.198664335
39394.33,0.072335531
39394.37,0.013460436
39394.42,0.008073811
39394.46,0.008865628
39394.5,0.009473026
39394.54,0.004524934
39394.58,0
39394.62,0
39394.67,0.008464293
39394.71,0.009315815
39394.75,0.033476995
39394.79,0.025483711
39394.83,0.036327956
39394.87,0.110670967
39394.92,0.125477722
39394.96,0.163558994
39395,0.187522733
39395.04,0.197621385
39395.08,0.226475162
39395.12,0.249339835
39395.17,0.279633454
39395.21,0.272399172
39395.25,0.256909976
39395.29,0.2434816
39395.33,0.11828537
39395.37,0.031097852
39395.42,0.015447168
39395.46,0.006906229
39395.5,0
39395.54,0
39395.58,0
39395.62,0
39395.67,0
39395.71,0
39395.75,0.007722775
39395.79,0.004065316
39395.83,0
39395.87,0
39395.92,0
39395.96,0
39396,0
39396.04,0
39396.08,0.003832501
39396.12,0
39396.17,0.011950564
39396.21,0.05954665
39396.25,0.055304339
39396.29,0.2243278
39396.33,0.094943408
39396.37,0.09892459
39396.42,0.24522507
39396.46,0.306624171
39396.5,0.35268381
39396.54,0.228181703
39396.58,0.30654037
39396.62,0.36380714
39396.67,0.29469375
39396.71,0.377158035
39396.75,0.507082655
39396.79,0.673618723
39396.83,0.682040863
39396.87,0.62614929
39396.92,0.3047256
39396.96,0.241468561
39397,0.256024069
39397.04,0.279220811
39397.08,0.24325556
39397.12,0.12898132
39397.17,0.181153346
39397.21,0.14902348
39397.25,0.109091976
39397.29,0.104100828
39397.33,0.050887012
39397.37,0.021550458
39397.42,0.015857592
39397.46,0.027625129
39397.5,0.039956806
39397.54,0.021458148
39397.58,0.028875164
39397.62,0.024018392
39397.67,0.007410249
39397.71,0.004123967
39397.75,0
39397.79,0
39397.83,0
39397.87,0
39397.92,0
39397.96,0
39398,0
39398.04,0
39398.08,0
39398.12,0
39398.17,0
39398.21,0
39398.25,0.011070552
39398.29,0.029039403
39398.33,0.050571392
39398.37,0.009282421
39398.42,0.013431867
39398.46,0.039246332
39398.5,0.062985969
39398.54,0.091645133
39398.58,0.093629697
39398.62,0.088419999
39398.67,0.094755108
39398.71,0.180427692
39398.75,0.307262182
39398.79,0.405808437
39398.83,0.472725576
39398.87,0.5103015
39398.92,0.506420622
39398.96,0.578637691
39399,0.552992101
39399.04,0.519824964
39399.08,0.446258848
39399.12,0.480650982
39399.17,0.450536292
39399.21,0.382153728
39399.25,0.331975308
39399.29,0.305624436
39399.33,0.281067634
39399.37,0.155833386
39399.42,0.069612002
39399.46,0.05835394
39399.5,0.051529066
39399.54,0.044680884
39399.58,0.051594793
39399.62,0.038457481
39399.67,0.023515653
39399.71,0.035918088
39399.75,0.11046798
39399.79,0.038386919
39399.83,0.027124684
39399.87,0.021924277
39399.92,0.030583449
39399.96,0.037371892
39400,0.025537877
39400.04,0.012369046
39400.08,0.008152799
39400.12,0.008758171
39400.17,0.006906884
39400.21,0
39400.25,0
39400.29,0.009986248
39400.33,0.009439758
39400.37,0.014824491
39400.42,0.014013284
39400.46,0
39400.5,0.011517374
39400.54,0.03591367
39400.58,0.059033574
39400.62,0.089148391
39400.67,0.101918091
39400.71,0.193991093
39400.75,0.438515799
39400.79,0.51887473
39400.83,0.567008576
39400.87,0.603573838
39400.92,0.626728624
39400.96,0.57006686
39401,0.576784934
39401.04,0.596232538
39401.08,0.654340032
39401.12,0.66441581
39401.17,0.645474568
39401.21,0.618174905
39401.25,0.606340969
39401.29,0.530079901
39401.33,0.511846993
39401.37,0.49791219
39401.42,0.443044595
39401.46,0.573272007
39401.5,0.555774411
39401.54,0.38758594
39401.58,0.468865478
39401.62,0.477087611
39401.67,0.109985602
39401.71,0.119305591
39401.75,0.173227765
39401.79,0.369139268
39401.83,0.400435627
39401.87,0.560443533
39401.92,0.67494472
39401.96,0.673706714
39402,0.621790555
39402.04,0.651928394
39402.08,0.641691925
39402.12,0.665260736
39402.17,0.626742626
39402.21,0.670713838
39402.25,0.704361093
39402.29,0.681879762
39402.33,0.58823597
39402.37,0.440855098
39402.42,0.517980398
39402.46,0.462512761
39402.5,0.449337228
39402.54,0.348187814
39402.58,0.334416167
39402.62,0.307952516
39402.67,0.165436781
39402.71,0.197336445
39402.75,0.360404722
39402.79,0.24548232
39402.83,0.258082065
39402.87,0.40546181
39402.92,0.385551007
39402.96,0.257544636
39403,0.16179225
39403.04,0.119423132
39403.08,0.063161866
39403.12,0.016133053
39403.17,0.003882095
39403.21,0
39403.25,0
39403.29,0
39403.33,0
39403.37,0
39403.42,0
39403.46,0.001085644
39403.5,0.009469317
39403.54,0.009523879
39403.58,0.012526039
39403.62,0.009727373
39403.67,0.004565919
39403.71,0.008343752
39403.75,0.168220173
39403.79,0.127638964
39403.83,0.121615545
39403.87,0.183034572
39403.92,0.188462034
39403.96,0.270624189
39404,0.371078074
39404.04,0.282837664
39404.08,0.199503146
39404.12,0.145535268
39404.17,0.041374244
39404.21,0.023074622
39404.25,0.014768766
39404.29,0.022288244
39404.33,0.009261825
39404.37,0
39404.42,0
39404.46,0
39404.5,0
39404.54,0
39404.58,0
39404.62,0
39404.67,0
39404.71,0
39404.75,0
39404.79,0.006857098
39404.83,0.011507366
39404.87,0.00861455
39404.92,0.009579686
39404.96,0.004505587
39405,0
39405.04,0
39405.08,0
39405.12,0
39405.17,0
39405.21,0
39405.25,0.011067275
39405.29,0.039590766
39405.33,0.076114437
39405.37,0.017284762
39405.42,0.026683595
39405.46,0.022904698
39405.5,0.012705846
39405.54,0.016057364
39405.58,0.022349524
39405.62,0.024120336
39405.67,0.08423805
