Date,Radfords_Run_IL
39750.46,0.009786169
39750.5,0.010486258
39750.54,0.012576584
39750.58,0.016436667
39750.62,0.001816484
39750.67,0
39750.71,0
39750.75,0
39750.79,0
39750.83,0
39750.87,0
39750.92,0.003324771
