date,util_pv_pjm
42321.58,0.598414795
42321.62,0.22985469
42321.67,0
42321.71,0
42321.75,0
42321.79,0
42321.83,0
42321.87,0
42321.92,0
42321.96,0
42322,0
42322.04,0
42322.08,0
42322.12,0
42322.17,0
42322.21,0
42322.25,0
42322.29,0.015852048
42322.33,0.270805812
42322.37,0.525759577
42322.42,0.792602378
42322.46,0.712021136
42322.5,0.821664465
42322.54,0.784676354
42322.58,0.651254954
42322.62,0.295904888
42322.67,0
42322.71,0
42322.75,0
42322.79,0
42322.83,0
42322.87,0
42322.92,0
42322.96,0
42323,0
42323.04,0
42323.08,0
42323.12,0
42323.17,0
42323.21,0
42323.25,0
42323.29,0
42323.33,0.277410832
42323.37,0.540290621
42323.42,0.739762219
42323.46,0.778071334
42323.5,0.763540291
42323.54,0.710700132
42323.58,0.590488771
42323.62,0.239101717
42323.67,0
42323.71,0
42323.75,0
42323.79,0
42323.83,0
42323.87,0
42323.92,0
42323.96,0
42324,0
42324.04,0
42324.08,0
42324.12,0
42324.17,0
42324.21,0
42324.25,0
42324.29,0
42324.33,0.28665786
42324.37,0.564068692
42324.42,0.767503303
42324.46,0.731836196
42324.5,0.725231176
42324.54,0.644649934
42324.58,0.548216645
42324.62,0.19682959
42324.67,0
42324.71,0
42324.75,0
42324.79,0
42324.83,0
42324.87,0
42324.92,0
42324.96,0
42325,0
42325.04,0
42325.08,0
42325.12,0
42325.17,0
42325.21,0
42325.25,0
42325.29,0
42325.33,0.276089828
42325.37,0.561426684
42325.42,0.671070013
42325.46,0.743725231
42325.5,0.657859974
42325.54,0.591809775
42325.58,0.417437252
42325.62,0.145310436
42325.67,0
42325.71,0
42325.75,0
42325.79,0
42325.83,0
42325.87,0
42325.92,0
42325.96,0
42326,0
42326.04,0
42326.08,0
42326.12,0
42326.17,0
42326.21,0
42326.25,0
42326.29,0
42326.33,0.200792602
42326.37,0.443857332
42326.42,0.245706737
42326.46,0.173051519
42326.5,0.103038309
42326.54,0.107001321
42326.58,0.015852048
42326.62,0.030383091
42326.67,0
42326.71,0
42326.75,0
42326.79,0
42326.83,0
42326.87,0
42326.92,0
42326.96,0
42327,0
42327.04,0
42327.08,0
42327.12,0
42327.17,0
42327.21,0
42327.25,0
42327.29,0
42327.33,0
42327.37,0.038309115
42327.42,0.036988111
42327.46,0.101717305
42327.5,0.108322325
42327.54,0.054161162
42327.58,0.046235139
42327.62,0.036988111
42327.67,0
42327.71,0
42327.75,0
42327.79,0
42327.83,0
42327.87,0
42327.92,0
42327.96,0
42328,0
42328.04,0
42328.08,0
42328.12,0
42328.17,0
42328.21,0
42328.25,0
42328.29,0
42328.33,0.198150594
42328.37,0.634081902
42328.42,0.759577279
42328.46,0.833553501
42328.5,0.78335535
42328.54,0.752972259
42328.58,0.587846764
42328.62,0.194187583
42328.67,0
42328.71,0
42328.75,0
42328.79,0
42328.83,0
42328.87,0
42328.92,0
42328.96,0
42329,0
42329.04,0
42329.08,0
42329.12,0
42329.17,0
42329.21,0
42329.25,0
42329.29,0
42329.33,0.261558785
42329.37,0.585204756
42329.42,0.715984148
42329.46,0.750330251
42329.5,0.715984148
42329.54,0.659180978
42329.58,0.540290621
42329.62,0.190224571
42329.67,0
42329.71,0
42329.75,0
42329.79,0
42329.83,0
42329.87,0
42329.92,0
42329.96,0
42330,0
42330.04,0
42330.08,0
42330.12,0
42330.17,0
42330.21,0
42330.25,0
42330.29,0
42330.33,0.035667107
42330.37,0.08322325
42330.42,0.085865258
42330.46,0.059445178
42330.5,0.113606341
42330.54,0.036988111
42330.58,0
42330.62,0
42330.67,0
42330.71,0
42330.75,0
42330.79,0
42330.83,0
42330.87,0
42330.92,0
42330.96,0
42331,0
42331.04,0
42331.08,0
42331.12,0
42331.17,0
42331.21,0
42331.25,0
42331.29,0
42331.33,0.252311757
42331.37,0.5667107
42331.42,0.714663144
42331.46,0.702774108
42331.5,0.688243065
42331.54,0.479524439
42331.58,0.521796565
42331.62,0.180977543
42331.67,0
42331.71,0
42331.75,0
42331.79,0
42331.83,0
42331.87,0
42331.92,0
42331.96,0
42332,0
42332.04,0
42332.08,0
42332.12,0
42332.17,0
42332.21,0
42332.25,0
42332.29,0
42332.33,0.05680317
42332.37,0.186261559
42332.42,0.597093791
42332.46,0.627476882
42332.5,0.623513871
42332.54,0.671070013
42332.58,0.577278732
42332.62,0.143989432
42332.67,0
42332.71,0
42332.75,0
42332.79,0
42332.83,0
42332.87,0
42332.92,0
42332.96,0
42333,0
42333.04,0
42333.08,0
42333.12,0
42333.17,0
42333.21,0
42333.25,0
42333.29,0
42333.33,0.22985469
42333.37,0.583883752
42333.42,0.749009247
42333.46,0.787318362
42333.5,0.78996037
42333.54,0.739762219
42333.58,0.537648613
42333.62,0.167767503
42333.67,0
42333.71,0
42333.75,0
42333.79,0
42333.83,0
42333.87,0
42333.92,0
42333.96,0
42334,0
42334.04,0
42334.08,0
42334.12,0
42334.17,0
42334.21,0
42334.25,0
42334.29,0
42334.33,0.15984148
42334.37,0.461030383
42334.42,0.599735799
42334.46,0.717305152
42334.5,0.708058124
42334.54,0.65653897
42334.58,0.480845443
42334.62,0.162483487
42334.67,0
42334.71,0
42334.75,0
42334.79,0
42334.83,0
42334.87,0
42334.92,0
42334.96,0
42335,0
42335.04,0
42335.08,0
42335.12,0
42335.17,0
42335.21,0
42335.25,0
42335.29,0
42335.33,0.167767503
42335.37,0.365918098
42335.42,0.410832232
42335.46,0.344782034
42335.5,0.71994716
42335.54,0.620871863
42335.58,0.357992074
42335.62,0.054161162
42335.67,0
42335.71,0
42335.75,0
42335.79,0
42335.83,0
42335.87,0
42335.92,0
42335.96,0
42336,0
42336.04,0
42336.08,0
42336.12,0
42336.17,0
42336.21,0
42336.25,0
42336.29,0
42336.33,0.046235139
42336.37,0.088507266
42336.42,0.154557464
42336.46,0.20343461
42336.5,0.113606341
42336.54,0.08322325
42336.58,0.051519155
42336.62,0.026420079
42336.67,0
42336.71,0
42336.75,0
42336.79,0
42336.83,0
42336.87,0
42336.92,0
42336.96,0
42337,0
42337.04,0
42337.08,0
42337.12,0
42337.17,0
42337.21,0
42337.25,0
42337.29,0
42337.33,0
42337.37,0.110964333
42337.42,0.169088507
42337.46,0.359313078
42337.5,0.258916777
42337.54,0.239101717
42337.58,0.114927345
42337.62,0.034346103
42337.67,0
42337.71,0
42337.75,0
42337.79,0
42337.83,0
42337.87,0
42337.92,0
42337.96,0
42338,0
42338.04,0
42338.08,0
42338.12,0
42338.17,0
42338.21,0
42338.25,0
42338.29,0
42338.33,0.124174373
42338.37,0.206076618
42338.42,0.236459709
42338.46,0.28665786
42338.5,0.214002642
42338.54,0.211360634
42338.58,0.075297226
42338.62,0
42338.67,0
42338.71,0
42338.75,0
42338.79,0
42338.83,0
42338.87,0
42338.92,0
42338.96,0
42339,0
42339.04,0
42339.08,0
42339.12,0
42339.17,0
42339.21,0
42339.25,0
42339.29,0
42339.33,0
42339.37,0
42339.42,0
42339.46,0.046235139
42339.5,0.054161162
42339.54,0.058124174
42339.58,0
42339.62,0
42339.67,0
42339.71,0
42339.75,0
42339.79,0
42339.83,0
42339.87,0
42339.92,0
42339.96,0
42340,0
42340.04,0
42340.08,0
42340.12,0
42340.17,0
42340.21,0
42340.25,0
42340.29,0
42340.33,0
42340.37,0
42340.42,0.026420079
42340.46,0
42340.5,0
42340.54,0
42340.58,0.015852048
42340.62,0.044914135
42340.67,0
42340.71,0
42340.75,0
42340.79,0
42340.83,0
42340.87,0
42340.92,0
42340.96,0
42341,0
42341.04,0
42341.08,0
42341.12,0
42341.17,0
42341.21,0
42341.25,0
42341.29,0
42341.33,0.163804491
42341.37,0.348745046
42341.42,0.568031704
42341.46,0.620871863
42341.5,0.574636724
42341.54,0.536327609
42341.58,0.315719947
42341.62,0.1334214
42341.67,0
42341.71,0
42341.75,0
42341.79,0
42341.83,0
42341.87,0
42341.92,0
42341.96,0
42342,0
42342.04,0
42342.08,0
42342.12,0
42342.17,0
42342.21,0
42342.25,0
42342.29,0
42342.33,0.134742404
42342.37,0.392338177
42342.42,0.606340819
42342.46,0.735799207
42342.5,0.746367239
42342.54,0.693527081
42342.58,0.517833554
42342.62,0.200792602
42342.67,0
42342.71,0
42342.75,0
42342.79,0
42342.83,0
42342.87,0
42342.92,0
42342.96,0
42343,0
42343.04,0
42343.08,0
42343.12,0
42343.17,0
42343.21,0
42343.25,0
42343.29,0
42343.33,0.177014531
42343.37,0.476882431
42343.42,0.63011889
42343.46,0.742404227
42343.5,0.729194188
42343.54,0.676354029
42343.58,0.488771466
42343.62,0.198150594
42343.67,0
42343.71,0
42343.75,0
42343.79,0
42343.83,0
42343.87,0
42343.92,0
42343.96,0
42344,0
42344.04,0
42344.08,0
42344.12,0
42344.17,0
42344.21,0
42344.25,0
42344.29,0
42344.33,0.154557464
42344.37,0.435931308
42344.42,0.668428005
42344.46,0.721268164
42344.5,0.705416116
42344.54,0.665785997
42344.58,0.41347424
42344.62,0.12681638
42344.67,0
42344.71,0
42344.75,0
42344.79,0
42344.83,0
42344.87,0
42344.92,0
42344.96,0
42345,0
42345.04,0
42345.08,0
42345.12,0
42345.17,0
42345.21,0
42345.25,0
42345.29,0
42345.33,0.060766182
42345.37,0.314398943
42345.42,0.517833554
42345.46,0.614266843
42345.5,0.527080581
42345.54,0.455746367
42345.58,0.220607662
42345.62,0
42345.67,0
42345.71,0
42345.75,0
42345.79,0
42345.83,0
42345.87,0
42345.92,0
42345.96,0
42346,0
42346.04,0
42346.08,0
42346.12,0
42346.17,0
42346.21,0
42346.25,0
42346.29,0
42346.33,0.114927345
42346.37,0.554821664
42346.42,0.727873184
42346.46,0.816380449
42346.5,0.763540291
42346.54,0.664464993
42346.58,0.401585205
42346.62,0.035667107
42346.67,0
42346.71,0
42346.75,0
42346.79,0
42346.83,0
42346.87,0
42346.92,0
42346.96,0
42347,0
42347.04,0
42347.08,0
42347.12,0
42347.17,0
42347.21,0
42347.25,0
42347.29,0
42347.33,0.124174373
42347.37,0.34346103
42347.42,0.49009247
42347.46,0.577278732
42347.5,0.42007926
42347.54,0.404227213
42347.58,0.232496697
42347.62,0.147952444
42347.67,0
42347.71,0
42347.75,0
42347.79,0
42347.83,0
42347.87,0
42347.92,0
42347.96,0
42348,0
42348.04,0
42348.08,0
42348.12,0
42348.17,0
42348.21,0
42348.25,0
42348.29,0
42348.33,0.030383091
42348.37,0.307793923
42348.42,0.541611625
42348.46,0.620871863
42348.5,0.642007926
42348.54,0.523117569
42348.58,0.339498018
42348.62,0.117569353
42348.67,0
42348.71,0
42348.75,0
42348.79,0
42348.83,0
42348.87,0
42348.92,0
42348.96,0
42349,0
42349.04,0
42349.08,0
42349.12,0
42349.17,0
42349.21,0
42349.25,0
42349.29,0
42349.33,0.124174373
42349.37,0.171730515
42349.42,0.434610304
42349.46,0.28005284
42349.5,0.475561427
42349.54,0.336856011
42349.58,0.194187583
42349.62,0.085865258
42349.67,0
42349.71,0
42349.75,0
42349.79,0
42349.83,0
42349.87,0
42349.92,0
42349.96,0
42350,0
42350.04,0
42350.08,0
42350.12,0
42350.17,0
42350.21,0
42350.25,0
42350.29,0
42350.33,0
42350.37,0.272126816
42350.42,0.470277411
42350.46,0.397622193
42350.5,0.387054161
42350.54,0.314398943
42350.58,0.220607662
42350.62,0.033025099
42350.67,0
42350.71,0
42350.75,0
42350.79,0
42350.83,0
42350.87,0
42350.92,0
42350.96,0
42351,0
42351.04,0
42351.08,0
42351.12,0
42351.17,0
42351.21,0
42351.25,0
42351.29,0
42351.33,0
42351.37,0.20343461
42351.42,0.331571995
42351.46,0.372523118
42351.5,0.336856011
42351.54,0.237780713
42351.58,0.064729194
42351.62,0
42351.67,0
42351.71,0
42351.75,0
42351.79,0
42351.83,0
42351.87,0
42351.92,0
42351.96,0
42352,0
42352.04,0
42352.08,0
42352.12,0
42352.17,0
42352.21,0
42352.25,0
42352.29,0
42352.33,0.01321004
42352.37,0.040951123
42352.42,0.104359313
42352.46,0.219286658
42352.5,0.414795244
42352.54,0.301188904
42352.58,0.103038309
42352.62,0.015852048
42352.67,0
42352.71,0
42352.75,0
42352.79,0
42352.83,0
42352.87,0
42352.92,0
42352.96,0
42353,0
42353.04,0
42353.08,0
42353.12,0
42353.17,0
42353.21,0
42353.25,0
42353.29,0
42353.33,0.120211361
42353.37,0.402906209
42353.42,0.517833554
42353.46,0.542932629
42353.5,0.379128137
42353.54,0.401585205
42353.58,0.429326288
42353.62,0.15984148
42353.67,0
42353.71,0
42353.75,0
42353.79,0
42353.83,0
42353.87,0
42353.92,0
42353.96,0
42354,0
42354.04,0
42354.08,0
42354.12,0
42354.17,0
42354.21,0
42354.25,0
42354.29,0
42354.33,0.067371202
42354.37,0.211360634
42354.42,0.291941876
42354.46,0.191545575
42354.5,0.195508587
42354.54,0.1334214
42354.58,0.08322325
42354.62,0.051519155
42354.67,0
42354.71,0
42354.75,0
42354.79,0
42354.83,0
42354.87,0
42354.92,0
42354.96,0
42355,0
42355.04,0
42355.08,0
42355.12,0
42355.17,0
42355.21,0
42355.25,0
42355.29,0
42355.33,0
42355.37,0.014531044
42355.42,0
42355.46,0.01321004
42355.5,0.018494055
42355.54,0.014531044
42355.58,0.042272127
42355.62,0.031704095
42355.67,0
42355.71,0
42355.75,0
42355.79,0
42355.83,0
42355.87,0
42355.92,0
42355.96,0
42356,0
42356.04,0
42356.08,0
42356.12,0
42356.17,0
42356.21,0
42356.25,0
42356.29,0
42356.33,0
42356.37,0
42356.42,0.014531044
42356.46,0.109643329
42356.5,0.166446499
42356.54,0.147952444
42356.58,0.174372523
42356.62,0.079260238
42356.67,0
42356.71,0
42356.75,0
42356.79,0
42356.83,0
42356.87,0
42356.92,0
42356.96,0
42357,0
42357.04,0
42357.08,0
42357.12,0
42357.17,0
42357.21,0
42357.25,0
42357.29,0
42357.33,0.134742404
42357.37,0.418758256
42357.42,0.669749009
42357.46,0.768824306
42357.5,0.735799207
42357.54,0.323645971
42357.58,0.35006605
42357.62,0.138705416
42357.67,0
42357.71,0
42357.75,0
42357.79,0
42357.83,0
42357.87,0
42357.92,0
42357.96,0
42358,0
42358.04,0
42358.08,0
42358.12,0
42358.17,0
42358.21,0
42358.25,0
42358.29,0
42358.33,0.1334214
42358.37,0.425363276
42358.42,0.668428005
42358.46,0.746367239
42358.5,0.738441215
42358.54,0.605019815
42358.58,0.4332893
42358.62,0.137384412
42358.67,0
42358.71,0
42358.75,0
42358.79,0
42358.83,0
42358.87,0
42358.92,0
42358.96,0
42359,0
42359.04,0
42359.08,0
42359.12,0
42359.17,0
42359.21,0
42359.25,0
42359.29,0
42359.33,0
42359.37,0.22324967
42359.42,0.262879789
42359.46,0.22985469
42359.5,0.245706737
42359.54,0.12681638
42359.58,0.027741083
42359.62,0
42359.67,0
42359.71,0
42359.75,0
42359.79,0
42359.83,0
42359.87,0
42359.92,0
42359.96,0
42360,0
42360.04,0
42360.08,0
42360.12,0
42360.17,0
42360.21,0
42360.25,0
42360.29,0
42360.33,0
42360.37,0
42360.42,0
42360.46,0
42360.5,0.029062087
42360.54,0
42360.58,0
42360.62,0
42360.67,0
42360.71,0
42360.75,0
42360.79,0
42360.83,0
42360.87,0
42360.92,0
42360.96,0
42361,0
42361.04,0
42361.08,0
42361.12,0
42361.17,0
42361.21,0
42361.25,0
42361.29,0
42361.33,0
42361.37,0
42361.42,0
42361.46,0.014531044
42361.5,0
42361.54,0
42361.58,0
42361.62,0
42361.67,0
42361.71,0
42361.75,0
42361.79,0
42361.83,0
42361.87,0
42361.92,0
42361.96,0
42362,0
42362.04,0
42362.08,0
42362.12,0
42362.17,0
42362.21,0
42362.25,0
42362.29,0
42362.33,0
42362.37,0
42362.42,0.104359313
42362.46,0.075297226
42362.5,0.015852048
42362.54,0.048877147
42362.58,0.047556143
42362.62,0.01321004
42362.67,0
42362.71,0
42362.75,0
42362.79,0
42362.83,0
42362.87,0
42362.92,0
42362.96,0
42363,0
42363.04,0
42363.08,0
42363.12,0
42363.17,0
42363.21,0
42363.25,0
42363.29,0
42363.33,0.017173052
42363.37,0.040951123
42363.42,0.142668428
42363.46,0.116248349
42363.5,0.093791281
42363.54,0.054161162
42363.58,0.122853369
42363.62,0.047556143
42363.67,0
42363.71,0
42363.75,0
42363.79,0
42363.83,0
42363.87,0
42363.92,0
42363.96,0
42364,0
42364.04,0
42364.08,0
42364.12,0
42364.17,0
42364.21,0
42364.25,0
42364.29,0
42364.33,0
42364.37,0.01321004
42364.42,0.015852048
42364.46,0.034346103
42364.5,0.047556143
42364.54,0.096433289
42364.58,0.01321004
42364.62,0
42364.67,0
42364.71,0
42364.75,0
42364.79,0
42364.83,0
42364.87,0
42364.92,0
42364.96,0
42365,0
42365.04,0
42365.08,0
42365.12,0
42365.17,0
42365.21,0
42365.25,0
42365.29,0
42365.33,0
42365.37,0
42365.42,0.033025099
42365.46,0.080581242
42365.5,0.085865258
42365.54,0.06340819
42365.58,0.116248349
42365.62,0.038309115
42365.67,0
42365.71,0
42365.75,0
42365.79,0
42365.83,0
42365.87,0
42365.92,0
42365.96,0
42366,0
42366.04,0
42366.08,0
42366.12,0
42366.17,0
42366.21,0
42366.25,0
42366.29,0
42366.33,0.034346103
42366.37,0.116248349
42366.42,0.241743725
42366.46,0.240422721
42366.5,0.233817701
42366.54,0.093791281
42366.58,0.047556143
42366.62,0
42366.67,0
42366.71,0
42366.75,0
42366.79,0
42366.83,0
42366.87,0
42366.92,0
42366.96,0
42367,0
42367.04,0
42367.08,0
42367.12,0
42367.17,0
42367.21,0
42367.25,0
42367.29,0
42367.33,0
42367.37,0
42367.42,0
42367.46,0.081902246
42367.5,0.085865258
42367.54,0.018494055
42367.58,0.017173052
42367.62,0
42367.67,0
42367.71,0
42367.75,0
42367.79,0
42367.83,0
42367.87,0
42367.92,0
42367.96,0
42368,0
42368.04,0
42368.08,0
42368.12,0
42368.17,0
42368.21,0
42368.25,0
42368.29,0
42368.33,0
42368.37,0
42368.42,0.019815059
42368.46,0.019815059
42368.5,0
42368.54,0.018494055
42368.58,0
42368.62,0
42368.67,0
42368.71,0
42368.75,0
42368.79,0
42368.83,0
42368.87,0
42368.92,0
42368.96,0
42369,0
42369.04,0
42369.08,0
42369.12,0
42369.17,0
42369.21,0
42369.25,0
42369.29,0
42369.33,0.040951123
42369.37,0.036988111
42369.42,0.332892999
42369.46,0.313077939
42369.5,0.256274769
42369.54,0.165125495
42369.58,0.124174373
42369.62,0.07661823
42369.67,0
42369.71,0
42369.75,0
42369.79,0
42369.83,0
42369.87,0
42369.92,0
42369.96,0
42370,0
42370.04,0
42370.08,0
42370.12,0
42370.17,0
42370.21,0
42370.25,0
42370.29,0
42370.33,0
42370.37,0.015367728
42370.42,0.026070252
42370.46,0.027442371
42370.5,0.021679473
42370.54,0.019758507
42370.58,0.01481888
42370.62,0
42370.67,0
42370.71,0
42370.75,0
42370.79,0
42370.83,0
42370.87,0
42370.92,0
42370.96,0
42371,0
42371.04,0
42371.08,0
42371.12,0
42371.17,0
42371.21,0
42371.25,0
42371.29,0
42371.33,0.024149286
42371.37,0.079308452
42371.42,0.127881449
42371.46,0.151207464
42371.5,0.157244786
42371.54,0.145993414
42371.58,0.122941822
42371.62,0.049670692
42371.67,0
42371.71,0
42371.75,0
42371.79,0
42371.83,0
42371.87,0
42371.92,0
42371.96,0
42372,0
42372.04,0
42372.08,0
42372.12,0
42372.17,0
42372.21,0
42372.25,0
42372.29,0
42372.33,0.018935236
42372.37,0.086443469
42372.42,0.131174533
42372.46,0.147365532
42372.5,0.145170143
42372.54,0.12650933
42372.58,0.085894621
42372.62,0.049670692
42372.67,0
42372.71,0
42372.75,0
42372.79,0
42372.83,0
42372.87,0
42372.92,0
42372.96,0
42373,0
42373.04,0
42373.08,0
42373.12,0
42373.17,0
42373.21,0
42373.25,0
42373.29,0
42373.33,0.012897914
42373.37,0.079582876
42373.42,0.149012075
42373.46,0.153951701
42373.5,0.15532382
42373.54,0.144072448
42373.58,0.107025247
42373.62,0.042810099
42373.67,0
42373.71,0
42373.75,0
42373.79,0
42373.83,0
42373.87,0
42373.92,0
42373.96,0
42374,0
42374.04,0
42374.08,0
42374.12,0
42374.17,0
42374.21,0
42374.25,0
42374.29,0
42374.33,0.027442371
42374.37,0.091383095
42374.42,0.159989023
42374.46,0.174807903
42374.5,0.174259056
42374.54,0.163556531
42374.58,0.141877058
42374.62,0.066410538
42374.67,0.014544457
42374.71,0.01481888
42374.75,0.01481888
42374.79,0.014544457
42374.83,0.014544457
42374.87,0.01481888
42374.92,0.01481888
42374.96,0.015367728
42375,0.015367728
42375.04,0.01481888
42375.08,0.015367728
42375.12,0.015367728
42375.17,0.015367728
42375.21,0.015093304
42375.25,0.015093304
42375.29,0.015093304
42375.33,0.037047201
42375.37,0.080131723
42375.42,0.12650933
42375.46,0.160812294
42375.5,0.155872667
42375.54,0.14791438
42375.58,0.116630077
42375.62,0.050768386
42375.67,0
42375.71,0
42375.75,0
42375.79,0
42375.83,0
42375.87,0
42375.92,0
42375.96,0
42376,0
42376.04,0
42376.08,0
42376.12,0
42376.17,0
42376.21,0
42376.25,0
42376.29,0
42376.33,0.003018661
42376.37,0.052963776
42376.42,0.071899012
42376.46,0.074643249
42376.5,0.074368825
42376.54,0.061745335
42376.58,0.054335895
42376.62,0.003567508
42376.67,0
42376.71,0
42376.75,0
42376.79,0
42376.83,0
42376.87,0
42376.92,0
42376.96,0
42377,0
42377.04,0
42377.08,0
42377.12,0
42377.17,0
42377.21,0
42377.25,0
42377.29,0
42377.33,0
42377.37,0.010976948
42377.42,0.030735456
42377.46,0.038693743
42377.5,0.038968167
42377.54,0.032656422
42377.58,0.0266191
42377.62,0
42377.67,0
42377.71,0
42377.75,0
42377.79,0
42377.83,0
42377.87,0
42377.92,0
42377.96,0
42378,0
42378.04,0
42378.08,0
42378.12,0
42378.17,0
42378.21,0
42378.25,0
42378.29,0
42378.33,0.004390779
42378.37,0.009055982
42378.42,0.015093304
42378.46,0.037596048
42378.5,0.061196487
42378.54,0.021679473
42378.58,0.023600439
42378.62,0.002744237
42378.67,0
42378.71,0
42378.75,0
42378.79,0
42378.83,0
42378.87,0
42378.92,0
42378.96,0
42379,0
42379.04,0
42379.08,0
42379.12,0
42379.17,0
42379.21,0
42379.25,0
42379.29,0
42379.33,0
42379.37,0.008507135
42379.42,0
42379.46,0.01180022
42379.5,0.077936334
42379.54,0.055433589
42379.58,0.052963776
42379.62,0.041712404
42379.67,0
42379.71,0
42379.75,0
42379.79,0
42379.83,0
42379.87,0
42379.92,0
42379.96,0
42380,0
42380.04,0
42380.08,0
42380.12,0
42380.17,0
42380.21,0
42380.25,0
42380.29,0
42380.33,0.029363337
42380.37,0.099066959
42380.42,0.144621295
42380.46,0.158891328
42380.5,0.163007684
42380.54,0.154226125
42380.58,0.126234907
42380.62,0.052140505
42380.67,0.002744237
42380.71,0
42380.75,0
42380.79,0
42380.83,0
42380.87,0
42380.92,0
42380.96,0
42381,0
42381.04,0
42381.08,0
42381.12,0
42381.17,0
42381.21,0
42381.25,0
42381.29,0
42381.33,0.010702525
42381.37,0.040889133
42381.42,0.061745335
42381.46,0.071624588
42381.5,0.040889133
42381.54,0.020581778
42381.58,0.004665203
42381.62,0.010153677
42381.67,0.003018661
42381.71,0
42381.75,0
42381.79,0
42381.83,0
42381.87,0
42381.92,0
42381.96,0
42382,0
42382.04,0
42382.08,0
42382.12,0
42382.17,0
42382.21,0
42382.25,0
42382.29,0
42382.33,0.018935236
42382.37,0.079034029
42382.42,0.133644347
42382.46,0.161909989
42382.5,0.16273326
42382.54,0.155049396
42382.58,0.118825467
42382.62,0.044182217
42382.67,0.003293085
42382.71,0
42382.75,0
42382.79,0
42382.83,0
42382.87,0
42382.92,0
42382.96,0
42383,0
42383.04,0
42383.08,0
42383.12,0
42383.17,0
42383.21,0
42383.25,0
42383.29,0
42383.33,0.006311745
42383.37,0.077387486
42383.42,0.113336992
42383.46,0.131997805
42383.5,0.099066959
42383.54,0.119374314
42383.58,0.093304061
42383.62,0.049945115
42383.67,0.003018661
42383.71,0
42383.75,0
42383.79,0
42383.83,0
42383.87,0
42383.92,0
42383.96,0
42384,0
42384.04,0
42384.08,0
42384.12,0
42384.17,0
42384.21,0
42384.25,0
42384.29,0
42384.33,0.024698134
42384.37,0.052140505
42384.42,0.084248079
42384.46,0.100987925
42384.5,0.090010977
42384.54,0.04363337
42384.58,0.017563117
42384.62,0
42384.67,0
42384.71,0
42384.75,0
42384.79,0
42384.83,0
42384.87,0
42384.92,0
42384.96,0
42385,0
42385.04,0
42385.08,0
42385.12,0
42385.17,0
42385.21,0
42385.25,0
42385.29,0
42385.33,0.004116356
42385.37,0.041986828
42385.42,0.105104281
42385.46,0.158891328
42385.5,0.095773875
42385.54,0.045279912
42385.58,0.032381998
42385.62,0.020856202
42385.67,0.007958288
42385.71,0
42385.75,0
42385.79,0
42385.83,0
42385.87,0
42385.92,0
42385.96,0
42386,0
42386.04,0
42386.08,0
42386.12,0
42386.17,0
42386.21,0
42386.25,0
42386.29,0
42386.33,0
42386.37,0
42386.42,0.003567508
42386.46,0.006586169
42386.5,0.012349067
42386.54,0.01180022
42386.58,0.014544457
42386.62,0.016190999
42386.67,0.003018661
42386.71,0
42386.75,0
42386.79,0
42386.83,0
42386.87,0
42386.92,0
42386.96,0
42387,0
42387.04,0
42387.08,0
42387.12,0
42387.17,0
42387.21,0
42387.25,0
42387.29,0
42387.33,0.010153677
42387.37,0.053512623
42387.42,0.116904501
42387.46,0.139407245
42387.5,0.135565313
42387.54,0.1435236
42387.58,0.080406147
42387.62,0.047749726
42387.67,0.010976948
42387.71,0
42387.75,0
42387.79,0
42387.83,0
42387.87,0
42387.92,0
42387.96,0
42388,0
42388.04,0
42388.08,0
42388.12,0
42388.17,0
42388.21,0
42388.25,0
42388.29,0
42388.33,0.02881449
42388.37,0.09687157
42388.42,0.148463227
42388.46,0.173435785
42388.5,0.168221734
42388.54,0.171789243
42388.58,0.149560922
42388.62,0.099066959
42388.67,0.006860593
42388.71,0
42388.75,0
42388.79,0
42388.83,0
42388.87,0
42388.92,0
42388.96,0
42389,0
42389.04,0
42389.08,0
42389.12,0
42389.17,0
42389.21,0
42389.25,0
42389.29,0
42389.33,0.027716795
42389.37,0.068331504
42389.42,0.08726674
42389.46,0.110867179
42389.5,0.139681668
42389.54,0.100164654
42389.58,0.068880351
42389.62,0.016739846
42389.67,0
42389.71,0
42389.75,0
42389.79,0
42389.83,0
42389.87,0
42389.92,0
42389.96,0
42390,0
42390.04,0
42390.08,0
42390.12,0
42390.17,0
42390.21,0
42390.25,0
42390.29,0
42390.33,0.016465423
42390.37,0.088638858
42390.42,0.111141603
42390.46,0.10428101
42390.5,0.148737651
42390.54,0.12129528
42390.58,0.105927552
42390.62,0.071899012
42390.67,0.013446762
42390.71,0
42390.75,0
42390.79,0
42390.83,0
42390.87,0
42390.92,0
42390.96,0
42391,0
42391.04,0
42391.08,0
42391.12,0
42391.17,0
42391.21,0
42391.25,0
42391.29,0
42391.33,0
42391.37,0.023326015
42391.42,0.046377607
42391.46,0.053787047
42391.5,0.032107574
42391.54,0.016190999
42391.58,0
42391.62,0
42391.67,0
42391.71,0
42391.75,0
42391.79,0
42391.83,0
42391.87,0
42391.92,0
42391.96,0
42392,0
42392.04,0
42392.08,0
42392.12,0
42392.17,0
42392.21,0
42392.25,0
42392.29,0
42392.33,0
42392.37,0
42392.42,0
42392.46,0.01180022
42392.5,0.019484083
42392.54,0.004665203
42392.58,0
42392.62,0.01701427
42392.67,0
42392.71,0
42392.75,0
42392.79,0
42392.83,0
42392.87,0
42392.92,0
42392.96,0
42393,0
42393.04,0
42393.08,0
42393.12,0
42393.17,0
