Date,Blue_Creek_OH
39414.21,0.118531711
39414.25,0.181861012
39414.29,0.260241207
39414.33,0.276661067
39414.37,0.218083814
39414.42,0.193035792
39414.46,0.225402125
39414.5,0.295883369
39414.54,0.394065534
39414.58,0.403823223
39414.62,0.43655256
39414.67,0.640586389
39414.71,0.788029504
39414.75,0.80459398
39414.79,0.797449333
39414.83,0.790579497
39414.87,0.78571287
39414.92,0.753429886
39414.96,0.69788676
39415,0.736990486
39415.04,0.74498191
39415.08,0.690403046
39415.12,0.696008154
39415.17,0.606164615
39415.21,0.614998031
39415.25,0.675180128
39415.29,0.680359357
39415.33,0.613530468
39415.37,0.743275697
39415.42,0.752682004
39415.46,0.673524165
39415.5,0.656319984
39415.54,0.595478206
39415.58,0.614704062
39415.62,0.613547593
39415.67,0.430024926
39415.71,0.335761895
39415.75,0.413129702
39415.79,0.345541634
39415.83,0.294251462
39415.87,0.21163081
39415.92,0.18337509
39415.96,0.146529447
39416,0.181718422
39416.04,0.171904905
39416.08,0.196818804
39416.12,0.345808624
39416.17,0.535868659
39416.21,0.646604807
39416.25,0.66204135
39416.29,0.691920019
39416.33,0.725563133
39416.37,0.756851299
39416.42,0.686205843
39416.46,0.680437082
39416.5,0.731820981
39416.54,0.674126833
39416.58,0.644997014
39416.62,0.605557354
39416.67,0.518984974
39416.71,0.508568792
39416.75,0.533987691
39416.79,0.507441628
39416.83,0.519803162
39416.87,0.384284043
39416.92,0.242222706
39416.96,0.114343397
39417,0.135020211
39417.04,0.111600904
39417.08,0.03537026
39417.12,0.011237581
39417.17,0
39417.21,0
39417.25,0.004733261
39417.29,0.044343959
39417.33,0.189867866
39417.37,0.121116919
39417.42,0.102197373
39417.46,0.086704852
39417.5,0.121658711
39417.54,0.184817994
39417.58,0.246888551
39417.62,0.309215073
39417.67,0.333331712
39417.71,0.502213679
39417.75,0.638987253
39417.79,0.64179983
39417.83,0.654220151
39417.87,0.676132603
39417.92,0.633082507
39417.96,0.205093657
39418,0.216272209
39418.04,0.239442634
39418.08,0.294822175
39418.12,0.421654069
39418.17,0.518353993
39418.21,0.601995568
39418.25,0.639452496
39418.29,0.728160096
39418.33,0.732109832
39418.37,0.723538893
39418.42,0.756076306
39418.46,0.696742994
39418.5,0.656464937
39418.54,0.664227513
39418.58,0.664125604
39418.62,0.653936353
39418.67,0.68719794
39418.71,0.694471882
39418.75,0.707577644
39418.79,0.749873481
39418.83,0.786976649
39418.87,0.78414074
39418.92,0.765515984
39418.96,0.779778123
39419,0.804297864
39419.04,0.768354633
39419.08,0.741599916
39419.12,0.796701587
39419.17,0.731578591
39419.21,0.792828898
39419.25,0.747544561
39419.29,0.718628586
39419.33,0.706814081
39419.37,0.720802101
39419.42,0.724521292
39419.46,0.758882108
39419.5,0.793849494
39419.54,0.803628038
39419.58,0.802081211
39419.62,0.792465371
39419.67,0.754697182
39419.71,0.680997682
39419.75,0.684528252
39419.79,0.568813233
39419.83,0.42485753
39419.87,0.409653158
39419.92,0.32727644
39419.96,0.255089663
39420,0.222333344
39420.04,0.169391254
39420.08,0.143027984
39420.12,0.167691164
39420.17,0.147411298
39420.21,0.104427271
39420.25,0.093075546
39420.29,0.088710453
39420.33,0.037313171
39420.37,0.031331012
39420.42,0.01098205
39420.46,0.011489475
39420.5,0.010178317
39420.54,0.00915491
39420.58,0.012740019
39420.62,0.012001349
39420.67,0.012127047
39420.71,0.009582331
39420.75,0.008685864
39420.79,0.003898112
39420.83,0
39420.87,0
39420.92,0
39420.96,0.007912764
39421,0.008989972
39421.04,0.009842453
39421.08,0.015460272
39421.12,0.052050492
39421.17,0.177195872
39421.21,0.345924711
39421.25,0.397352828
39421.29,0.318297093
39421.33,0.366127404
39421.37,0.442882204
39421.42,0.460847387
39421.46,0.491348514
39421.5,0.501116347
39421.54,0.589598063
39421.58,0.62504537
39421.62,0.445019025
39421.67,0.35400193
39421.71,0.473459818
39421.75,0.517831875
39421.79,0.475031078
39421.83,0.372706447
39421.87,0.256067264
39421.92,0.191142573
39421.96,0.050865003
39422,0.025718797
39422.04,0.022546565
39422.08,0.00300285
39422.12,0.003274682
39422.17,0.008949388
39422.21,0.010256456
39422.25,0.009420381
39422.29,0.007936594
39422.33,0.019421656
39422.37,0.023979639
39422.42,0.009025059
39422.46,0.004173715
39422.5,0.008848089
39422.54,0.008559268
39422.58,0.016257058
39422.62,0.010939025
39422.67,0.010705283
39422.71,0.07547417
39422.75,0.228274826
39422.79,0.305768288
39422.83,0.272759238
39422.87,0.182911066
39422.92,0.145927838
39422.96,0.108413118
39423,0.094468502
39423.04,0.165713336
39423.08,0.126622636
39423.12,0.112065295
39423.17,0.091850159
39423.21,0.086631818
39423.25,0.083717481
39423.29,0.115556272
39423.33,0.217929017
39423.37,0.190915667
39423.42,0.120445018
39423.46,0.125378046
39423.5,0.085640368
39423.54,0.080776106
39423.58,0.07070349
39423.62,0.079287905
39423.67,0.109058144
39423.71,0.162487074
39423.75,0.19077629
39423.79,0.181854445
39423.83,0.1429252
39423.87,0.116800215
39423.92,0.129387254
39423.96,0.112053887
39424,0.086159507
39424.04,0.099973484
39424.08,0.094268663
39424.12,0.117915943
39424.17,0.180121831
39424.21,0.244376514
39424.25,0.198425878
39424.29,0.103082521
39424.33,0.146881023
39424.37,0.064532455
39424.42,0.00679736
39424.46,0.00871795
39424.5,0.006093449
39424.54,0
39424.58,0
39424.62,0
39424.67,0.003522773
39424.71,0.013954335
39424.75,0.06594896
39424.79,0.080355455
39424.83,0.072580837
39424.87,0.046888944
39424.92,0.040338826
39424.96,0.054523303
39425,0.083451745
39425.04,0.097418829
39425.08,0.095223598
39425.12,0.120964935
39425.17,0.114258458
39425.21,0.152127166
39425.25,0.133657568
39425.29,0.127805713
39425.33,0.189458771
39425.37,0.092114369
39425.42,0.091871984
39425.46,0.107309046
39425.5,0.039853874
39425.54,0.074250823
39425.58,0.048961387
39425.62,0.056532689
39425.67,0.039061324
39425.71,0.026705738
39425.75,0.017660067
39425.79,0.009112132
39425.83,0.008972227
39425.87,0.008068544
39425.92,0
39425.96,0
39426,0
39426.04,0
39426.08,0
39426.12,0
39426.17,0
39426.21,0
39426.25,0
39426.29,0
39426.33,0
39426.37,0
39426.42,0
39426.46,0
39426.5,0
39426.54,0
39426.58,0
39426.62,0
39426.67,0
39426.71,0
39426.75,0
39426.79,0
39426.83,0
39426.87,0
39426.92,0
39426.96,0.006681327
39427,0.01044687
39427.04,0.025306512
39427.08,0.048527018
39427.12,0.070694081
39427.17,0.043781555
39427.21,0.027585035
39427.25,0.018623009
39427.29,0.044101621
39427.33,0.024037164
39427.37,0.021707969
39427.42,0.024927429
39427.46,0.095786991
39427.5,0.223173563
39427.54,0.277371554
39427.58,0.4400889
39427.62,0.472496158
39427.67,0.540237406
39427.71,0.501746259
39427.75,0.424192239
39427.79,0.287212551
39427.83,0.259100176
39427.87,0.21265827
39427.92,0.166852608
39427.96,0.178423956
39428,0.133111579
39428.04,0.14080837
39428.08,0.13076428
39428.12,0.105520823
39428.17,0.185610568
39428.21,0.136381183
39428.25,0.068441719
39428.29,0.146337287
39428.33,0.137500863
39428.37,0.203679713
39428.42,0.111897635
39428.46,0.024157759
39428.5,0.009169922
39428.54,0.009960371
39428.58,0.01022075
39428.62,0.008719756
39428.67,0.015819924
39428.71,0.056922049
39428.75,0.127831693
39428.79,0.17186274
39428.83,0.150682138
39428.87,0.199455356
39428.92,0.201698493
39428.96,0.198492383
39429,0.238819683
39429.04,0.211613131
39429.08,0.141310153
39429.12,0.141318789
39429.17,0.082602324
39429.21,0.023890357
39429.25,0.009966344
39429.29,0
39429.33,0
39429.37,0.008198864
39429.42,0.01692711
39429.46,0.095321831
39429.5,0.140134556
39429.54,0.123732421
39429.58,0.150089602
39429.62,0.281595982
39429.67,0.37237397
39429.71,0.49684976
39429.75,0.608316116
39429.79,0.613632907
39429.83,0.614906156
39429.87,0.616524524
39429.92,0.590218093
39429.96,0.607907725
39430,0.580584267
39430.04,0.515439731
39430.08,0.466007334
39430.12,0.423458635
39430.17,0.331531254
39430.21,0.24477261
39430.25,0.178499439
39430.29,0.207025054
39430.33,0.175067674
39430.37,0.112612891
39430.42,0.082701561
39430.46,0.031949593
39430.5,0.008936795
39430.54,0.009719948
39430.58,0.010359928
39430.62,0.012097718
39430.67,0.009460248
39430.71,0.027005951
39430.75,0.062320097
39430.79,0.053108757
39430.83,0.083972687
39430.87,0.120301762
39430.92,0.084048896
39430.96,0.092802751
39431,0.141760177
39431.04,0.198848528
39431.08,0.24019123
39431.12,0.215063115
39431.17,0.186965453
39431.21,0.180030986
39431.25,0.202020747
39431.29,0.229279169
39431.33,0.26092724
39431.37,0.243636133
39431.42,0.287394924
39431.46,0.290523391
39431.5,0.346720454
39431.54,0.360717855
39431.58,0.298398548
39431.62,0.266571809
39431.67,0.333590922
39431.71,0.422812605
39431.75,0.440712903
39431.79,0.230844171
39431.83,0.215420153
39431.87,0.429095138
39431.92,0.539379906
39431.96,0.484079435
39432,0.435135825
39432.04,0.416445599
39432.08,0.291949135
39432.12,0.474980492
39432.17,0.598458919
39432.21,0.689974101
39432.25,0.741007487
39432.29,0.721634355
39432.33,0.733798359
39432.37,0.790270956
39432.42,0.794616835
39432.46,0.79353768
39432.5,0.80523884
39432.54,0.805494608
39432.58,0.785914081
39432.62,0.775782185
39432.67,0.803123554
39432.71,0.805063504
39432.75,0.804797895
39432.79,0.77652585
39432.83,0.611603699
39432.87,0.585050923
39432.92,0.716650025
39432.96,0.691914164
39433,0.666346683
39433.04,0.612825727
39433.08,0.606390312
39433.12,0.609581314
39433.17,0.626507143
39433.21,0.621047985
39433.25,0.562299471
39433.29,0.54840396
39433.33,0.515729617
39433.37,0.327193666
39433.42,0.171521652
39433.46,0.063674894
39433.5,0.091183803
39433.54,0.098589169
39433.58,0.100556013
39433.62,0.127984472
39433.67,0.25386382
39433.71,0.432191524
39433.75,0.558424811
39433.79,0.594688226
39433.83,0.629237024
39433.87,0.588401721
39433.92,0.565446182
39433.96,0.582555917
39434,0.65017624
39434.04,0.602358504
39434.08,0.605655708
39434.12,0.630806918
39434.17,0.603149803
39434.21,0.553895536
39434.25,0.543252845
39434.29,0.61520987
39434.33,0.645738039
39434.37,0.500135519
39434.42,0.334390804
39434.46,0.277770628
39434.5,0.363031217
39434.54,0.461009892
39434.58,0.476884299
39434.62,0.451769971
39434.67,0.543461263
39434.71,0.666352421
39434.75,0.683999531
39434.79,0.652723128
39434.83,0.679635552
39434.87,0.719113218
39434.92,0.727246837
39434.96,0.740510534
39435,0.753698928
39435.04,0.765328902
39435.08,0.716105667
39435.12,0.633030235
39435.17,0.592482148
39435.21,0.646204416
39435.25,0.652117046
39435.29,0.666258678
39435.33,0.646995755
39435.37,0.588434005
39435.42,0.447724228
39435.46,0.261684944
39435.5,0.140280843
39435.54,0.114552293
39435.58,0.035885691
39435.62,0.080935867
39435.67,0.193063088
39435.71,0.277270718
39435.75,0.266529882
39435.79,0.160564547
39435.83,0.062723472
39435.87,0.015647602
39435.92,0.003000642
39435.96,0
39436,0
39436.04,0
39436.08,0
39436.12,0.004039876
39436.17,0.010068514
39436.21,0.011457452
39436.25,0.015535204
39436.29,0.042173663
39436.33,0.125133807
39436.37,0.21115721
39436.42,0.12975129
39436.46,0.101600064
39436.5,0.040926793
39436.54,0.063100378
39436.58,0.132747739
39436.62,0.225522712
39436.67,0.471326991
39436.71,0.577277813
39436.75,0.616729867
39436.79,0.666720004
39436.83,0.684488908
39436.87,0.66696299
39436.92,0.637869686
39436.96,0.657611947
39437,0.614456479
39437.04,0.602257474
39437.08,0.544591814
39437.12,0.516229297
39437.17,0.481593051
39437.21,0.420169074
39437.25,0.250487226
39437.29,0.120807035
39437.33,0.054646888
39437.37,0.109177741
39437.42,0.041398357
39437.46,0.047464733
39437.5,0.090124796
39437.54,0.104787725
39437.58,0.109704013
39437.62,0.174603172
39437.67,0.181301804
39437.71,0.184390046
39437.75,0.256308348
39437.79,0.272220196
39437.83,0.496303629
39437.87,0.517476963
39437.92,0.608850889
39437.96,0.651050949
39438,0.601243567
39438.04,0.671180609
39438.08,0.701279457
39438.12,0.669599343
39438.17,0.726297003
39438.21,0.737877603
39438.25,0.753576763
39438.29,0.755560719
39438.33,0.7741036
39438.37,0.778526178
39438.42,0.755899971
39438.46,0.644856402
39438.5,0.626636161
39438.54,0.676239557
39438.58,0.53647597
39438.62,0.521435162
39438.67,0.58133671
39438.71,0.622675743
39438.75,0.6833622
39438.79,0.715131449
39438.83,0.727046356
39438.87,0.77821188
39438.92,0.802201967
39438.96,0.80158781
39439,0.790678102
39439.04,0.797527497
39439.08,0.835572617
39439.12,0.835572617
39439.17,0.835572617
39439.21,0.807447158
39439.25,0.814799376
39439.29,0.799810785
39439.33,0.835572617
39439.37,0.790419705
39439.42,0.793103056
39439.46,0.788121542
39439.5,0.812498674
39439.54,0.835572617
39439.58,0.835572617
39439.62,0.826381319
39439.67,0.76661571
39439.71,0.769527276
39439.75,0.782177061
39439.79,0.826457744
39439.83,0.826684159
39439.87,0.835572617
39439.92,0.761198371
39439.96,0.758560142
39440,0.764526532
39440.04,0.769632994
39440.08,0.757628128
39440.12,0.749286997
39440.17,0.743229515
39440.21,0.799002076
39440.25,0.795696874
39440.29,0.746425939
39440.33,0.690920634
39440.37,0.627226087
39440.42,0.586561023
39440.46,0.556938884
39440.5,0.516185014
39440.54,0.455754312
39440.58,0.435761585
39440.62,0.405621422
39440.67,0.298407921
39440.71,0.277378048
39440.75,0.276849592
39440.79,0.211302889
39440.83,0.23158882
39440.87,0.302523778
39440.92,0.225499613
39440.96,0.134486665
39441,0.127814499
39441.04,0.111363777
39441.08,0.102658936
39441.12,0.132905065
39441.17,0.122811384
39441.21,0.114375923
39441.25,0.118731277
39441.29,0.106612634
39441.33,0.110343953
39441.37,0.05229513
39441.42,0.012564798
39441.46,0.002324281
39441.5,0
39441.54,0
39441.58,0
39441.62,0.002986427
39441.67,0.008821564
39441.71,0.009064104
39441.75,0.02149451
39441.79,0.035656945
39441.83,0.083300539
39441.87,0.115890096
39441.92,0.104266386
39441.96,0.07976259
39442,0.038134588
39442.04,0.020602523
39442.08,0.012413152
39442.12,0.009416806
39442.17,0.010855654
39442.21,0
39442.25,0
39442.29,0
39442.33,0.00447752
39442.37,0.009495926
39442.42,0.010073855
39442.46,0
39442.5,0
39442.54,0.003429475
39442.58,0.005236078
39442.62,0.0152302
39442.67,0.081002971
39442.71,0.137931493
39442.75,0.130296667
39442.79,0.197946179
39442.83,0.116917232
39442.87,0.046609863
39442.92,0.031211399
39442.96,0.026569474
39443,0.005623523
39443.04,0
39443.08,0
39443.12,0
39443.17,0.002322338
39443.21,0.009569448
39443.25,0.090208566
39443.29,0.050709179
39443.33,0.136903576
39443.37,0.127667964
39443.42,0.074705139
39443.46,0.026687684
39443.5,0.013876957
39443.54,0.022999882
39443.58,0.056977431
39443.62,0.190322995
39443.67,0.206427008
39443.71,0.267579045
39443.75,0.272570097
39443.79,0.201178501
39443.83,0.12777359
39443.87,0.063656616
39443.92,0.039758751
39443.96,0.031860843
39444,0.040375346
39444.04,0.062764477
39444.08,0.116487315
39444.12,0.173152016
39444.17,0.287500148
39444.21,0.349311994
39444.25,0.407209967
39444.29,0.375317778
39444.33,0.411552107
39444.37,0.355977095
39444.42,0.411811964
39444.46,0.285975227
39444.5,0.318257322
39444.54,0.408289772
39444.58,0.316823487
39444.62,0.272917535
39444.67,0.389184101
39444.71,0.523645449
39444.75,0.592987732
39444.79,0.690559535
39444.83,0.744089965
39444.87,0.717319313
39444.92,0.723388516
39444.96,0.745708402
39445,0.675495088
39445.04,0.584084804
39445.08,0.464386816
39445.12,0.426133684
39445.17,0.368860926
39445.21,0.414256981
39445.25,0.365543957
39445.29,0.375493988
39445.33,0.375393968
39445.37,0.26658986
39445.42,0.176229225
39445.46,0.12970301
39445.5,0.143145135
39445.54,0.139641815
39445.58,0.114932263
39445.62,0.092246655
39445.67,0.063896568
39445.71,0.075319277
39445.75,0.061986436
39445.79,0.034543676
39445.83,0.016980949
39445.87,0.009045387
39445.92,0.004017134
39445.96,0
39446,0
39446.04,0
39446.08,0
39446.12,0
39446.17,0.003559046
39446.21,0
39446.25,0
39446.29,0.00455412
39446.33,0.009905716
39446.37,0.011643119
39446.42,0.011048911
39446.46,0.008588266
39446.5,0.008769096
39446.54,0.008678385
39446.58,0.008438479
39446.62,0.011065754
39446.67,0.009527204
39446.71,0.024865572
39446.75,0.049538629
39446.79,0.012605873
39446.83,0.009245967
39446.87,0.00962484
39446.92,0.020602934
39446.96,0.011794284
39447,0.026836782
39447.04,0.090231725
39447.08,0.18504627
39447.12,0.263419475
39447.17,0.345960533
39447.21,0.396502773
39447.25,0.433884738
39447.29,0.436698025
39447.33,0.459502017
39447.37,0.389685776
39447.42,0.241776884
39447.46,0.078037341
39447.5,0.016057558
39447.54,0.009100211
39447.58,0.008366435
39447.62,0.010957282
39447.67,0.017957384
39447.71,0.058307317
39447.75,0.148630165
39447.79,0.683518728
39447.83,0.644902158
39447.87,0.714165547
39447.92,0.727420762
39447.96,0.753203124
39448,0.690594679
39448.04,0.726956401
39448.08,0.749328865
39448.12,0.733428294
39448.17,0.641133997
39448.21,0.590446737
39448.25,0.644829401
39448.29,0.65743911
39448.33,0.648498111
39448.37,0.636217726
39448.42,0.560723636
39448.46,0.566386258
39448.5,0.516579142
39448.54,0.572417948
39448.58,0.679227749
39448.62,0.58226558
39448.67,0.564490768
39448.71,0.65507323
39448.75,0.735000492
39448.79,0.7128716
39448.83,0.699391089
39448.87,0.588760345
39448.92,0.444608471
39448.96,0.725832368
39449,0.756681028
39449.04,0.587678701
39449.08,0.466498848
39449.12,0.617515611
39449.17,0.527540483
39449.21,0.43246358
39449.25,0.414449227
39449.29,0.374659921
39449.33,0.355284771
39449.37,0.317060886
39449.42,0.352759836
39449.46,0.374438471
39449.5,0.33542026
39449.54,0.306953299
39449.58,0.326651469
39449.62,0.3570491
39449.67,0.378971575
39449.71,0.464529649
39449.75,0.298322828
39449.79,0.150847639
39449.83,0.036841063
39449.87,0.006434091
39449.92,0.027203172
39449.96,0.088419898
39450,0.068848183
39450.04,0.082644017
39450.08,0.034266913
39450.12,0.026706219
39450.17,0.028009315
39450.21,0.046837896
39450.25,0.059224599
39450.29,0.111900904
39450.33,0.117932689
39450.37,0.031467064
39450.42,0.030771133
39450.46,0.064561126
39450.5,0.123775742
39450.54,0.222309547
39450.58,0.279363054
39450.62,0.312651927
39450.67,0.355894261
39450.71,0.513210868
39450.75,0.577896244
39450.79,0.672943912
39450.83,0.706057819
39450.87,0.687597894
39450.92,0.686251474
39450.96,0.69923226
39451,0.66751986
39451.04,0.670963055
39451.08,0.693239304
39451.12,0.694883334
39451.17,0.701428453
39451.21,0.721027212
39451.25,0.687557311
39451.29,0.665114678
39451.33,0.690137292
39451.37,0.665318848
39451.42,0.428528518
39451.46,0.308593717
39451.5,0.370711406
39451.54,0.424590324
39451.58,0.426644355
39451.62,0.384661638
39451.67,0.453699673
39451.71,0.653973989
39451.75,0.691897088
39451.79,0.675349096
39451.83,0.717756095
39451.87,0.783918857
39451.92,0.777048061
39451.96,0.76959877
39452,0.75418255
39452.04,0.720537174
39452.08,0.70895447
39452.12,0.630615703
39452.17,0.64688177
39452.21,0.628568015
39452.25,0.599651397
39452.29,0.638369407
39452.33,0.654468994
39452.37,0.674038653
39452.42,0.673388264
39452.46,0.654744603
39452.5,0.607357298
39452.54,0.605841188
39452.58,0.638351422
39452.62,0.615493032
39452.67,0.60038237
39452.71,0.605481259
39452.75,0.649067687
39452.79,0.636189311
39452.83,0.614690094
39452.87,0.610183063
39452.92,0.635126605
39452.96,0.614330573
39453,0.59794402
39453.04,0.642301745
39453.08,0.679853923
39453.12,0.72269939
39453.17,0.712050862
39453.21,0.735817879
39453.25,0.730101728
39453.29,0.749441472
39453.33,0.706640259
39453.37,0.721817705
39453.42,0.734524393
39453.46,0.716045516
39453.5,0.711340841
39453.54,0.740236448
39453.58,0.760693239
39453.62,0.793844454
39453.67,0.803516511
39453.71,0.796942322
39453.75,0.780540679
39453.79,0.770912513
39453.83,0.639647402
39453.87,0.720700828
39453.92,0.753185062
39453.96,0.777230092
39454,0.761310832
39454.04,0.797849955
39454.08,0.779659362
39454.12,0.702043631
39454.17,0.692363051
39454.21,0.737680942
39454.25,0.703046431
39454.29,0.720268732
39454.33,0.728351878
39454.37,0.753001539
39454.42,0.755055976
39454.46,0.66319791
39454.5,0.671259234
39454.54,0.738451327
39454.58,0.78386718
39454.62,0.769471612
39454.67,0.684597148
39454.71,0.759079251
39454.75,0.771410734
39454.79,0.781761375
39454.83,0.800481294
39454.87,0.795216906
39454.92,0.787646403
39454.96,0.801838298
39455,0.79854136
39455.04,0.76942797
39455.08,0.560695037
39455.12,0.338740215
39455.17,0.289248564
39455.21,0.444203121
39455.25,0.72902409
39455.29,0.789980488
39455.33,0.664761357
39455.37,0.740106061
39455.42,0.800112835
39455.46,0.759793209
39455.5,0.803988274
39455.54,0.803956992
39455.58,0.801309455
39455.62,0.79796596
39455.67,0.790328538
39455.71,0.429661876
39455.75,0.365870716
39455.79,0.741696067
39455.83,0.765382663
39455.87,0.664257068
39455.92,0.601811584
39455.96,0.719475038
39456,0.668008419
39456.04,0.752395087
39456.08,0.758807983
39456.12,0.777396241
39456.17,0.764196731
39456.21,0.667866485
39456.25,0.642557836
39456.29,0.510841018
39456.33,0.525125666
39456.37,0.338704278
39456.42,0.245189482
39456.46,0.213829573
39456.5,0.171950258
39456.54,0.151222413
39456.58,0.100566478
39456.62,0.105531892
39456.67,0.062879315
39456.71,0.051377521
39456.75,0.043327029
39456.79,0.01902782
39456.83,0.001852241
39456.87,0
39456.92,0
39456.96,0
39457,0
39457.04,0.030501462
39457.08,0.14346684
39457.12,0.162020212
39457.17,0.249138595
39457.21,0.349074952
39457.25,0.424515763
39457.29,0.513174322
39457.33,0.48501638
39457.37,0.29169592
39457.42,0.168036977
39457.46,0.142982368
39457.5,0.141556432
39457.54,0.202623297
39457.58,0.327474073
39457.62,0.446592709
39457.67,0.508117422
39457.71,0.387082817
39457.75,0.536908517
39457.79,0.419014446
39457.83,0.372778
39457.87,0.215045036
39457.92,0.388724331
39457.96,0.632178561
39458,0.666000286
39458.04,0.645148755
39458.08,0.755575003
39458.12,0.711388147
39458.17,0.64612628
39458.21,0.74470647
39458.25,0.752095448
39458.29,0.774547834
39458.33,0.76566893
39458.37,0.722854643
39458.42,0.717796662
39458.46,0.670080254
39458.5,0.641089331
39458.54,0.603011096
39458.58,0.551051763
39458.62,0.492958136
39458.67,0.369359962
39458.71,0.417057336
39458.75,0.378975622
39458.79,0.412657534
39458.83,0.399317824
39458.87,0.288563374
39458.92,0.318867966
39458.96,0.253771362
39459,0.20157892
39459.04,0.173644072
39459.08,0.12499855
39459.12,0.047074801
39459.17,0.020471225
39459.21,0.013211613
39459.25,0.008585633
39459.29,0.00853554
39459.33,0.005021053
39459.37,0
39459.42,0
39459.46,0
39459.5,0
39459.54,0
39459.58,0.003604155
39459.62,0.008932579
39459.67,0.011784036
39459.71,0.023635685
39459.75,0.093531681
39459.79,0.125013165
39459.83,0.107628351
39459.87,0.068306721
39459.92,0.121106255
39459.96,0.178507598
39460,0.25201885
39460.04,0.215344173
39460.08,0.171091089
39460.12,0.084368957
39460.17,0.033556179
39460.21,0.020424285
39460.25,0.013679933
39460.29,0.015197084
39460.33,0.015264058
39460.37,0.001824377
39460.42,0
39460.46,0
39460.5,0
39460.54,0
39460.58,0
39460.62,0
39460.67,0.033918031
39460.71,0.182848787
39460.75,0.375564985
39460.79,0.54932812
39460.83,0.492154341
39460.87,0.439601621
39460.92,0.387795149
39460.96,0.388626554
39461,0.396216878
39461.04,0.333308409
39461.08,0.276960252
39461.12,0.293331183
39461.17,0.279698849
39461.21,0.331658765
39461.25,0.356861151
39461.29,0.3512572
39461.33,0.360143869
39461.37,0.364138341
39461.42,0.396033348
39461.46,0.414631031
39461.5,0.448968861
39461.54,0.469303374
39461.58,0.481149785
39461.62,0.516105198
39461.67,0.491421806
39461.71,0.419828847
39461.75,0.395569972
39461.79,0.390034882
39461.83,0.311753571
39461.87,0.35521339
39461.92,0.417640975
39461.96,0.536387932
39462,0.458333323
39462.04,0.46711376
39462.08,0.534580088
39462.12,0.556915318
39462.17,0.61240318
39462.21,0.618580703
39462.25,0.571818935
39462.29,0.551241158
39462.33,0.492658641
39462.37,0.409464796
39462.42,0.411909557
39462.46,0.393488385
39462.5,0.390013678
39462.54,0.335783386
39462.58,0.319120763
39462.62,0.332263345
39462.67,0.289808785
39462.71,0.265771507
39462.75,0.252721964
39462.79,0.169921655
39462.83,0.101373226
39462.87,0.055038171
39462.92,0.029341785
39462.96,0.014474524
39463,0.009349365
39463.04,0.009015564
39463.08,0.014717336
39463.12,0.011669543
39463.17,0.024172933
39463.21,0.042558913
39463.25,0.069280627
39463.29,0.14677877
39463.33,0.190513508
39463.37,0.088469504
39463.42,0.032839544
39463.46,0.057763077
39463.5,0.095425577
39463.54,0.128814167
39463.58,0.13235573
39463.62,0.139128091
39463.67,0.141958863
39463.71,0.234722108
39463.75,0.286004424
39463.79,0.272344036
39463.83,0.291939018
39463.87,0.272380987
39463.92,0.247612561
39463.96,0.267419642
39464,0.23178493
39464.04,0.239952535
39464.08,0.303961598
39464.12,0.271574262
39464.17,0.238529902
39464.21,0.278156844
39464.25,0.207872123
39464.29,0.108525457
39464.33,0.114020467
39464.37,0.162882533
39464.42,0.137573406
39464.46,0.180962059
39464.5,0.226849083
39464.54,0.269270452
39464.58,0.330968882
39464.62,0.353735825
39464.67,0.409454098
39464.71,0.564229997
39464.75,0.663193919
39464.79,0.73586773
39464.83,0.713308975
39464.87,0.70949661
39464.92,0.783673962
39464.96,0.77662514
39465,0.723124964
39465.04,0.709755421
39465.08,0.483817106
39465.12,0.652454157
39465.17,0.588100227
39465.21,0.599394411
39465.25,0.58446014
39465.29,0.572458633
39465.33,0.553778176
39465.37,0.508512326
39465.42,0.447390667
39465.46,0.410218336
39465.5,0.369669206
39465.54,0.358162929
39465.58,0.358163702
39465.62,0.391234778
39465.67,0.342921816
39465.71,0.386743547
39465.75,0.441936608
39465.79,0.559672142
39465.83,0.579069816
39465.87,0.608412898
39465.92,0.593691121
39465.96,0.579523924
39466,0.436755399
39466.04,0.325634421
39466.08,0.404882759
39466.12,0.445885534
39466.17,0.263423318
39466.21,0.382971494
39466.25,0.378387168
39466.29,0.420597404
39466.33,0.453122562
39466.37,0.475821052
39466.42,0.410762994
39466.46,0.355474044
39466.5,0.372590948
39466.54,0.377164658
39466.58,0.437961045
39466.62,0.474478701
39466.67,0.492217121
39466.71,0.467522275
39466.75,0.467149247
39466.79,0.415649549
39466.83,0.417142393
39466.87,0.42671612
39466.92,0.403273702
39466.96,0.390627302
39467,0.441354394
39467.04,0.491767237
39467.08,0.49221681
39467.12,0.484745484
39467.17,0.503205221
39467.21,0.466356837
39467.25,0.37668767
39467.29,0.377811381
39467.33,0.408243171
39467.37,0.43697964
39467.42,0.420552247
39467.46,0.441368653
39467.5,0.471627132
39467.54,0.466478752
39467.58,0.410217493
39467.62,0.388993228
39467.67,0.350135846
39467.71,0.286267519
39467.75,0.242647497
39467.79,0.225657785
39467.83,0.194150897
39467.87,0.21104268
39467.92,0.160782514
39467.96,0.159683773
39468,0.172089063
39468.04,0.155200697
39468.08,0.115369975
39468.12,0.083854201
39468.17,0.043811326
39468.21,0.01133509
39468.25,0.009819553
39468.29,0.009786659
39468.33,0.010343791
39468.37,0.011594054
39468.42,0.015425334
39468.46,0.031350685
39468.5,0.04983687
39468.54,0.084088061
39468.58,0.116371412
39468.62,0.164527138
