Date,NREL_wind_scaled
39524.37,0.377674243
39524.42,0.378156166
39524.46,0.371949764
39524.50,0.377579391
39524.54,0.394882595
39524.58,0.373961209
39524.62,0.292013827
39524.67,0.290605221
39524.71,0.394527263
39524.75,0.437547318
39524.79,0.440108988
39524.83,0.492291398
39524.87,0.481704126
39524.92,0.477845281
39524.96,0.512882977
39525.00,0.480866373
39525.04,0.35177707
39525.08,0.367065529
39525.12,0.386085112
39525.17,0.40223414
39525.21,0.428456521
39525.25,0.425255405
39525.29,0.393532088
39525.33,0.37618267
39525.37,0.387816739
39525.42,0.400803731
39525.46,0.348533373
39525.50,0.324014505
39525.54,0.322079525
39525.58,0.300177939
39525.62,0.292967093
39525.67,0.298632528
39525.71,0.335661351
39525.75,0.370434042
39525.79,0.375968625
39525.83,0.348001908
39525.87,0.33095488
39525.92,0.371654332
39525.96,0.391247141
39526.00,0.437659875
39526.04,0.451930699
39526.08,0.476016819
39526.12,0.44772774
39526.17,0.480268145
39526.21,0.451933611
39526.25,0.498142055
39526.29,0.486036538
39526.33,0.478398353
39526.37,0.48829398
39526.42,0.490593046
39526.46,0.526525164
39526.50,0.518861974
39526.54,0.565576205
39526.58,0.574074747
39526.62,0.550952759
39526.67,0.574022264
39526.71,0.496728446
39526.75,0.498769269
39526.79,0.53061736
39526.83,0.556935823
39526.87,0.566241817
39526.92,0.582286515
39526.96,0.544448846
39527.00,0.536380407
39527.04,0.502328926
39527.08,0.475996049
39527.12,0.438149891
39527.17,0.388406107
39527.21,0.376465738
39527.25,0.347880316
39527.29,0.295215054
39527.33,0.241183626
39527.37,0.246872956
39527.42,0.260082834
39527.46,0.279026251
39527.50,0.29315111
39527.54,0.301969171
39527.58,0.304424673
39527.62,0.302584837
39527.67,0.294373788
39527.71,0.28837863
39527.75,0.329258741
39527.79,0.434771533
39527.83,0.518311844
39527.87,0.529202455
39527.92,0.511018152
39527.96,0.510713022
39528.00,0.527583802
39528.04,0.546854831
39528.08,0.574793219
39528.12,0.609398951
39528.17,0.621659764
39528.21,0.619682021
39528.25,0.641369032
39528.29,0.636643247
39528.33,0.563438208
39528.37,0.539635226
39528.42,0.533760446
39528.46,0.505557071
39528.50,0.493247236
39528.54,0.463298204
39528.58,0.423746816
39528.62,0.384893441
39528.67,0.400292493
39528.71,0.379890306
39528.75,0.388737532
39528.79,0.384599027
39528.83,0.325496839
39528.87,0.283223828
39528.92,0.332037521
39528.96,0.367876009
39529.00,0.358326151
39529.04,0.340124365
39529.08,0.354944212
39529.12,0.354164763
39529.17,0.356894043
39529.21,0.331349907
39529.25,0.322400168
39529.29,0.315347498
39529.33,0.319770608
39529.37,0.290745796
39529.42,0.234943636
39529.46,0.214826841
39529.50,0.191990975
39529.54,0.175700561
39529.58,0.168006966
39529.62,0.156951659
39529.67,0.161273194
39529.71,0.169517147
39529.75,0.207259641
39529.79,0.287438362
39529.83,0.289255325
39529.87,0.275702942
39529.92,0.21126303
39529.96,0.198246808
39530.00,0.182057016
39530.04,0.163872858
39530.08,0.142233579
39530.12,0.116707812
39530.17,0.085210545
39530.21,0.06574699
39530.25,0.05274239
39530.29,0.031245902
39530.33,0.022827204
39530.37,0.021285366
39530.42,0.022613889
39530.46,0.025333984
39530.50,0.03464564
39530.54,0.04136784
39530.58,0.060024921
39530.62,0.057960398
39530.67,0.067385889
39530.71,0.084998467
39530.75,0.082756921
39530.79,0.110429145
39530.83,0.102474697
39530.87,0.109408821
39530.92,0.138573448
39530.96,0.098940127
39531.00,0.084386874
39531.04,0.082684769
39531.08,0.077850574
39531.12,0.065973226
39531.17,0.059976917
39531.21,0.059275811
39531.25,0.055899374
39531.29,0.024924442
39531.33,0.01781308
39531.37,0.018681258
39531.42,0.019842281
39531.46,0.025561626
39531.50,0.04076528
39531.54,0.069767439
39531.58,0.09688187
39531.62,0.141124879
39531.67,0.188484292
39531.71,0.229744985
39531.75,0.351337906
39531.79,0.448356712
39531.83,0.526857173
39531.87,0.554986633
39531.92,0.574058066
39531.96,0.574955573
39532.00,0.576605589
39532.04,0.584432344
39532.08,0.590662455
39532.12,0.592388778
39532.17,0.601223406
39532.21,0.610453265
39532.25,0.616071151
39532.29,0.596812711
39532.33,0.581922672
39532.37,0.582856927
39532.42,0.589916396
39532.46,0.626503782
39532.50,0.673892012
39532.54,0.707739456
39532.58,0.735213608
39532.62,0.758604447
39532.67,0.734259156
39532.71,0.694916228
39532.75,0.728000843
39532.79,0.762779964
39532.83,0.741551628
39532.87,0.708862754
39532.92,0.668425733
39532.96,0.599409466
39533.00,0.61434801
39533.04,0.572438219
39533.08,0.492056811
39533.12,0.411378166
39533.17,0.362434342
39533.21,0.310372181
39533.25,0.264812532
39533.29,0.224078114
39533.33,0.182918088
39533.37,0.172602206
39533.42,0.173061507
39533.46,0.176830111
39533.50,0.175390374
39533.54,0.179585888
39533.58,0.183452476
39533.62,0.177187765
39533.67,0.163217887
39533.71,0.123732834
39533.75,0.139370562
39533.79,0.152513438
39533.83,0.129196537
39533.87,0.113347699
39533.92,0.125021526
39533.96,0.147138556
39534.00,0.172300975
39534.04,0.17396844
39534.08,0.125183183
39534.12,0.17453389
39534.17,0.20310065
39534.21,0.249510573
39534.25,0.291064724
39534.29,0.286186319
39534.33,0.280421741
39534.37,0.276676112
39534.42,0.271973779
39534.46,0.29262285
39534.50,0.304165789
39534.54,0.318431835
39534.58,0.320916561
39534.62,0.337482805
39534.67,0.393027353
39534.71,0.444060483
39534.75,0.504875689
39534.79,0.566304003
39534.83,0.569559635
39534.87,0.548440907
39534.92,0.555302272
39534.96,0.536151929
39535.00,0.570451063
39535.04,0.605793099
39535.08,0.617644645
39535.12,0.605538117
39535.17,0.607853189
39535.21,0.575563863
39535.25,0.540015071
39535.29,0.40032096
39535.33,0.32571212
39535.37,0.29840874
39535.42,0.303381706
39535.46,0.316419296
39535.50,0.312438874
39535.54,0.291753345
39535.58,0.298400229
39535.62,0.321998295
39535.67,0.335098704
39535.71,0.342406866
39535.75,0.386052208
39535.79,0.443370187
39535.83,0.44080912
39535.87,0.433784813
39535.92,0.41963137
39535.96,0.378352428
39536.00,0.34987318
39536.04,0.330632576
39536.08,0.32964133
39536.12,0.32862755
39536.17,0.324564515
39536.21,0.345679531
39536.25,0.330605201
39536.29,0.213611366
39536.33,0.171418461
39536.37,0.206619941
39536.42,0.25957406
39536.46,0.280675106
39536.50,0.30144546
39536.54,0.328440065
39536.58,0.350960032
39536.62,0.373251442
39536.67,0.395843981
39536.71,0.452388254
39536.75,0.562487358
39536.79,0.611156813
39536.83,0.640936495
39536.87,0.625552976
39536.92,0.602845765
39536.96,0.567581502
39537.00,0.529178203
39537.04,0.504002765
39537.08,0.469515827
39537.12,0.445601218
39537.17,0.425091447
39537.21,0.387157618
39537.25,0.366046971
39537.29,0.330941791
39537.33,0.301407999
39537.37,0.257898834
39537.42,0.245586181
39537.46,0.230132637
39537.50,0.209422347
39537.54,0.212551271
39537.58,0.220628346
39537.62,0.232275025
39537.67,0.249570747
39537.71,0.279328652
39537.75,0.336514726
39537.79,0.36797292
39537.83,0.38840821
39537.87,0.391856141
39537.92,0.42277411
39537.96,0.433133022
39538.00,0.451207684
39538.04,0.459722866
39538.08,0.491823893
39538.12,0.529733173
39538.17,0.531200596
39538.21,0.586435837
39538.25,0.599347399
39538.29,0.590494197
39538.33,0.558181638
39538.37,0.540808666
39538.42,0.548910515
39538.46,0.5796337
39538.50,0.664617046
39538.54,0.675835632
39538.58,0.68689889
39538.62,0.713417238
39538.67,0.645310026
39538.71,0.643717938
39538.75,0.661224616
39538.79,0.763010105
39538.83,0.766952526
39538.87,0.76205591
39538.92,0.778612964
39538.96,0.776661266
39539.00,0.763825058
39539.04,0.767669694
39539.08,0.762135283
39539.12,0.739791392
39539.17,0.748563205
39539.21,0.741686802
39539.25,0.729301138
39539.29,0.726464329
39539.33,0.733861121
39539.37,0.722523455
39539.42,0.715751564
39539.46,0.703771417
39539.50,0.698709033
39539.54,0.674828613
39539.58,0.662621764
39539.62,0.621851073
39539.67,0.579655699
39539.71,0.5107841
39539.75,0.458911918
39539.79,0.445801489
39539.83,0.387369569
39539.87,0.357579138
39539.92,0.373688385
39539.96,0.35930404
39540.00,0.316580811
39540.04,0.281484023
39540.08,0.261377051
39540.12,0.253453024
39540.17,0.251686996
39540.21,0.261921493
39540.25,0.263542367
39540.29,0.153218835
39540.33,0.121441623
39540.37,0.123290855
39540.42,0.124894567
39540.46,0.121563069
39540.50,0.120272813
39540.54,0.119780258
39540.58,0.121688756
39540.62,0.125368151
39540.67,0.124668854
39540.71,0.137597737
39540.75,0.213595193
39540.79,0.290903074
39540.83,0.395038319
39540.87,0.432591136
39540.92,0.467843528
39540.96,0.498761999
39541.00,0.515902443
39541.04,0.529062072
39541.08,0.550434977
39541.12,0.536990592
39541.17,0.516442945
39541.21,0.513407707
39541.25,0.443500971
39541.29,0.273102198
39541.33,0.170752083
39541.37,0.175892429
39541.42,0.223528301
39541.46,0.253803147
39541.50,0.280615151
39541.54,0.315993016
39541.58,0.357645674
39541.62,0.329589152
39541.67,0.35432664
39541.71,0.384226462
39541.75,0.393890753
39541.79,0.429095854
39541.83,0.475953647
39541.87,0.445997444
39541.92,0.376940883
39541.96,0.390565441
39542.00,0.367886818
39542.04,0.350036555
39542.08,0.309825044
39542.12,0.288623706
39542.17,0.297952628
39542.21,0.307632876
39542.25,0.272741565
39542.29,0.231940443
39542.33,0.199362091
39542.37,0.198084566
39542.42,0.212918265
39542.46,0.20480617
39542.50,0.220877414
39542.54,0.229654263
39542.58,0.215128344
39542.62,0.211530364
39542.67,0.209156615
39542.71,0.186152814
39542.75,0.203142649
39542.79,0.232598732
39542.83,0.22774158
39542.87,0.198215351
39542.92,0.262254534
39542.96,0.321604081
39543.00,0.354793103
39543.04,0.369188261
39543.08,0.40904073
39543.12,0.433330423
39543.17,0.446281531
39543.21,0.433613588
39543.25,0.386681174
39543.29,0.256416336
39543.33,0.151904412
39543.37,0.09933321
39543.42,0.091821445
39543.46,0.07870627
39543.50,0.062204269
39543.54,0.054672435
39543.58,0.058232734
39543.62,0.059775778
39543.67,0.065703534
39543.71,0.081725287
39543.75,0.158329498
39543.79,0.277536306
39543.83,0.356417919
39543.87,0.429646233
39543.92,0.487265084
39543.96,0.552660291
39544.00,0.565635878
39544.04,0.557805044
39544.08,0.551719484
39544.12,0.508236797
39544.17,0.498289489
39544.21,0.479540396
39544.25,0.404480227
39544.29,0.231341252
39544.33,0.129570178
39544.37,0.140140786
39544.42,0.161755715
39544.46,0.17867437
39544.50,0.192796916
39544.54,0.212356169
39544.58,0.252494441
39544.62,0.2891807
39544.67,0.302364977
39544.71,0.321776834
39544.75,0.391599105
39544.79,0.456835558
39544.83,0.484822431
39544.87,0.516328045
39544.92,0.534038395
39544.96,0.537322666
39545.00,0.540089879
39545.04,0.541272644
39545.08,0.539295239
39545.12,0.542834741
39545.17,0.505393061
39545.21,0.520970876
39545.25,0.500641449
39545.29,0.407909903
39545.33,0.285401539
39545.37,0.273711375
39545.42,0.310103672
39545.46,0.343295892
39545.50,0.378146804
39545.54,0.417872807
39545.58,0.426908435
39545.62,0.408471103
39545.67,0.397418313
39545.71,0.338875308
39545.75,0.268844791
39545.79,0.251413167
39545.83,0.248663578
39545.87,0.255059174
39545.92,0.2207674
39545.96,0.191317593
39546.00,0.195307503
39546.04,0.20304568
39546.08,0.199589886
39546.12,0.218050685
39546.17,0.226097144
39546.21,0.242485605
39546.25,0.260735448
39546.29,0.194225262
39546.33,0.198228396
39546.37,0.201537826
39546.42,0.172630312
39546.46,0.209519579
39546.50,0.238774442
39546.54,0.302206447
39546.58,0.298651574
39546.62,0.323003289
39546.67,0.334707397
39546.71,0.364318058
39546.75,0.319535873
39546.79,0.340602618
39546.83,0.384348076
39546.87,0.415554594
39546.92,0.440012239
39546.96,0.445047962
39547.00,0.451867607
39547.04,0.483379871
39547.08,0.454990464
39547.12,0.492373965
39547.17,0.425791472
39547.21,0.416716159
39547.25,0.295673882
39547.29,0.233602443
39547.33,0.147758167
39547.37,0.106709362
39547.42,0.104538037
39547.46,0.088017062
39547.50,0.088613608
39547.54,0.086917857
39547.58,0.073963179
39547.62,0.072653706
39547.67,0.079191958
39547.71,0.083617717
39547.75,0.109750426
39547.79,0.217312552
39547.83,0.386501214
39547.87,0.496850799
39547.92,0.551073738
39547.96,0.550750521
39548.00,0.516460792
39548.04,0.507913707
39548.08,0.528448814
39548.12,0.548770344
39548.17,0.535599254
39548.21,0.550766904
39548.25,0.53727292
39548.29,0.544400713
39548.33,0.526593341
39548.37,0.517227298
39548.42,0.535188521
39548.46,0.554857582
39548.50,0.563753781
39548.54,0.57582761
39548.58,0.577762248
39548.62,0.589162952
39548.67,0.595527332
39548.71,0.581532744
39548.75,0.561964562
39548.79,0.63110394
39548.83,0.641620517
39548.87,0.641125037
39548.92,0.634999819
39548.96,0.601978552
39549.00,0.639669208
39549.04,0.664911387
39549.08,0.672820645
39549.12,0.672803501
39549.17,0.667124411
39549.21,0.694910977
39549.25,0.696531947
39549.29,0.658132942
39549.33,0.597712503
39549.37,0.63562675
39549.42,0.65355733
39549.46,0.688415801
39549.50,0.715334475
39549.54,0.717478914
39549.58,0.706557878
39549.62,0.708748831
39549.67,0.673447612
39549.71,0.62517976
39549.75,0.664777727
39549.79,0.685248327
39549.83,0.686915105
39549.87,0.662386877
39549.92,0.679556439
39549.96,0.66149077
39550.00,0.632382425
39550.04,0.621973403
39550.08,0.606974124
39550.12,0.591277642
39550.17,0.619984425
39550.21,0.633227727
39550.25,0.587928081
39550.29,0.601821509
39550.33,0.609084043
39550.37,0.591393129
39550.42,0.607810931
39550.46,0.613836528
39550.50,0.612796182
39550.54,0.615888453
39550.58,0.621369647
39550.62,0.631186708
39550.67,0.607842518
39550.71,0.563641939
39550.75,0.486208286
39550.79,0.440212469
39550.83,0.467800094
39550.87,0.487645201
39550.92,0.406508837
39550.96,0.367674485
39551.00,0.398624682
39551.04,0.383800261
39551.08,0.385977657
39551.12,0.382548493
39551.17,0.311433935
39551.21,0.29594378
39551.25,0.315182485
39551.29,0.34413003
39551.33,0.364800242
39551.37,0.37218337
39551.42,0.374011253
39551.46,0.383884
39551.50,0.393179574
39551.54,0.419542954
39551.58,0.465629007
39551.62,0.448979688
39551.67,0.448012199
39551.71,0.422692934
39551.75,0.373852302
39551.79,0.382154131
39551.83,0.377513772
39551.87,0.380026595
39551.92,0.384065605
39551.96,0.38461331
39552.00,0.385411633
39552.04,0.374806515
39552.08,0.337309232
39552.12,0.308540289
39552.17,0.275033935
39552.21,0.244011712
39552.25,0.144539577
39552.29,0.061893354
39552.33,0.05384157
39552.37,0.053689795
39552.42,0.062507451
39552.46,0.082233614
39552.50,0.098016345
39552.54,0.105039241
39552.58,0.113784648
39552.62,0.123040513
39552.67,0.12321472
39552.71,0.122670491
39552.75,0.140846727
39552.79,0.22860386
39552.83,0.263418185
39552.87,0.252931463
39552.92,0.250054878
39552.96,0.208429592
39553.00,0.186607538
39553.04,0.177098088
39553.08,0.154711037
39553.12,0.133116013
39553.17,0.149306326
39553.21,0.180374689
39553.25,0.152169359
39553.29,0.063759402
39553.33,0.096221019
39553.37,0.21109425
39553.42,0.245205077
39553.46,0.280995587
39553.50,0.310728708
39553.54,0.340673024
39553.58,0.379546295
39553.62,0.407930039
39553.67,0.421958495
39553.71,0.423352618
39553.75,0.429174702
39553.79,0.524019823
39553.83,0.56893452
39553.87,0.57539572
39553.92,0.575484436
39553.96,0.576495408
39554.00,0.577466483
39554.04,0.576908254
39554.08,0.574940539
39554.12,0.574314675
39554.17,0.574226106
39554.21,0.574003043
39554.25,0.572786644
39554.29,0.537935133
39554.33,0.480069381
39554.37,0.49058219
39554.42,0.525303031
39554.46,0.554235407
39554.50,0.562829799
39554.54,0.563495944
39554.58,0.565336757
39554.62,0.567531806
39554.67,0.569278845
39554.71,0.565783373
39554.75,0.580571989
39554.79,0.602363264
39554.83,0.620242478
39554.87,0.631825804
39554.92,0.622745226
39554.96,0.624839146
39555.00,0.62694997
39555.04,0.625107028
39555.08,0.606700102
39555.12,0.614494554
39555.17,0.603267014
39555.21,0.596210983
39555.25,0.567347756
39555.29,0.37626279
39555.33,0.200078372
39555.37,0.184207259
39555.42,0.188385708
39555.46,0.214180257
39555.50,0.209769988
39555.54,0.227550688
39555.58,0.278752994
39555.62,0.291059501
39555.67,0.303825316
39555.71,0.30986206
39555.75,0.34734935
39555.79,0.39961997
39555.83,0.472188697
39555.87,0.530798848
39555.92,0.553295351
39555.96,0.529200357
39556.00,0.519901923
39556.04,0.518536211
39556.08,0.514761942
39556.12,0.530597893
39556.17,0.553430939
39556.21,0.554927643
39556.25,0.52578777
39556.29,0.402661675
39556.33,0.274647398
39556.37,0.288052151
39556.42,0.296271033
39556.46,0.299657254
39556.50,0.320390778
39556.54,0.342023726
39556.58,0.356409689
39556.62,0.384271156
39556.67,0.378982697
39556.71,0.33636719
39556.75,0.330756189
39556.79,0.339984775
39556.83,0.348608398
39556.87,0.337325687
39556.92,0.264584836
39556.96,0.221441691
39557.00,0.253941843
39557.04,0.171459441
39557.08,0.175479773
39557.12,0.186492783
39557.17,0.21818808
39557.21,0.159510101
39557.25,0.126476741
39557.29,0.070159504
39557.33,0.038733873
39557.37,0.045762732
39557.42,0.070842831
39557.46,0.115819589
39557.50,0.115189286
39557.54,0.188541316
39557.58,0.180921894
39557.62,0.189593742
39557.67,0.197488148
39557.71,0.190776795
39557.75,0.235484902
39557.79,0.22911718
39557.83,0.222172703
39557.87,0.183488265
39557.92,0.131667073
39557.96,0.134892576
39558.00,0.152457581
39558.04,0.170045512
39558.08,0.145856595
39558.12,0.098206286
39558.17,0.086951682
39558.21,0.096120437
39558.25,0.068526054
39558.29,0.037091671
39558.33,0.03191294
39558.37,0.041640877
39558.42,0.042986157
39558.46,0.040326317
39558.50,0.055027066
39558.54,0.09969294
39558.58,0.126735841
39558.62,0.125460196
39558.67,0.127068268
39558.71,0.129444749
39558.75,0.117038646
39558.79,0.144855402
39558.83,0.165683533
39558.87,0.206320264
39558.92,0.238998624
39558.96,0.266441911
39559.00,0.274779068
39559.04,0.270897002
39559.08,0.290889985
39559.12,0.309330629
39559.17,0.303679606
39559.21,0.29926408
39559.25,0.249710991
39559.29,0.150572307
39559.33,0.14949398
39559.37,0.172514318
39559.42,0.185996977
39559.46,0.210457451
39559.50,0.23001226
39559.54,0.239820043
39559.58,0.247226176
39559.62,0.258235443
39559.67,0.26418677
39559.71,0.283744975
39559.75,0.338637208
39559.79,0.424469194
39559.83,0.476113841
39559.87,0.519517245
39559.92,0.527966845
39559.96,0.545402915
39560.00,0.531830531
39560.04,0.512141212
39560.08,0.503359762
39560.12,0.487058476
39560.17,0.470628061
39560.21,0.464314496
39560.25,0.410212844
39560.29,0.240268761
39560.33,0.178578886
39560.37,0.174220495
39560.42,0.15248683
39560.46,0.126455798
39560.50,0.121303843
39560.54,0.128985604
39560.58,0.118315761
39560.62,0.098031357
39560.67,0.080624933
39560.71,0.080813138
39560.75,0.08424889
39560.79,0.152534806
39560.83,0.185675787
39560.87,0.202479768
39560.92,0.23960004
39560.96,0.250301896
39561.00,0.255077961
39561.04,0.280183746
39561.08,0.311154628
39561.12,0.311257976
39561.17,0.300804678
39561.21,0.307981035
39561.25,0.23017846
39561.29,0.106915971
39561.33,0.091256694
39561.37,0.117084107
39561.42,0.113451907
39561.46,0.111269696
39561.50,0.112481473
39561.54,0.112444225
39561.58,0.135241715
39561.62,0.159506895
39561.67,0.157539302
39561.71,0.208486632
39561.75,0.294598938
39561.79,0.397396781
39561.83,0.482026166
39561.87,0.529854299
39561.92,0.549095232
39561.96,0.576944362
39562.00,0.603624477
39562.04,0.616425081
39562.08,0.631539246
39562.12,0.631000829
39562.17,0.593473342
39562.21,0.594655258
39562.25,0.582409703
39562.29,0.54433726
39562.33,0.455616732
39562.37,0.431457471
39562.42,0.44740178
39562.46,0.466365785
39562.50,0.438700884
39562.54,0.415379259
39562.58,0.381472593
39562.62,0.354130109
39562.67,0.354306546
39562.71,0.353373391
39562.75,0.336524872
39562.79,0.396192788
39562.83,0.445426485
39562.87,0.437542981
39562.92,0.467227
39562.96,0.468712207
39563.00,0.487238918
39563.04,0.496866685
39563.08,0.504024051
39563.12,0.487859369
39563.17,0.472119478
39563.21,0.543165136
39563.25,0.564231929
39563.29,0.493838807
39563.33,0.459398886
39563.37,0.501259727
39563.42,0.537543473
39563.46,0.566424225
39563.50,0.581227024
39563.54,0.566751546
39563.58,0.522252461
39563.62,0.557071803
39563.67,0.584657323
39563.71,0.589487633
39563.75,0.573324399
39563.79,0.625138269
39563.83,0.606291545
39563.87,0.587160622
39563.92,0.566742507
39563.96,0.593643761
39564.00,0.611478417
39564.04,0.626876562
39564.08,0.653251637
39564.12,0.577893847
39564.17,0.616038731
39564.21,0.592081815
39564.25,0.580205634
39564.29,0.588969261
39564.33,0.583872694
39564.37,0.561982985
39564.42,0.547824763
39564.46,0.556181447
39564.50,0.567066682
39564.54,0.574910375
39564.58,0.566915092
39564.62,0.56828494
39564.67,0.579601758
39564.71,0.515320864
39564.75,0.432297982
39564.79,0.493512141
39564.83,0.481284153
39564.87,0.460897088
39564.92,0.473865708
39564.96,0.480891328
39565.00,0.491086592
39565.04,0.436977428
39565.08,0.374429024
39565.12,0.346259782
39565.17,0.238937869
39565.21,0.145648566
39565.25,0.07846948
39565.29,0.021875197
39565.33,0.010381373
39565.37,0.016450262
39565.42,0.019279755
39565.46,0.023789638
39565.50,0.031822547
39565.54,0.024410619
39565.58,0.028129262
39565.62,0.040781875
39565.67,0.080098222
39565.71,0.128037389
39565.75,0.194829808
39565.79,0.197942916
39565.83,0.197638494
39565.87,0.2025605
39565.92,0.198844201
39565.96,0.197247943
39566.00,0.218165247
39566.04,0.210415219
39566.08,0.190812199
39566.12,0.221313259
39566.17,0.234528181
39566.21,0.23239224
39566.25,0.17315407
39566.29,0.174194943
39566.33,0.159156246
39566.37,0.167748962
39566.42,0.242755436
39566.46,0.408686951
39566.50,0.430095728
39566.54,0.47508568
39566.58,0.490545055
39566.62,0.491820013
39566.67,0.39088152
39566.71,0.431991324
39566.75,0.339080957
39566.79,0.40328273
39566.83,0.384863838
39566.87,0.403556513
39566.92,0.382336156
39566.96,0.378490598
39567.00,0.406219049
39567.04,0.43254326
39567.08,0.375496279
39567.12,0.358136137
39567.17,0.349050246
39567.21,0.325614226
39567.25,0.236539349
39567.29,0.172888514
39567.33,0.158013134
39567.37,0.158008649
39567.42,0.173313092
39567.46,0.175630106
39567.50,0.191922755
39567.54,0.207427421
39567.58,0.207284322
39567.62,0.206271121
39567.67,0.213622626
39567.71,0.196315182
39567.75,0.181322669
39567.79,0.211796806
39567.83,0.241066202
39567.87,0.274312771
39567.92,0.318410207
39567.96,0.359143178
39568.00,0.411082113
39568.04,0.438329608
39568.08,0.434951769
39568.12,0.429790333
39568.17,0.443807354
39568.21,0.458093422
39568.25,0.319242195
39568.29,0.185888385
39568.33,0.19439166
39568.37,0.233203083
39568.42,0.260121086
39568.46,0.265497498
39568.50,0.265580241
39568.54,0.265565462
39568.58,0.275136825
39568.62,0.283642212
39568.67,0.302170491
39568.71,0.294003128
39568.75,0.296908318
39568.79,0.38162038
39568.83,0.462072598
39568.87,0.465142143
39568.92,0.495314111
39568.96,0.470056796
39569.00,0.46711951
39569.04,0.468703687
39569.08,0.43877497
39569.12,0.443000463
39569.17,0.491448064
39569.21,0.521455596
39569.25,0.497981481
39569.29,0.375449738
39569.33,0.350654186
39569.37,0.380043667
39569.42,0.427173846
39569.46,0.492791473
39569.50,0.54196625
39569.54,0.570954727
39569.58,0.572224219
39569.62,0.596438207
39569.67,0.617442402
39569.71,0.608692607
39569.75,0.561911333
39569.79,0.544955098
39569.83,0.521845404
39569.87,0.492755633
39569.92,0.476164258
39569.96,0.495321411
39570.00,0.561525599
39570.04,0.632801947
39570.08,0.622873375
39570.12,0.64085662
39570.17,0.678988938
39570.21,0.696399938
39570.25,0.70084891
39570.29,0.697492622
39570.33,0.676463791
39570.37,0.646354349
39570.42,0.672756354
39570.46,0.599710878
39570.50,0.672950339
39570.54,0.66854716
39570.58,0.587251484
39570.62,0.584685615
39570.67,0.575708231
39570.71,0.592019507
39570.75,0.531326283
39570.79,0.628726906
39570.83,0.624824237
39570.87,0.607685959
39570.92,0.660050552
39570.96,0.661425078
39571.00,0.684571458
39571.04,0.692327762
39571.08,0.699469169
39571.12,0.692999166
39571.17,0.708276947
39571.21,0.665128198
39571.25,0.637011526
39571.29,0.531028873
39571.33,0.522409946
39571.37,0.550318408
39571.42,0.585326228
39571.46,0.633927428
39571.50,0.65033377
39571.54,0.663711191
39571.58,0.659416472
39571.62,0.664374504
39571.67,0.632913162
39571.71,0.568124739
39571.75,0.56310532
39571.79,0.601538943
39571.83,0.597655256
39571.87,0.640873578
39571.92,0.589732646
39571.96,0.594155228
39572.00,0.57456692
39572.04,0.523195452
39572.08,0.485303038
39572.12,0.371703467
39572.17,0.264560929
39572.21,0.183700816
39572.25,0.132196117
39572.29,0.125798839
39572.33,0.13563959
39572.37,0.14185592
39572.42,0.152415499
39572.46,0.168516249
39572.50,0.173133049
39572.54,0.177209402
39572.58,0.159500696
39572.62,0.150943305
39572.67,0.146343182
39572.71,0.152829379
39572.75,0.176182042
39572.79,0.263462701
39572.83,0.267344776
39572.87,0.26521142
39572.92,0.277109379
39572.96,0.263932177
39573.00,0.274509476
39573.04,0.281042437
39573.08,0.307166944
39573.12,0.333564026
39573.17,0.337814897
39573.21,0.342282574
39573.25,0.265030135
39573.29,0.128069417
39573.33,0.04561136
39573.37,0.058367128
39573.42,0.097026911
39573.46,0.093574299
39573.50,0.099040473
39573.54,0.092238419
39573.58,0.107454619
39573.62,0.157884247
39573.67,0.169869975
39573.71,0.184843992
39573.75,0.153444077
39573.79,0.096525818
39573.83,0.054908157
39573.87,0.047042968
39573.92,0.072682844
39573.96,0.106526891
39574.00,0.092274909
39574.04,0.104819251
39574.08,0.122475519
39574.12,0.142690658
39574.17,0.144507544
39574.21,0.156966358
39574.25,0.130661161
39574.29,0.046233647
39574.33,0.025973272
39574.37,0.023188342
39574.42,0.035359524
39574.46,0.047531906
39574.50,0.105772528
39574.54,0.158531962
39574.58,0.194169564
39574.62,0.30773312
39574.67,0.287413617
39574.71,0.289528416
39574.75,0.377782635
39574.79,0.489149743
39574.83,0.439160662
39574.87,0.499179084
39574.92,0.553633409
39574.96,0.506697143
39575.00,0.472968056
39575.04,0.468842922
39575.08,0.531993614
39575.12,0.518296019
39575.17,0.528535996
39575.21,0.552834589
39575.25,0.481773276
39575.29,0.401991985
39575.33,0.37245773
39575.37,0.377414097
39575.42,0.365622652
39575.46,0.358758886
39575.50,0.399463527
39575.54,0.39040942
39575.58,0.382198648
39575.62,0.402783604
39575.67,0.320343621
39575.71,0.270521149
39575.75,0.309758434
39575.79,0.411917668
39575.83,0.467199323
39575.87,0.471947764
39575.92,0.477920813
39575.96,0.455255558
39576.00,0.448482496
39576.04,0.538808423
39576.08,0.550214445
39576.12,0.586019277
39576.17,0.616887221
39576.21,0.596725883
39576.25,0.591027034
39576.29,0.57917872
39576.33,0.541172399
39576.37,0.529277466
39576.42,0.515016952
39576.46,0.503728178
39576.50,0.438311194
39576.54,0.41882664
39576.58,0.410733876
39576.62,0.401018078
39576.67,0.402274224
39576.71,0.384109527
39576.75,0.373890978
39576.79,0.422039976
39576.83,0.401876974
39576.87,0.430123936
39576.92,0.386953123
39576.96,0.405325746
39577.00,0.386896906
39577.04,0.387627251
39577.08,0.414702745
39577.12,0.382691308
39577.17,0.349925647
39577.21,0.326466594
39577.25,0.224486438
39577.29,0.138642849
