Date,PJM Load (MW)
39079.5,97347.92714
39079.54,95268.71204
39079.58,93438.02423
39079.62,91721.3115
39079.67,91033.02392
39079.71,93595.12518
39079.75,101720.5155
39079.79,104714.8191
39079.83,103692.347
39079.87,102002.6402
39079.92,98821.84704
39079.96,92928.53071
39080,86298.954
39080.04,80979.10369
39080.08,78168.11944
39080.12,76871.50019
39080.17,76779.26523
39080.21,78275.00939
39080.25,82591.22142
39080.29,89345.21498
39080.33,94796.83891
39080.37,96725.32182
39080.42,96851.9987
39080.46,96026.23969
39080.5,94051.9271
39080.54,91468.37575
39080.58,89267.20375
39080.62,87342.81266
39080.67,86139.49049
39080.71,88386.03197
39080.75,97151.32138
39080.79,100138.88
39080.83,99197.2718
39080.87,97696.04675
39080.92,95267.44244
39080.96,90992.16496
39081,85172.67201
39081.04,80076.22229
39081.08,76983.8619
39081.12,75095.5213
39081.17,74749.82506
39081.21,75198.32597
39081.25,77120.27254
39081.29,80303.3239
39081.33,83533.23413
39081.37,86488.59939
39081.42,88741.10953
39081.46,89085.24639
39081.5,87794.62155
39081.54,85029.10262
39081.58,82427.08833
39081.62,80468.10317
39081.67,79976.31709
39081.71,82536.77738
39081.75,91169.92821
39081.79,93915.76064
39081.83,93180.05852
39081.87,92268.99158
39081.92,90031.5637
39081.96,86041.25674
39082,80818.05742
39082.04,75804.25262
39082.08,72523.19647
39082.12,70764.18705
39082.17,70101.47374
39082.21,70346.56419
39082.25,71654.95522
39082.29,74098.36794
39082.33,76899.38347
39082.37,80278.32822
39082.42,82776.60381
39082.46,83814.70984
39082.5,84108.82283
39082.54,83973.26209
39082.58,83172.87328
39082.62,82593.19234
39082.67,83008.04585
39082.71,86540.54958
39082.75,93822.12924
39082.79,94455.06182
39082.83,91581.69478
39082.87,88319.99138
39082.92,84988.71809
39082.96,81621.3376
39083,78071.56
39083.04,74485.60493
39083.08,71279.47836
39083.12,68281.90848
39083.17,66805.40867
39083.21,66458.15768
39083.25,67326.4295
39083.29,69029.97079
39083.33,70836.844
39083.37,72759.33048
39083.42,76595.54975
39083.46,80710.23535
39083.5,83690.71608
39083.54,84886.96061
39083.58,84571.46236
39083.62,84078.73094
39083.67,84325.91624
39083.71,86513.24095
39083.75,92775.89812
39083.79,94705.73502
39083.83,93897.35788
39083.87,92629.00392
39083.92,89550.13318
39083.96,84774.09435
39084,79365.5268
39084.04,75462.35643
39084.08,73231.58767
39084.12,72416.58468
39084.17,72642.69063
39084.21,74784.13159
39084.25,80867.32917
39084.29,90837.44045
39084.33,97821.9406
39084.37,98779.42976
39084.42,98774.66886
39084.46,98816.49315
39084.5,97992.33406
39084.54,96801.49826
39084.58,95465.82937
39084.62,94109.32117
39084.67,93067.13836
39084.71,95589.17591
39084.75,104653.7934
39084.79,108744.9984
39084.83,108871.9389
39084.87,107551.6875
39084.92,104257.0254
39084.96,97900.5768
39085,91375.12518
39085.04,86389.63401
39085.08,83953.14384
39085.12,83123.90681
39085.17,83236.29812
39085.21,85192.81273
39085.25,91502.85539
39085.29,101828.9798
39085.33,108092.1745
39085.37,107516.7262
39085.42,104980.2338
39085.46,102500.1609
39085.5,100153.5222
39085.54,97857.38842
39085.58,96141.07228
39085.62,94233.96853
39085.67,92848.35965
39085.71,94744.11496
39085.75,103201.8468
39085.79,107498.4121
39085.83,107155.7455
39085.87,105827.4229
39085.92,102148.6498
39085.96,95734.7888
39086,88614.8124
39086.04,83610.40519
39086.08,80646.29796
39086.12,79352.16199
39086.17,79182.83826
39086.21,80836.52725
39086.25,86387.4166
39086.29,96636.96582
39086.33,102966.1324
39086.37,102327.7173
39086.42,100548.0885
39086.46,99333.94266
39086.5,97629.06744
39086.54,95988.04109
39086.58,95055.93257
39086.62,94040.78447
39086.67,93435.61376
39086.71,95652.08515
39086.75,103072.2549
39086.79,104910.4897
39086.83,103767.4527
39086.87,101676.8255
39086.92,97444.77629
39086.96,90410.20986
39087,83082.63357
39087.04,77419.1516
39087.08,74034.16168
39087.12,72205.70414
39087.17,71375.1182
39087.21,72361.18639
39087.25,77221.29207
39087.29,86749.23466
39087.33,93808.91373
39087.37,94658.42798
39087.42,95090.86885
39087.46,95833.19842
39087.5,95728.5572
39087.54,95262.25914
39087.58,94803.18109
39087.62,93611.5888
39087.67,92974.66578
39087.71,94876.03184
39087.75,99066.21402
39087.79,99353.83362
39087.83,97071.33092
39087.87,94513.26098
39087.92,90747.14294
39087.96,85312.09229
39088,78728.31876
39088.04,73165.70284
39088.08,69466.39549
39088.12,67347.01322
39088.17,66211.00199
39088.21,66227.83091
39088.25,67687.67206
39088.29,70825.00244
39088.33,74843.30239
39088.37,79006.8607
39088.42,82991.74524
39088.46,85546.52082
39088.5,85927.02124
39088.54,85129.12535
39088.58,83965.59863
39088.62,82143.1336
39088.67,81381.07552
39088.71,82738.1424
39088.75,88764.61282
39088.79,91358.01874
39088.83,90272.70785
39088.87,88529.71682
39088.92,85850.68617
39088.96,82133.75636
39089,77084.38353
39089.04,72644.58383
39089.08,69594.53265
39089.12,68170.41527
39089.17,67623.07889
39089.21,67945.40396
39089.25,69194.01008
39089.29,71883.52428
39089.33,75413.85751
39089.37,79050.51428
39089.42,81683.48019
39089.46,82929.6328
39089.5,83558.19049
39089.54,83953.87469
39089.58,84142.97594
39089.62,84051.11422
39089.67,84727.1216
39089.71,88382.81747
39089.75,94650.68666
39089.79,96374.9122
39089.83,95083.90633
39089.87,93594.16154
39089.92,90119.83393
39089.96,85034.04484
39090,79428.43901
39090.04,75197.60295
39090.08,72685.18989
39090.12,71674.71129
39090.17,71826.38812
39090.21,73765.2714
39090.25,79829.63938
39090.29,90734.11786
39090.33,98675.67355
39090.37,99544.23346
39090.42,100138.2587
39090.46,100815.5783
39090.5,100703.6059
39090.54,99535.26305
39090.58,98224.61322
39090.62,96838.45393
39090.67,96222.92269
39090.71,98530.46618
39090.75,106496.367
39090.79,110260.8825
39090.83,109241.6775
39090.87,107267.1807
39090.92,103171.5175
39090.96,97498.8272
39091,91025.94962
39091.04,85943.2615
39091.08,83037.78601
39091.12,81909.02266
39091.17,81897.34298
39091.21,83869.75863
39091.25,89985.4479
39091.29,100641.9494
39091.33,107303.8195
39091.37,106757.3489
39091.42,105490.3957
39091.46,105092.2654
39091.5,103917.7957
39091.54,102936.9924
39091.58,102424.4837
39091.62,101844.268
39091.67,102010.6557
39091.71,104713.1713
39091.75,111674.4735
39091.79,114657.7218
39091.83,113803.3895
39091.87,111952.6571
39091.92,107994.9807
39091.96,101323.8829
39092,94589.51606
39092.04,89780.15633
39092.08,87282.47228
39092.12,86304.87862
39092.17,86492.36501
39092.21,88549.29935
39092.25,94751.00037
39092.29,105492.2113
39092.33,112299.9031
39092.37,111342.8111
39092.42,110119.3697
39092.46,109753.2876
39092.5,108408.9598
39092.54,107097.6006
39092.58,105711.1152
39092.62,104332.0359
39092.67,103654.4683
39092.71,106358.2303
39092.75,114008.231
39092.79,117781.1826
39092.83,117027.2122
39092.87,115554.6912
39092.92,111929.9417
39092.96,105315.5681
39093,98414.9594
39093.04,93747.67548
39093.08,91576.21894
39093.12,90636.02935
39093.17,90879.48739
39093.21,93285.68103
39093.25,99378.83467
39093.29,110068.144
39093.33,116155.2648
39093.37,114522.5917
39093.42,111828.7
39093.46,109203.5494
39093.5,106644.4852
39093.54,104111.4486
39093.58,102444.7869
39093.62,101016.4552
39093.67,100568.7037
39093.71,103293.2044
39093.75,110789.3069
39093.79,113232.1975
39093.83,112100.34
39093.87,110094.364
39093.92,105744.3068
39093.96,99048.36062
39094,91840.41201
39094.04,86605.73357
39094.08,83277.93278
39094.12,81570.78647
39094.17,80738.23445
39094.21,82034.23957
39094.25,86735.78873
39094.29,96517.16015
39094.33,103133.3941
39094.37,103623.0471
39094.42,103257.556
39094.46,103357.2667
39094.5,102405.0762
39094.54,101082.5748
39094.58,100163.9535
39094.62,98914.99606
39094.67,98113.66568
39094.71,99517.62591
39094.75,103811.4657
39094.79,103958.8525
39094.83,101419.7071
39094.87,98559.99563
39094.92,95127.07742
39094.96,89551.82766
39095,83237.51532
39095.04,77812.69631
39095.08,74336.01918
39095.12,72271.02209
39095.17,71316.80502
39095.21,71447.82559
39095.25,73104.85808
39095.29,76257.9663
39095.33,80693.21044
39095.37,84890.34719
39095.42,88386.69558
39095.46,90001.22565
39095.5,90121.3886
39095.54,89018.88545
39095.58,87573.24912
39095.62,86086.59529
39095.67,85774.52111
39095.71,87367.31876
39095.75,92207.04936
39095.79,93658.66668
39095.83,91944.89828
39095.87,89958.70401
39095.92,86985.93467
39095.96,82853.2722
39096,77993.91178
39096.04,73142.32898
39096.08,69980.14623
39096.12,68396.11665
39096.17,67496.97596
39096.21,67495.31235
39096.25,68509.20414
39096.29,70849.72711
39096.33,74329.81463
39096.37,78080.41037
39096.42,81311.63442
39096.46,82918.22298
39096.5,83935.02596
39096.54,84341.18883
39096.58,84092.95386
39096.62,83354.91779
39096.67,83293.6304
39096.71,85493.62034
39096.75,91286.49924
39096.79,93223.47945
39096.83,91815.79183
39096.87,89832.41915
39096.92,86990.80402
39096.96,83374.10311
39097,78277.87336
39097.04,74200.1185
39097.08,71729.96777
39097.12,70284.53707
39097.17,70414.09923
39097.21,71478.67717
39097.25,75475.66788
39097.29,82054.46969
39097.33,88524.65732
39097.37,91873.34573
39097.42,94747.17097
39097.46,96699.25453
39097.5,97572.43356
39097.54,97115.67262
39097.58,96632.59855
39097.62,96050.45843
39097.67,95679.58698
39097.71,97252.98085
39097.75,102719.2248
39097.79,104354.1247
39097.83,103062.0552
39097.87,100612.2174
39097.92,96559.70993
39097.96,90215.30411
39098,83649.03387
39098.04,78750.86434
39098.08,76185.80406
39098.12,74787.19184
39098.17,74623.58099
39098.21,76275.27674
39098.25,81884.2906
39098.29,92758.55217
39098.33,101006.8803
39098.37,101993.398
39098.42,102557.3802
39098.46,103500.5583
39098.5,103786.7888
39098.54,103661.7018
39098.58,103279.3907
39098.62,102628.7
39098.67,103070.1336
39098.71,105659.2222
39098.75,112051.2555
39098.79,115936.7894
39098.83,115353.5265
39098.87,113473.3498
39098.92,110030.5764
39098.96,104552.5457
39099,98183.82504
39099.04,93759.78423
39099.08,91637.39632
39099.12,91166.08314
39099.17,91768.58119
39099.21,94347.04779
39099.25,100703.7852
39099.29,111593.1252
39099.33,118096.4165
39099.37,117139.7137
39099.42,114668.8583
39099.46,112908.3789
39099.5,110660.0829
39099.54,108566.3234
39099.58,106697.2325
39099.62,105266.5683
39099.67,104330.4785
39099.71,106791.359
39099.75,114225.3861
39099.79,119371.1206
39099.83,118993.749
39099.87,117356.8818
39099.92,113714.5327
39099.96,107545.1477
39100,100663.7507
39100.04,95638.06169
39100.08,93008.33885
39100.12,92103.28212
39100.17,92223.80541
39100.21,93908.24472
39100.25,99443.89767
39100.29,109540.0764
39100.33,115568.242
39100.37,114888.7383
39100.42,113717.0104
39100.46,113151.2655
39100.5,112061.7188
39100.54,111023.0713
39100.58,110410.3429
39100.62,109741.6399
39100.67,109196.7942
39100.71,110770.3188
39100.75,115646.302
39100.79,117120.7535
39100.83,115482.9348
39100.87,113101.2987
39100.92,108571.8915
39100.96,101821.6915
39101,94780.05036
39101.04,89490.78619
39101.08,86743.56358
39101.12,85394.90054
39101.17,85406.3518
39101.21,87235.2379
39101.25,92938.38387
39101.29,103208.6556
39101.33,109982.27
39101.37,110019.7216
39101.42,108920.5877
39101.46,107900.1878
39101.5,106479.1753
39101.54,105258.0052
39101.58,104024.6256
39101.62,102703.5464
39101.67,101515.3529
39101.71,102988.159
39101.75,108897.6907
39101.79,112468.0374
39101.83,111282.7258
39101.87,109409.7114
39101.92,106424.7778
39101.96,101550.4964
39102,95560.33888
39102.04,90880.59817
39102.08,87943.81586
39102.12,86765.57023
39102.17,86368.00329
39102.21,87123.46652
39102.25,89673.88892
39102.29,93885.27148
39102.33,98478.16344
39102.37,101846.8086
39102.42,104214.0143
39102.46,104237.5513
39102.5,102951.2931
39102.54,100465.8848
39102.58,97880.70405
39102.62,95346.72367
39102.67,94267.3379
39102.71,95942.96499
39102.75,103156.7224
39102.79,107537.2683
39102.83,107254.5352
39102.87,106227.6526
39102.92,103768.7779
39102.96,99909.98056
39103,95162.06816
39103.04,90980.65789
39103.08,88234.23831
39103.12,86886.98398
39103.17,86237.89395
39103.21,86798.58608
39103.25,88078.21622
39103.29,90989.71941
39103.33,94531.1361
39103.37,98022.84576
39103.42,100648.1949
39103.46,101803.2964
39103.5,102493.8076
39103.54,102903.1052
39103.58,102539.6328
39103.62,102086.6222
39103.67,102253.1858
39103.71,104250.7405
39103.75,109389.5852
39103.79,112347.7376
39103.83,110908.0175
39103.87,108778.3446
39103.92,104577.5912
39103.96,99284.00414
39104,93639.43879
39104.04,88967.79852
39104.08,86921.22232
39104.12,85927.86261
39104.17,85899.26459
39104.21,87862.43115
39104.25,93560.47752
39104.29,102545.2535
39104.33,110005.4021
39104.37,111710.7044
39104.42,112281.5816
39104.46,112504.4925
39104.5,111997.4275
39104.54,111397.7849
39104.58,110584.4431
39104.62,109830.0676
39104.67,109361.8739
39104.71,111060.4307
39104.75,115796.0912
39104.79,118178.4339
39104.83,116971.2159
39104.87,114328.9297
39104.92,109593.3297
39104.96,102475.6913
39105,95299.9035
39105.04,90371.42024
39105.08,87732.752
39105.12,86415.59799
39105.17,86619.68823
39105.21,88471.05151
39105.25,94497.13701
39105.29,104992.4772
39105.33,111912.5626
39105.37,111762.9297
39105.42,110863.2916
39105.46,110074.5192
39105.5,109147.925
39105.54,107903.784
39105.58,106677.3616
39105.62,105411.7092
39105.67,104696.7407
39105.71,106308.9894
39105.75,112480.7568
39105.79,117090.7444
39105.83,116452.0447
39105.87,114577.2391
39105.92,110770.8104
39105.96,104218.5354
39106,97425.55492
39106.04,92355.67343
39106.08,89875.23795
39106.12,88720.46934
39106.17,88594.5887
39106.21,90258.43657
39106.25,95965.32996
39106.29,106219.7776
39106.33,112526.0831
39106.37,112025.5998
39106.42,110622.6006
39106.46,109531.1562
39106.5,107918.9104
39106.54,106642.2
39106.58,105899.6466
39106.62,105100.1476
39106.67,104990.4043
39106.71,107051.8266
39106.75,112665.1567
39106.79,116507.7407
39106.83,115723.7386
39106.87,113575.0783
39106.92,109586.4594
39106.96,103556.2758
39107,96458.49669
39107.04,91726.74189
39107.08,89339.18874
39107.12,88181.31946
39107.17,88225.38002
39107.21,90020.86516
39107.25,95849.3688
39107.29,106360.3398
39107.33,113023.2788
39107.37,112684.1478
39107.42,112055.8808
39107.46,111620.9605
39107.5,110543.8878
39107.54,109789.7791
39107.58,109281.728
39107.62,108780.6949
39107.67,108740.4925
39107.71,110802.9824
39107.75,117139.5355
39107.79,122219.7989
39107.83,122332.5073
39107.87,121217.3674
39107.92,117861.9424
39107.96,112047.6426
39108,105786.7893
39108.04,101851.6372
39108.08,99998.76873
39108.12,99330.46903
39108.17,100023.1205
39108.21,102123.245
39108.25,107812.1219
39108.29,117682.209
39108.33,123457.7981
39108.37,122776.1527
39108.42,121292.2028
39108.46,119386.2763
39108.5,117128.4702
39108.54,114740.6454
39108.58,112721.8131
39108.62,110582.3597
39108.67,108930.9885
39108.71,109751.1735
39108.75,113812.7795
39108.79,117326.8126
39108.83,115581.2934
39108.87,113113.9423
39108.92,109669.2184
39108.96,104251.0203
39109,97945.29462
39109.04,93074.93689
39109.08,90003.73622
39109.12,88346.28528
39109.17,87798.52637
39109.21,88139.16672
39109.25,89984.63579
39109.29,93718.31623
39109.33,97792.02132
39109.37,100443.868
39109.42,101930.8094
39109.46,101824.8602
39109.5,99957.93286
39109.54,97297.56031
39109.58,94512.30028
39109.62,92407.31073
39109.67,91453.85686
39109.71,92704.48925
39109.75,97675.01533
39109.79,100943.2077
39109.83,99907.05839
39109.87,98341.4433
39109.92,95832.49114
39109.96,91899.61859
39110,86983.13007
39110.04,82665.53258
39110.08,79871.53269
39110.12,78490.15861
39110.17,77999.95578
39110.21,78319.38843
39110.25,79861.08465
39110.29,82785.8837
39110.33,86796.99796
39110.37,91037.20443
39110.42,94509.98006
39110.46,95961.86679
39110.5,96600.17339
39110.54,96735.79166
39110.58,96443.71222
39110.62,95890.14428
39110.67,96710.91575
39110.71,99073.20969
39110.75,104951.2622
39110.79,110137.9227
39110.83,110780.3551
39110.87,109932.4606
39110.92,107146.5943
39110.96,102825.3331
39111,98276.83132
39111.04,94965.59892
39111.08,94025.17693
39111.12,93947.18208
39111.17,95196.28982
39111.21,97947.13385
39111.25,104485.754
39111.29,115292.1916
39111.33,121751.1523
39111.37,121437.8068
39111.42,120072.404
39111.46,118991.6318
39111.5,117534.7916
39111.54,115815.0389
39111.58,114421.5627
39111.62,112792.4195
39111.67,112000.1756
39111.71,113694.5864
39111.75,119314.7858
39111.79,124500.6858
39111.83,124022.5857
39111.87,122032.4864
39111.92,117687.8424
39111.96,110793.8637
39112,104025.4791
39112.04,99079.86166
39112.08,96685.28939
39112.12,95803.11927
39112.17,95728.02551
39112.21,97747.14317
39112.25,103780.0793
39112.29,114682.8399
39112.33,120591.1735
39112.37,119311.217
39112.42,117129.9371
39112.46,115307.4375
39112.5,113660.1854
39112.54,112049.1956
39112.58,111200.0728
39112.62,110075.0963
39112.67,109550.7556
39112.71,111778.2623
39112.75,117241.6478
39112.79,122050.1644
39112.83,122198.7691
39112.87,120128.4408
39112.92,116708.6567
39112.96,110299.0177
39113,103701.1867
39113.04,99507.82336
39113.08,97638.45863
39113.12,97131.14126
39113.17,97922.99879
39113.21,100340.323
39113.25,106620.097
39113.29,117663.0732
39113.33,123542.6023
39113.37,122258.7232
39113.42,120081.0091
39113.46,118584.4336
39113.5,116185.6159
39113.54,113748.3294
39113.58,111716.4099
39113.62,109812.7095
39113.67,108990.5141
39113.71,110954.0869
39113.75,117188.1969
39113.79,122733.7514
39113.83,122629.2277
39113.87,121280.811
39113.92,117411.006
39113.96,111024.5441
39114,103526.3776
39114.04,98483.18244
39114.08,95825.62696
39114.12,94222.56458
39114.17,94226.93634
39114.21,95775.08485
39114.25,101182.7434
39114.29,111003.1526
39114.33,117108.1167
39114.37,116614.562
39114.42,116131.6111
39114.46,115352.9966
39114.5,114139.1137
39114.54,112463.0904
39114.58,111854.7319
39114.62,111147.6473
39114.67,110482.8656
39114.71,111186.3624
39114.75,115783.505
39114.79,119378.0931
39114.83,118743.5728
39114.87,116705.9236
39114.92,112115.3817
39114.96,105238.5605
39115,98302.14345
39115.04,93348.53317
39115.08,90647.95736
39115.12,89431.14995
39115.17,89397.84403
39115.21,91161.38544
39115.25,96330.55594
39115.29,106017.8896
39115.33,112434.8926
39115.37,112959.6689
39115.42,112340.3201
39115.46,111778.7741
39115.5,111096.6542
39115.54,109866.1381
39115.58,108733.6292
39115.62,107914.8648
39115.67,107884.5683
39115.71,109787.0693
39115.75,113365.0705
39115.79,116483.9742
39115.83,115586.8043
39115.87,113588.4313
39115.92,110567.2747
39115.96,105599.8295
39116,100051.4317
39116.04,95448.51849
39116.08,93231.16505
39116.12,92353.70594
39116.17,92450.13616
39116.21,93663.55524
39116.25,96534.16205
39116.29,101138.0816
39116.33,105543.0128
39116.37,108490.7291
39116.42,110057.2218
39116.46,109810.1456
39116.5,108291.5279
39116.54,106270.802
39116.58,104354.1048
39116.62,102508.935
39116.67,101767.0218
39116.71,102981.0741
39116.75,108051.8836
39116.79,114312.9688
39116.83,114333.3317
39116.87,113349.7359
39116.92,110656.4112
39116.96,106707.9891
39117,101989.7053
39117.04,98066.47869
39117.08,95774.07003
39117.12,94842.08605
39117.17,94828.43001
39117.21,95649.0098
39117.25,97784.77827
39117.29,101132.6823
39117.33,104377.5038
39117.37,106872.2125
39117.42,108064.6392
39117.46,107890.0102
39117.5,107291.0854
39117.54,106165.8244
39117.58,105218.8544
39117.62,104161.6411
39117.67,104245.776
39117.71,106341.3076
39117.75,112112.3743
39117.79,116955.5466
39117.83,116298.9107
39117.87,116138.2548
39117.92,114356.7825
39117.96,112420.3172
39118,108647.8022
39118.04,104938.3807
39118.08,103996.7419
39118.12,104177.3648
39118.17,105033.5706
39118.21,107691.7229
39118.25,113902.7114
39118.29,124227.4304
39118.33,130599.6976
39118.37,131069.9141
39118.42,130803.39
39118.46,130069.7028
39118.5,128613.7374
39118.54,126922.4031
39118.58,124879.0674
39118.62,122817.6342
39118.67,121654.8082
39118.71,123509.856
39118.75,129930.5096
39118.79,137165.6864
39118.83,137990.8046
39118.87,136697.9542
39118.92,132923.9367
39118.96,126930.7024
39119,120452.8741
39119.04,116546.0176
39119.08,115062.8566
39119.12,114481.0428
39119.17,114685.0498
39119.21,116920.7637
39119.25,122303.8554
39119.29,131319.4374
39119.33,136261.4839
39119.37,135346.3762
39119.42,133687.7783
39119.46,131767.5205
39119.5,129460.1681
39119.54,127066.5574
39119.58,125133.5364
39119.62,123674.7317
39119.67,123105.5552
39119.71,124997.1007
39119.75,129912.8007
39119.79,134510.235
39119.83,133689.562
39119.87,130907.4051
39119.92,126016.7558
39119.96,118884.5842
39120,111459.8927
39120.04,106811.106
39120.08,104411.3395
39120.12,103457.4537
39120.17,103442.4853
39120.21,105609.8931
39120.25,110866.2789
39120.29,119478.5043
39120.33,125131.8086
39120.37,125764.8441
39120.42,124398.5349
39120.46,122843.9727
39120.5,121272.5095
39120.54,119401.556
39120.58,117688.3
39120.62,115951.6382
39120.67,115047.5754
39120.71,116659.8669
39120.75,122318.9449
39120.79,129489.4956
39120.83,130155.0982
39120.87,129001.9103
39120.92,125195.8203
39120.96,119197.4447
39121,112918.1167
39121.04,108689.2773
39121.08,106890.1683
39121.12,106422.692
39121.17,106856.1968
39121.21,109091.5575
39121.25,115059.5126
39121.29,125448.2385
39121.33,130994.4967
39121.37,129437.1976
39121.42,127058.7279
39121.46,125096.9432
39121.5,123014.2804
39121.54,120597.8493
39121.58,118479.1293
39121.62,116341.3348
39121.67,115067.7481
39121.71,116223.4896
39121.75,121378.444
39121.79,128732.5501
39121.83,130276.9233
39121.87,129261.3197
39121.92,125706.0762
39121.96,119660.9087
39122,113671.2302
39122.04,109304.4905
39122.08,107384.2078
39122.12,106601.9244
39122.17,106767.2934
39122.21,108497.2637
39122.25,113748.8627
39122.29,123583.8849
39122.33,128821.8764
39122.37,127766.5711
39122.42,125266.7583
39122.46,122729.9041
39122.5,119825.999
39122.54,116839.7113
39122.58,114599.7317
39122.62,112502.5225
39122.67,110785.3387
39122.71,111930.8455
39122.75,116257.4041
39122.79,121973.6768
39122.83,122165.555
39122.87,120844.0769
39122.92,118312.6071
39122.96,113250.4135
39123,107589.9361
39123.04,103450.9588
39123.08,101012.5245
39123.12,100150.7462
39123.17,99959.16722
39123.21,100813.2812
39123.25,103126.4781
39123.29,107283.7553
39123.33,110991.3707
39123.37,113389.7833
39123.42,114135.7104
39123.46,113035.1562
39123.5,110542.6355
39123.54,107394.7813
39123.58,104382.7758
39123.62,101941.2767
39123.67,100598.556
39123.71,101659.5669
39123.75,106588.7726
39123.79,114081.032
39123.83,115643.799
39123.87,114967.4283
39123.92,113013.0956
39123.96,109683.2561
39124,105459.9999
39124.04,102024.9081
39124.08,100236.7414
39124.12,99639.5232
39124.17,99562.62858
39124.21,100390.2422
39124.25,102400.6639
39124.29,105381.3697
39124.33,107968.935
39124.37,109518.4856
39124.42,109827.9184
39124.46,108014.9067
39124.5,105480.0766
39124.54,103289.1857
39124.58,100651.2604
39124.62,98584.31126
39124.67,97834.01086
39124.71,99327.62517
39124.75,104822.128
39124.79,111856.2491
39124.83,112888.2963
39124.87,111770.6701
39124.92,109200.3471
39124.96,104242.6368
39125,98866.56637
39125.04,95317.15333
39125.08,93764.0964
39125.12,93431.54267
39125.17,93925.54875
39125.21,95958.17478
39125.25,101928.7001
39125.29,112288.5192
39125.33,117821.0256
39125.37,116861.6014
39125.42,114871.1127
39125.46,113216.4881
39125.5,111011.4569
39125.54,108967.5355
39125.58,107245.6521
39125.62,106039.4028
39125.67,105399.5168
39125.71,106929.3085
39125.75,111272.4215
39125.79,116467.9498
39125.83,116555.6708
39125.87,114632.7939
39125.92,110441.1704
39125.96,103877.1975
39126,96771.19271
39126.04,92079.50749
39126.08,89726.1706
39126.12,88931.06302
39126.17,88965.5628
39126.21,90803.52009
39126.25,96592.85713
39126.29,106071.5515
39126.33,111976.6838
39126.37,113610.3149
39126.42,114968.4989
39126.46,116030.8246
39126.5,116278.7495
39126.54,116059.7356
39126.58,115715.2987
39126.62,115055.1155
39126.67,114661.8044
39126.71,115774.7584
39126.75,120056.0494
39126.79,123490.8186
39126.83,122332.8196
39126.87,119022.1477
39126.92,114518.1762
39126.96,108412.4034
39127,102019.6817
39127.04,97505.77623
39127.08,95323.33997
39127.12,94393.13939
39127.17,94519.69888
39127.21,95976.32687
39127.25,100256.4261
39127.29,106744.0511
39127.33,111601.0753
39127.37,113854.5155
39127.42,116181.6272
39127.46,117094.3075
39127.5,116700.7958
39127.54,115516.3657
39127.58,113704.1081
39127.62,112380.0063
39127.67,111946.3494
39127.71,113568.3239
39127.75,118604.5911
39127.79,124799.3986
39127.83,125622.2856
39127.87,124194.4886
39127.92,120641.2793
39127.96,115280.4731
39128,109401.4389
39128.04,105608.247
39128.08,104113.8068
39128.12,103715.3163
39128.17,104416.2658
39128.21,106716.0715
39128.25,112183.6638
39128.29,121043.5854
39128.33,126442.1998
39128.37,126956.8034
39128.42,125620.7063
39128.46,124064.4734
39128.5,121714.2175
39128.54,119710.9589
39128.58,118009.7486
39128.62,116328.8753
39128.67,115100.8942
39128.71,115924.0157
39128.75,120754.247
39128.79,128278.7892
39128.83,130087.1095
39128.87,128826.507
39128.92,125487.3931
39128.96,119643.3041
39129,113766.0128
39129.04,109545.4831
39129.08,107853.4523
39129.12,107028.2682
39129.17,107714.2315
39129.21,109932.8489
39129.25,115469.6693
39129.29,124245.3893
39129.33,128988.2795
39129.37,128384.3358
39129.42,126515.0861
39129.46,124641.6325
39129.5,121983.2825
39129.54,119242.2959
39129.58,116876.3925
39129.62,114486.1225
39129.67,112546.6237
39129.71,113084.9854
39129.75,116872.9852
39129.79,123601.94
39129.83,124139.2285
39129.87,122746.7995
39129.92,119842.1572
39129.96,114871.4981
39130,109336.8592
39130.04,105057.6565
39130.08,102528.0114
39130.12,101414.375
39130.17,100917.7341
39130.21,101591.1148
39130.25,103800.0661
39130.29,107144.3522
39130.33,110074.7595
39130.37,111931.8908
39130.42,112353.3551
39130.46,111476.0937
39130.5,108964.2189
39130.54,105685.005
39130.58,102961.4361
39130.62,101027.1217
39130.67,100572.5483
39130.71,101647.592
39130.75,104916.477
39130.79,109824.5404
39130.83,109763.9557
39130.87,108158.5968
39130.92,105269.7251
39130.96,101096.8077
39131,96331.51536
39131.04,92425.12819
39131.08,90070.82808
39131.12,89333.7494
39131.17,89209.98416
39131.21,89661.43825
39131.25,91218.86105
39131.29,93985.27108
39131.33,96581.86968
39131.37,99500.61917
39131.42,101117.6348
39131.46,101511.471
39131.5,100950.3154
39131.54,100361.7341
39131.58,99219.62622
39131.62,98304.28243
39131.67,98270.54672
39131.71,100260.9313
39131.75,105113.2134
39131.79,112072.8749
39131.83,114507.8262
39131.87,114318.1241
39131.92,112241.8276
39131.96,109037.0457
39132,105418.9719
39132.04,102871.4786
39132.08,101637.4584
39132.12,101762.5256
39132.17,102305.5735
39132.21,104462.4954
39132.25,109042.8324
39132.29,116171.2
39132.33,120402.5817
39132.37,120803.7969
39132.42,119846.0756
39132.46,118002.5973
39132.5,115332.0351
39132.54,112073.6211
39132.58,109172.2997
39132.62,106714.2823
39132.67,105359.2738
39132.71,106087.4801
39132.75,110145.9581
39132.79,116965.8425
39132.83,118097.7644
39132.87,115880.2955
39132.92,111596.928
39132.96,104850.2415
39133,97757.46343
39133.04,92568.07502
39133.08,89815.30265
