Date,Waymart_PA
39594.21,0.754554857
39594.25,0.693669075
39594.29,0.529434005
39594.33,0.395309008
39594.37,0.362215266
39594.42,0.432071742
39594.46,0.509819204
39594.5,0.601251572
39594.54,0.666492428
39594.58,0.729125755
39594.62,0.748151121
39594.67,0.742372377
39594.71,0.655825878
39594.75,0.687224602
39594.79,0.749922812
39594.83,0.746681237
39594.87,0.741995293
39594.92,0.745054807
39594.96,0.726170571
39595,0.742966716
39595.04,0.755129038
39595.08,0.736624733
39595.12,0.677957784
39595.17,0.605211276
39595.21,0.504309455
39595.25,0.414709368
39595.29,0.491834712
39595.33,0.372217425
39595.37,0.361399652
39595.42,0.191615159
39595.46,0.214296772
39595.5,0.143329557
39595.54,0.255847431
39595.58,0.367459101
39595.62,0.559448347
39595.67,0.506372513
39595.71,0.523150337
39595.75,0.410515442
39595.79,0.556512964
39595.83,0.549057467
39595.87,0.483493178
39595.92,0.696180992
39595.96,0.741442564
39596,0.70610755
39596.04,0.748657017
39596.08,0.742501622
39596.12,0.732819981
39596.17,0.7277627
39596.21,0.705324232
39596.25,0.327235452
39596.29,0.260792311
39596.33,0.234946167
39596.37,0.223816073
39596.42,0.159607088
39596.46,0.130460899
39596.5,0.13057689
39596.54,0.165873119
39596.58,0.190835838
39596.62,0.185974955
39596.67,0.212121515
39596.71,0.196260524
39596.75,0.195297694
39596.79,0.42200749
39596.83,0.465252224
39596.87,0.464832781
39596.92,0.324793505
39596.96,0.452700812
39597,0.451353617
39597.04,0.37059892
39597.08,0.273763215
39597.12,0.348611747
39597.17,0.499340155
39597.21,0.466543683
39597.25,0.400888998
39597.29,0.283839352
39597.33,0.304958262
39597.37,0.269461983
39597.42,0.233053175
39597.46,0.256416852
39597.5,0.318814378
39597.54,0.312136234
39597.58,0.333011959
39597.62,0.362871609
39597.67,0.290623533
39597.71,0.345342065
39597.75,0.279036827
39597.79,0.271649968
39597.83,0.481785673
39597.87,0.497933493
39597.92,0.463962516
39597.96,0.416470006
39598,0.348388013
39598.04,0.259427297
39598.08,0.173202162
39598.12,0.14781871
39598.17,0.068232959
39598.21,0.015218295
39598.25,0
39598.29,0
39598.33,0
39598.37,0
39598.42,0
39598.46,0.01748618
39598.5,0.068273413
39598.54,0.20399117
39598.58,0.309064087
39598.62,0.33042479
39598.67,0.198313906
39598.71,0.108570633
39598.75,0.143723513
39598.79,0.559222019
39598.83,0.657776137
39598.87,0.63514213
39598.92,0.431195562
39598.96,0.633416158
39599,0.525532167
39599.04,0.669996413
39599.08,0.738729444
39599.12,0.725719166
39599.17,0.751510556
39599.21,0.755381334
39599.25,0.710599342
39599.29,0.60914338
39599.33,0.726823782
39599.37,0.728630416
39599.42,0.688370028
39599.46,0.674292357
39599.5,0.752230867
39599.54,0.737355651
39599.58,0.723360325
39599.62,0.734254195
39599.67,0.698044922
39599.71,0.597706788
39599.75,0.706008085
39599.79,0.499690046
39599.83,0.350297537
39599.87,0.396570086
39599.92,0.408077413
39599.96,0.378141857
39600,0.333918982
39600.04,0.393677672
39600.08,0.422728976
39600.12,0.456757381
39600.17,0.406526468
39600.21,0.276847674
39600.25,0.202827038
39600.29,0.304516228
39600.33,0.380043662
39600.37,0.53420204
39600.42,0.582473268
39600.46,0.57739704
39600.5,0.615154564
39600.54,0.429727671
39600.58,0.339210903
39600.62,0.524285069
39600.67,0.546949713
39600.71,0.553602815
39600.75,0.389109157
39600.79,0.493441626
39600.83,0.52327412
39600.87,0.636270003
39600.92,0.690535306
39600.96,0.710042836
39601,0.69407437
39601.04,0.617808138
39601.08,0.456151836
39601.12,0.454727523
39601.17,0.494246258
39601.21,0.482590825
39601.25,0.291231429
39601.29,0.333613945
39601.33,0.423568689
39601.37,0.40774784
39601.42,0.483421362
39601.46,0.427152677
39601.5,0.373818878
39601.54,0.362537851
39601.58,0.397897702
39601.62,0.332656219
39601.67,0.349739423
39601.71,0.191409712
39601.75,0.377582581
39601.79,0.274275693
39601.83,0.157944384
39601.87,0.081841896
39601.92,0.04120025
39601.96,0.021035649
39602,0.017318799
39602.04,0.016825017
39602.08,0.092270024
39602.12,0.258097088
39602.17,0.336710203
39602.21,0.344927273
39602.25,0.382383234
39602.29,0.296279437
39602.33,0.214321622
39602.37,0.255205595
39602.42,0.371364687
39602.46,0.373718486
39602.5,0.314308867
39602.54,0.259030529
39602.58,0.262974079
39602.62,0.341098792
39602.67,0.301097262
39602.71,0.318061717
39602.75,0.467345229
39602.79,0.490772728
39602.83,0.503464053
39602.87,0.653585339
39602.92,0.224564575
39602.96,0.031868993
39603,0.012261598
39603.04,0.02421485
39603.08,0.019007066
39603.12,0.022702932
39603.17,0.018267803
39603.21,0.013524842
39603.25,0.002303153
39603.29,0
39603.33,0
39603.37,0
39603.42,0
39603.46,0
39603.5,0
39603.54,0.031616584
39603.58,0.094922382
39603.62,0.168146473
39603.67,0.130078419
39603.71,0.109350506
39603.75,0.084875901
39603.79,0.204774124
39603.83,0.179443636
39603.87,0.1087875
39603.92,0.073008734
39603.96,0.036159349
39604,0.014710362
39604.04,0.011293394
39604.08,0.018060797
39604.12,0.004913378
39604.17,0
39604.21,0
39604.25,0
39604.29,0
39604.33,0
39604.37,0
39604.42,0
39604.46,0.002923725
39604.5,0
39604.54,0
39604.58,0.004854419
39604.62,0.028810523
39604.67,0.036662092
39604.71,0.045223362
39604.75,0.156216828
39604.79,0.322523863
39604.83,0.171554254
39604.87,0.198636412
39604.92,0.306507002
39604.96,0.253508443
39605,0.246697184
39605.04,0.10247206
39605.08,0.182448457
39605.12,0.230743324
39605.17,0.095919542
39605.21,0.114099875
39605.25,0.048394088
39605.29,0.015765564
39605.33,0.136419463
39605.37,0.319247552
39605.42,0.409204551
39605.46,0.342961408
39605.5,0.33867646
39605.54,0.331430232
39605.58,0.379478662
39605.62,0.36671203
39605.67,0.38749533
39605.71,0.422217907
39605.75,0.468326637
39605.79,0.516887415
39605.83,0.450702789
39605.87,0.499150752
39605.92,0.552993925
39605.96,0.594906965
39606,0.708645586
39606.04,0.739098397
39606.08,0.679367027
39606.12,0.638401221
39606.17,0.580227937
39606.21,0.559094742
39606.25,0.421837202
39606.29,0.282901719
39606.33,0.25791654
39606.37,0.322243734
39606.42,0.359134479
39606.46,0.171163917
39606.5,0.349442842
39606.54,0.348380604
39606.58,0.410737672
39606.62,0.17259405
39606.67,0.692565015
39606.71,0.44279722
39606.75,0.327885339
39606.79,0.308564702
39606.83,0.579058402
39606.87,0.359896623
39606.92,0.064255887
39606.96,0.066016534
39607,0.25310171
39607.04,0.362181587
39607.08,0.466919665
39607.12,0.54664289
39607.17,0.617303536
39607.21,0.490625317
39607.25,0.509748596
39607.29,0.483147716
39607.33,0.367873389
39607.37,0.409202988
39607.42,0.113081095
39607.46,0.156246561
39607.5,0.308408921
39607.54,0.402458667
39607.58,0.542346915
39607.62,0.586155302
39607.67,0.659973522
39607.71,0.359635509
39607.75,0.066452924
39607.79,0.041444063
39607.83,0.026902074
39607.87,0.098411184
39607.92,0.183402983
39607.96,0.216015106
39608,0.30605036
39608.04,0.543797275
39608.08,0.653532643
39608.12,0.603831836
39608.17,0.624461317
39608.21,0.56192089
39608.25,0.305708167
39608.29,0.081092712
39608.33,0.178268393
39608.37,0.304247237
39608.42,0.249623903
39608.46,0.276701216
39608.5,0.300234185
39608.54,0.311939667
39608.58,0.285208429
39608.62,0.461965211
39608.67,0.180224484
39608.71,0.031056796
39608.75,0.010925469
39608.79,0.070448473
39608.83,0.000778707
39608.87,0.04347327
39608.92,0.221989057
39608.96,0.232359002
39609,0.321217082
39609.04,0.381516161
39609.08,0.420668667
39609.12,0.397404172
39609.17,0.302975469
39609.21,0.175980735
39609.25,0.109954288
39609.29,0.097672985
39609.33,0.013061554
39609.37,0.038767649
39609.42,0.097601732
39609.46,0.208502807
39609.5,0.407614472
39609.54,0.560414124
39609.58,0.67778932
39609.62,0.607490408
39609.67,0.502484129
39609.71,0.546981362
39609.75,0.677221992
39609.79,0.732759717
39609.83,0.647979947
39609.87,0.435667909
39609.92,0.42714276
39609.96,0.587606835
39610,0.622810456
39610.04,0.609095749
39610.08,0.53522462
39610.12,0.496406135
39610.17,0.427910529
39610.21,0.395054809
39610.25,0.279304602
39610.29,0.150680431
39610.33,0.07186638
39610.37,0.080583718
39610.42,0.107914415
39610.46,0.143294669
39610.5,0.21029256
39610.54,0.170821568
39610.58,0.200736932
39610.62,0.172045083
39610.67,0.268002378
39610.71,0.316192569
39610.75,0.21404328
39610.79,0.285994022
39610.83,0.439132833
39610.87,0.531060971
39610.92,0.594352026
39610.96,0.442797942
39611,0.542611688
39611.04,0.562378709
39611.08,0.508665727
39611.12,0.495713938
39611.17,0.495938366
39611.21,0.454980496
39611.25,0.218314985
39611.29,0.145199804
39611.33,0.122362029
39611.37,0.091907305
39611.42,0.04434628
39611.46,0.042908673
39611.5,0.032772646
39611.54,0.033012639
39611.58,0.012176554
39611.62,0.009017628
39611.67,0.009660086
39611.71,0.012137078
39611.75,0.031262268
39611.79,0.015694878
39611.83,0.009701495
39611.87,0.003751258
39611.92,0.005037168
39611.96,0.010551029
39612,0.01189286
39612.04,0.010027418
39612.08,0.01205135
39612.12,0.011287412
39612.17,0.011458562
39612.21,0.006529052
39612.25,0.001647944
39612.29,0
39612.33,0.012262564
39612.37,0.010830286
39612.42,0.016554936
39612.46,0.030969509
39612.5,0.045455068
39612.54,0.073935527
39612.58,0.077377251
39612.62,0.105933535
39612.67,0.168817121
39612.71,0.178915101
39612.75,0.277824464
39612.79,0.31558192
39612.83,0.563707949
39612.87,0.546766449
39612.92,0.489300542
39612.96,0.677292219
39613,0.521607408
39613.04,0.588826516
39613.08,0.477803536
39613.12,0.555330153
39613.17,0.523455887
39613.21,0.462050523
39613.25,0.121225755
39613.29,0.017637805
39613.33,0.030824461
39613.37,0.012641652
39613.42,0.010058669
39613.46,0.117367815
39613.5,0.393396534
39613.54,0.239242702
39613.58,0.003398363
39613.62,0.004497156
39613.67,0.004411145
39613.71,0.250286247
39613.75,0.27111223
39613.79,0.016232652
39613.83,0.002156053
39613.87,0
39613.92,0.00558827
39613.96,0.053867603
39614,0.226616013
39614.04,0.252014566
39614.08,0.270277199
39614.12,0.384463926
39614.17,0.360015114
39614.21,0.283497959
39614.25,0.148246773
39614.29,0.08051644
39614.33,0.12557043
39614.37,0.117269671
39614.42,0.131544553
39614.46,0.102959066
39614.5,0.079046736
39614.54,0.061717786
39614.58,0.041161739
39614.62,0.057180827
39614.67,0.022731384
39614.71,0.010717284
39614.75,0.00440734
39614.79,0
39614.83,0
39614.87,0.026234453
39614.92,0.098815028
39614.96,0.074463611
39615,0.221956945
39615.04,0.242293129
39615.08,0.454203578
39615.12,0.434240439
39615.17,0.515671346
39615.21,0.537483122
39615.25,0.471476034
39615.29,0.680435715
39615.33,0.472569351
39615.37,0.312209338
39615.42,0.105756545
39615.46,0.058253945
39615.5,0.307070178
39615.54,0.706457643
39615.58,0.659476599
39615.62,0.605236207
39615.67,0.05033285
39615.71,0.013593823
39615.75,0.071818987
39615.79,0.340423594
39615.83,0.526170542
39615.87,0.510913253
39615.92,0.247475121
39615.96,0.144931618
39616,0.201580147
39616.04,0.296835701
39616.08,0.442723643
39616.12,0.227934794
39616.17,0.260125018
39616.21,0.381975077
39616.25,0.299901949
39616.29,0.203386204
39616.33,0.313012208
39616.37,0.233468519
39616.42,0.171504719
39616.46,0.09944972
39616.5,0.261348471
39616.54,0.398121353
39616.58,0.377583761
39616.62,0.471800991
39616.67,0.510168722
39616.71,0.42467692
39616.75,0.255528972
39616.79,0.244269513
39616.83,0.458029393
39616.87,0.355827566
39616.92,0.2598387
39616.96,0.073858101
39617,0.051899501
39617.04,0.162065226
39617.08,0.222721399
39617.12,0.270149556
39617.17,0.486114131
39617.21,0.444076416
39617.25,0.262141014
39617.29,0.208022868
39617.33,0.152252604
39617.37,0.131331702
39617.42,0.248364117
39617.46,0.248060228
39617.5,0.246061376
39617.54,0.136746074
39617.58,0.051580714
39617.62,0.130944101
39617.67,0.079723074
39617.71,0.110679492
39617.75,0.083068059
39617.79,0.159294686
39617.83,0.180161891
39617.87,0.324881944
39617.92,0.31054798
39617.96,0.198105266
39618,0.190347007
39618.04,0.204186164
39618.08,0.122086553
39618.12,0.085481827
39618.17,0.080641119
39618.21,0.047730254
39618.25,0.032072909
39618.29,0.025521494
39618.33,0.02981163
39618.37,0.018064183
39618.42,0.036232978
39618.46,0.018359147
39618.5,0.010080431
39618.54,0.105608192
39618.58,0.060047412
39618.62,0.16759919
39618.67,0.058262288
39618.71,0.110996332
39618.75,0.129605444
39618.79,0.065129111
39618.83,0.035268451
39618.87,0.028822539
39618.92,0.041846663
39618.96,0.106041501
39619,0.109606355
39619.04,0.10980522
39619.08,0.225795412
39619.12,0.24857376
39619.17,0.25841461
39619.21,0.247901881
39619.25,0.209121749
39619.29,0.090183664
39619.33,0.07870218
39619.37,0.098382479
39619.42,0.094321574
39619.46,0.174593606
39619.5,0.060718691
39619.54,0.043897555
39619.58,0.184174285
39619.62,0.022608595
39619.67,0.203990866
39619.71,0.196046249
39619.75,0.248724476
39619.79,0.735568324
39619.83,0.470943188
39619.87,0.382319191
39619.92,0.342431625
39619.96,0.224470712
39620,0.251015223
39620.04,0.171471034
39620.08,0.202258591
39620.12,0.172959058
39620.17,0.085139605
39620.21,0.086015862
39620.25,0.027123849
39620.29,0.016007693
39620.33,0.010807856
39620.37,0.010026243
39620.42,0.039930912
39620.46,0.043618402
39620.5,0.015942559
39620.54,0.133162748
39620.58,0.081418382
39620.62,0.102536608
39620.67,0.24359821
39620.71,0.49989799
39620.75,0.038548654
39620.79,0.03442816
39620.83,0.00584719
39620.87,0.0030056
39620.92,0.006732462
39620.96,0.27928011
39621,0.044372837
39621.04,0.004675209
39621.08,0.080424054
39621.12,0.080239424
39621.17,0.028539696
39621.21,0.020685506
39621.25,0.009525308
39621.29,0.05479185
39621.33,0.111774289
39621.37,0.097021339
39621.42,0.145920772
39621.46,0.238995546
39621.5,0.419580556
39621.54,0.466450942
39621.58,0.43893528
39621.62,0.465152632
39621.67,0.245865213
39621.71,0.357299029
39621.75,0.208511322
39621.79,0.233936863
39621.83,0.316317437
39621.87,0.455160473
39621.92,0.384303137
39621.96,0.383661349
39622,0.375422377
39622.04,0.16601131
39622.08,0.178997179
39622.12,0.081930695
39622.17,0.052331135
39622.21,0.003366165
39622.25,0
39622.29,0
39622.33,0
39622.37,0.007809353
39622.42,0.029760671
39622.46,0.115353664
39622.5,0.096540856
39622.54,0.111703976
39622.58,0.130948816
39622.62,0.172017273
39622.67,0.140545493
39622.71,0.219319584
39622.75,0.116551551
39622.79,0.112778353
39622.83,0.430999635
39622.87,0.15370637
39622.92,0.019956589
39622.96,0.070644578
39623,0.035523425
39623.04,0.173204957
39623.08,0.378364025
39623.12,0.525276581
39623.17,0.504080824
39623.21,0.350474697
39623.25,0.241520678
39623.29,0.137446841
39623.33,0.119280857
