Date,MountStorm_App
39562.62,0.007743326
39562.67,0.009179136
39562.71,0.008327023
39562.75,0.013216346
39562.79,0.075626476
39562.83,0.049003567
39562.87,0.01025503
39562.92,0.015598945
39562.96,0.023208725
39563,0.018118957
39563.04,0.015093805
39563.08,0.034052677
39563.12,0.047539595
39563.17,0.070310139
39563.21,0.141221089
39563.25,0.105942808
39563.29,0.024822988
39563.33,0.008700745
39563.37,0.006416952
39563.42,0
39563.46,0.118681612
39563.5,0.151677851
39563.54,0.123728059
39563.58,0.125450333
39563.62,0.191055047
39563.67,0.257667413
39563.71,0.337622338
39563.75,0.123658298
39563.79,0.207074
39563.83,0.033794062
39563.87,0.24335974
39563.92,0.270386064
39563.96,0.386171923
39564,0.412100003
39564.04,0.644312842
39564.08,0.753530118
39564.12,0.749278451
39564.17,0.735195422
39564.21,0.733832443
39564.25,0.726736815
39564.29,0.744129817
39564.33,0.71733095
39564.37,0.738754661
39564.42,0.602665301
39564.46,0.301166069
39564.5,0.347494056
39564.54,0.319340921
39564.58,0.28970283
39564.62,0.341032996
39564.67,0.433811126
39564.71,0.599120518
39564.75,0.598295493
39564.79,0.692714984
39564.83,0.740469856
39564.87,0.612686797
39564.92,0.546295788
39564.96,0.635807121
39565,0.639244177
39565.04,0.627610409
39565.08,0.564797228
39565.12,0.403134883
39565.17,0.173212491
39565.21,0.018340791
39565.25,0.010769438
39565.29,0.009127469
39565.33,0.007350892
39565.37,0.021977943
39565.42,0.026764987
39565.46,0.032046631
39565.5,0.035033603
39565.54,0.03067994
39565.58,0.03501182
39565.62,0.049129849
39565.67,0.127433289
39565.71,0.242101045
39565.75,0.208039067
39565.79,0.080089871
39565.83,0.089465254
39565.87,0.156189985
39565.92,0.205775178
39565.96,0.171375758
39566,0.186454121
39566.04,0.102721262
39566.08,0.135246366
39566.12,0.155621687
39566.17,0.234042308
39566.21,0.095912378
39566.25,0.121824332
39566.29,0.066309096
39566.33,0.007007003
39566.37,0.076115553
39566.42,0.130132511
39566.46,0.575434655
39566.5,0.752881798
39566.54,0.71329655
39566.58,0.778125817
39566.62,0.780303873
39566.67,0.748262366
39566.71,0.718204435
39566.75,0.544950802
39566.79,0.604434219
39566.83,0.521585018
39566.87,0.451458519
39566.92,0.409777515
39566.96,0.257054743
39567,0.353033317
39567.04,0.575227446
39567.08,0.573803668
39567.12,0.589701796
39567.17,0.715089329
39567.21,0.686835757
39567.25,0.727194222
39567.29,0.706753484
39567.33,0.572476732
39567.37,0.492113098
39567.42,0.529604446
39567.46,0.544597534
39567.5,0.636748124
39567.54,0.693076134
39567.58,0.689304105
39567.62,0.707113205
39567.67,0.744832664
39567.71,0.719376368
39567.75,0.656537018
39567.79,0.674398514
39567.83,0.717726902
39567.87,0.698135617
39567.92,0.604470215
39567.96,0.549063116
39568,0.520723261
39568.04,0.449676242
39568.08,0.338643464
39568.12,0.351901748
39568.17,0.433016067
39568.21,0.573217879
39568.25,0.446638926
39568.29,0.228110495
39568.33,0.205470667
39568.37,0.213553025
39568.42,0.216248812
39568.46,0.210198109
39568.5,0.169974604
39568.54,0.213913596
39568.58,0.238055906
39568.62,0.214314253
39568.67,0.122922515
39568.71,0.14248258
39568.75,0.062445193
39568.79,0.022498094
39568.83,0.038825922
39568.87,0.009580065
39568.92,0.030873049
39568.96,0.072843366
39569,0.166454853
39569.04,0.115545299
39569.08,0.037333711
39569.12,0.014979348
39569.17,0.024733707
39569.21,0.048072423
39569.25,0.022436815
39569.29,0.007851641
39569.33,0.001147376
39569.37,0.005100788
39569.42,0.008456531
39569.46,0.14659922
39569.5,0.160135168
39569.54,0.111597802
39569.58,0.017395981
39569.62,0.015880606
39569.67,0.250750778
39569.71,0.125378853
39569.75,0.012421738
39569.79,0.125405714
39569.83,0.404259117
39569.87,0.349299793
39569.92,0.422837381
39569.96,0.688062239
39570,0.750871901
39570.04,0.786421287
39570.08,0.462719115
39570.12,0.395287412
39570.17,0.786421287
39570.21,0.786421287
39570.25,0.786421287
39570.29,0.786421287
39570.33,0.749861763
39570.37,0.786421287
39570.42,0.683770384
39570.46,0.596763323
39570.5,0.545938126
39570.54,0.396877849
39570.58,0.315140413
39570.62,0.233100598
39570.67,0.138056933
39570.71,0.197276115
39570.75,0.135093236
39570.79,0.292869071
39570.83,0.359547706
39570.87,0.356549037
39570.92,0.700295463
39570.96,0.729369777
39571,0.744596952
39571.04,0.735945095
39571.08,0.745843702
39571.12,0.75602804
39571.17,0.753082359
39571.21,0.722495775
39571.25,0.745748411
39571.29,0.584819568
39571.33,0.047048604
39571.37,0.011320759
39571.42,0.048486982
39571.46,0.151725702
39571.5,0.290884466
39571.54,0.518408024
39571.58,0.527571363
39571.62,0.625014272
39571.67,0.503652056
39571.71,0.124788267
39571.75,0.151921464
39571.79,0.59189505
39571.83,0.721490048
39571.87,0.729344868
39571.92,0.718241253
39571.96,0.73202158
39572,0.749774964
39572.04,0.742061327
39572.08,0.72391586
39572.12,0.745074385
39572.17,0.742759482
39572.21,0.736460348
39572.25,0.742664869
39572.29,0.750288694
39572.33,0.722665033
39572.37,0.786421287
39572.42,0.786421287
39572.46,0.776091849
39572.5,0.681040143
39572.54,0.578138701
39572.58,0.341947082
39572.62,0.258484326
39572.67,0.203177385
39572.71,0.283736591
39572.75,0.43912877
39572.79,0.451390373
39572.83,0.371139682
39572.87,0.3161719
39572.92,0.225950827
39572.96,0.180830545
39573,0.078882498
39573.04,0.006915664
39573.08,0
39573.12,0
39573.17,0
39573.21,0
39573.25,0
39573.29,0
39573.33,0
39573.37,0.002818077
39573.42,0
39573.46,0
39573.5,0
39573.54,0
39573.58,0
39573.62,0.029673885
39573.67,0.080809118
39573.71,0.086794333
39573.75,0.145681086
39573.79,0.209611463
39573.83,0.193555907
39573.87,0.103085793
39573.92,0.050048709
39573.96,0.034992014
39574,0.039062452
39574.04,0.067024825
39574.08,0.118378252
39574.12,0.131418165
39574.17,0.095740981
39574.21,0.125501479
39574.25,0.136801919
39574.29,0.094347872
39574.33,0.126377602
39574.37,0.102673284
39574.42,0.064266741
39574.46,0.099608485
39574.5,0.133890229
39574.54,0.119842985
39574.58,0.135001787
39574.62,0.227910419
39574.67,0.118630725
39574.71,0.16071333
39574.75,0.042197022
39574.79,0.238028282
39574.83,0.372933166
39574.87,0.478703946
39574.92,0.450693296
39574.96,0.357182095
39575,0.364521851
39575.04,0.330174632
39575.08,0.287172274
39575.12,0.277244063
39575.17,0.312613853
39575.21,0.332320766
39575.25,0.330808808
39575.29,0.131200875
39575.33,0.112905295
39575.37,0.067863736
39575.42,0.077692537
39575.46,0.121188211
39575.5,0.199981292
39575.54,0.328190556
39575.58,0.390401495
39575.62,0.426536513
39575.67,0.449871987
39575.71,0.560063947
39575.75,0.409333976
39575.79,0.590865093
39575.83,0.75193913
39575.87,0.737455055
39575.92,0.735256664
39575.96,0.712352331
39576,0.729763829
39576.04,0.668731354
39576.08,0.774232403
39576.12,0.786421287
39576.17,0.786421287
39576.21,0.739071457
39576.25,0.752191161
39576.29,0.679549114
39576.33,0.572812782
39576.37,0.505595478
39576.42,0.458848014
39576.46,0.324419664
39576.5,0.191375334
39576.54,0.209797731
39576.58,0.222367934
39576.62,0.11126992
39576.67,0.09014611
39576.71,0.236568554
39576.75,0.016503076
39576.79,0.006295902
39576.83,0.013691407
39576.87,0.037266248
39576.92,0.011664992
39576.96,0.01370948
39577,0.036685034
39577.04,0.00164876
39577.08,0.019622118
39577.12,0.072743188
39577.17,0.054912124
39577.21,0.038190934
39577.25,0.101007612
39577.29,0.120442815
39577.33,0.08397142
39577.37,0.133532003
39577.42,0.065295208
39577.46,0.005573222
39577.5,0.008455344
39577.54,0.00970904
39577.58,0.005805743
39577.62,0
39577.67,0
39577.71,0.008085751
39577.75,0.012212368
39577.79,0.00141143
39577.83,0
39577.87,0
39577.92,0
39577.96,0
39578,0
39578.04,0.002641625
39578.08,0.011000488
39578.12,0.003509003
39578.17,0.239185877
39578.21,0.503028795
39578.25,0.187232883
39578.29,0.216180392
39578.33,0.049675664
39578.37,0.052193482
39578.42,0.032642675
39578.46,0.108448238
39578.5,0.209141953
39578.54,0.225445732
39578.58,0.22753458
39578.62,0.139908371
39578.67,0.042850948
39578.71,0.012299229
39578.75,0.007097144
39578.79,0.001057135
39578.83,0
39578.87,0
39578.92,0
39578.96,0.006907646
39579,0.04204603
39579.04,0.180435065
39579.08,0.358191898
39579.12,0.453166034
39579.17,0.576922326
39579.21,0.554445727
39579.25,0.51321437
39579.29,0.56120747
39579.33,0.708345533
39579.37,0.760087052
39579.42,0.786421287
39579.46,0.736088636
39579.5,0.735244877
39579.54,0.745222253
39579.58,0.748662045
39579.62,0.715157628
39579.67,0.352290019
39579.71,0.21172614
39579.75,0.147945894
39579.79,0.083138151
39579.83,0.017424589
39579.87,0.008566566
39579.92,0.022976168
39579.96,0.084711069
39580,0.394976781
39580.04,0.438616051
39580.08,0.510859052
39580.12,0.392933722
39580.17,0.377285282
39580.21,0.208450241
39580.25,0.22109767
39580.29,0.184166945
39580.33,0.148921125
39580.37,0.175040938
39580.42,0.143722502
39580.46,0.15262725
39580.5,0.198054636
39580.54,0.172693557
39580.58,0.121725659
39580.62,0.177506843
39580.67,0.119320171
39580.71,0.08020332
39580.75,0.106863289
39580.79,0.31938652
39580.83,0.195819786
39580.87,0.072297822
39580.92,0.2367707
39580.96,0.41523814
39581,0.548501817
39581.04,0.526064996
39581.08,0.43956986
39581.12,0.301478703
39581.17,0.266764987
39581.21,0.237027525
39581.25,0.203745137
39581.29,0.116216261
39581.33,0.05796347
39581.37,0.091153282
39581.42,0.105095019
39581.46,0.053208486
39581.5,0.028040875
39581.54,0.015540139
39581.58,0.012831591
39581.62,0.007895564
39581.67,0.008340058
39581.71,0.002841815
39581.75,0
39581.79,0
39581.83,0.004906082
39581.87,0.007724671
39581.92,0.015056707
39581.96,0.027480136
39582,0.094495532
39582.04,0.147694406
39582.08,0.270280171
39582.12,0.285883574
39582.17,0.202521349
39582.21,0.177857579
39582.25,0.248440881
39582.29,0.089404802
39582.33,0.063015332
39582.37,0.057572963
39582.42,0.088327762
39582.46,0.212874589
39582.5,0.219504604
39582.54,0.162431162
39582.58,0.245627613
39582.62,0.248998058
39582.67,0.211040341
39582.71,0.212405442
39582.75,0.132923781
39582.79,0.399571287
39582.83,0.534950084
39582.87,0.251441845
39582.92,0.61701636
39582.96,0.679680758
39583,0.721802551
39583.04,0.748833044
39583.08,0.755162906
39583.12,0.738271011
39583.17,0.688009667
39583.21,0.629322158
39583.25,0.566220279
39583.29,0.489892126
39583.33,0.572909341
39583.37,0.465528455
39583.42,0.335074892
39583.46,0.300178281
39583.5,0.154003058
39583.54,0.043193933
39583.58,0.007829207
39583.62,0.005924447
39583.67,0.003562281
39583.71,0.024854575
39583.75,0.101318879
39583.79,0.194371836
39583.83,0.037295706
39583.87,0.031440114
39583.92,0.160110687
39583.96,0.163854485
39584,0.165572936
39584.04,0.157627325
39584.08,0.291787577
39584.12,0.237253987
39584.17,0.112304178
39584.21,0.285500692
39584.25,0.181371963
39584.29,0.054056578
39584.33,0.012576632
39584.37,0.009074814
39584.42,0.036850582
39584.46,0.034370862
39584.5,0.101746375
39584.54,0.26979987
39584.58,0.59178563
39584.62,0.618780143
39584.67,0.485587832
39584.71,0.477705451
39584.75,0.670760735
39584.79,0.626119315
39584.83,0.499278974
39584.87,0.361596233
39584.92,0.521627934
39584.96,0.697118919
39585,0.7363415
39585.04,0.706404939
39585.08,0.711229494
39585.12,0.730550861
39585.17,0.752460475
39585.21,0.754480164
39585.25,0.749974679
39585.29,0.653099821
39585.33,0.604941698
39585.37,0.567499028
39585.42,0.712637887
39585.46,0.755983766
39585.5,0.738107375
39585.54,0.740467543
39585.58,0.786421287
39585.62,0.786421287
39585.67,0.786421287
39585.71,0.786421287
39585.75,0.786421287
39585.79,0.786421287
39585.83,0.786421287
39585.87,0.786421287
39585.92,0.786421287
39585.96,0.786421287
39586,0.762145325
39586.04,0.701293162
39586.08,0.318993565
39586.12,0.181613915
39586.17,0.154618201
39586.21,0.547047641
39586.25,0.739465968
39586.29,0.692162057
39586.33,0.752246138
39586.37,0.767455861
39586.42,0.774028448
39586.46,0.728407301
39586.5,0.725939603
39586.54,0.786421287
39586.58,0.767629254
39586.62,0.754385683
39586.67,0.732742921
39586.71,0.748903289
39586.75,0.745171531
39586.79,0.74000517
39586.83,0.74934698
39586.87,0.754509543
39586.92,0.744911817
39586.96,0.737829648
39587,0.737827089
39587.04,0.747192063
39587.08,0.754522554
39587.12,0.74161237
39587.17,0.741614737
39587.21,0.786421287
39587.25,0.786421287
39587.29,0.786421287
39587.33,0.786421287
39587.37,0.786421287
39587.42,0.786421287
39587.46,0.786421287
39587.5,0.786421287
39587.54,0.786421287
39587.58,0.779435654
39587.62,0.749539793
39587.67,0.750906102
39587.71,0.748659892
39587.75,0.304176399
39587.79,0.128189197
39587.83,0.054905801
39587.87,0.095047081
39587.92,0.012521959
39587.96,0.000829216
39588,0.049573872
39588.04,0.062849821
39588.08,0.024569272
39588.12,0.001023594
39588.17,0
39588.21,0
39588.25,0.005877463
39588.29,0.002006123
39588.33,0
39588.37,0.073235149
39588.42,0.35554672
39588.46,0.350233789
39588.5,0.349137183
39588.54,0.28791186
39588.58,0.590629335
39588.62,0.656778408
39588.67,0.635230917
39588.71,0.343929332
39588.75,0.3886629
39588.79,0.542644583
39588.83,0.394572363
39588.87,0.643904189
39588.92,0.581165663
39588.96,0.379597314
39589,0.258997613
39589.04,0.356830844
39589.08,0.512510034
39589.12,0.641406285
39589.17,0.684101005
39589.21,0.601535598
39589.25,0.529261596
39589.29,0.566379818
39589.33,0.710570977
39589.37,0.719005056
39589.42,0.677640844
39589.46,0.632107545
39589.5,0.596761103
39589.54,0.672776325
39589.58,0.610825916
39589.62,0.719718341
39589.67,0.679887491
39589.71,0.429149861
39589.75,0.590310653
39589.79,0.586181528
39589.83,0.465627071
39589.87,0.397568039
39589.92,0.482552708
39589.96,0.488502003
39590,0.663973388
39590.04,0.745996676
39590.08,0.786421287
39590.12,0.786421287
39590.17,0.75409479
39590.21,0.704998502
39590.25,0.717681024
39590.29,0.778737041
39590.33,0.786421287
39590.37,0.786421287
39590.42,0.786421287
39590.46,0.786421287
39590.5,0.786421287
39590.54,0.786421287
39590.58,0.786421287
39590.62,0.786421287
39590.67,0.786421287
39590.71,0.752339996
39590.75,0.751539888
39590.79,0.750403107
39590.83,0.734922129
39590.87,0.65912588
39590.92,0.699320474
39590.96,0.630957094
39591,0.671195749
39591.04,0.709709193
39591.08,0.581817536
39591.12,0.525343572
39591.17,0.55617765
39591.21,0.566224932
39591.25,0.564385778
39591.29,0.39870326
39591.33,0.239572731
39591.37,0.170968263
39591.42,0.148546657
39591.46,0.121553915
39591.5,0.116347222
39591.54,0.10616681
39591.58,0.14053035
39591.62,0.187248735
39591.67,0.211258589
39591.71,0.25997015
39591.75,0.296564124
39591.79,0.421578903
39591.83,0.440011313
39591.87,0.393068779
39591.92,0.369380664
39591.96,0.430584844
39592,0.463730354
39592.04,0.460371628
39592.08,0.308547098
39592.12,0.24084166
39592.17,0.230182685
39592.21,0.147778971
39592.25,0.099218027
39592.29,0.020756228
39592.33,0.021648197
39592.37,0.026820275
39592.42,0.066000948
39592.46,0.136010716
39592.5,0.182826911
39592.54,0.26485449
39592.58,0.280841105
39592.62,0.286855091
39592.67,0.31070869
39592.71,0.361899603
39592.75,0.311064398
39592.79,0.468986369
39592.83,0.605342936
39592.87,0.594685236
39592.92,0.529758991
39592.96,0.324353775
39593,0.116765974
39593.04,0.040219583
39593.08,0.026418412
39593.12,0.008111203
39593.17,0.002314878
39593.21,0
39593.25,0
39593.29,0
39593.33,0.006833018
39593.37,0.009003185
39593.42,0.009908724
39593.46,0.009412301
39593.5,0.008585725
39593.54,0.009040443
39593.58,0.008410379
39593.62,0.014747664
39593.67,0.0249955
39593.71,0.018713884
39593.75,0.042497646
39593.79,0.037141308
39593.83,0.003972869
39593.87,0.00874716
39593.92,0.02437173
39593.96,0.21125944
39594,0.47574651
39594.04,0.462807687
39594.08,0.658587666
39594.12,0.725449097
39594.17,0.730872473
39594.21,0.758338036
39594.25,0.756989833
39594.29,0.594298566
39594.33,0.273067092
39594.37,0.355528991
39594.42,0.491554869
39594.46,0.557050705
39594.5,0.321387378
39594.54,0.269676454
39594.58,0.265055134
39594.62,0.242152978
39594.67,0.347976976
39594.71,0.170107764
39594.75,0.147711956
39594.79,0.206938786
39594.83,0.523070404
39594.87,0.527674643
39594.92,0.315204192
39594.96,0.676461055
39595,0.722963116
39595.04,0.544737435
39595.08,0.703606957
39595.12,0.680486007
39595.17,0.605670042
39595.21,0.64194591
39595.25,0.500788299
39595.29,0.202557414
39595.33,0.206758041
39595.37,0.173537271
39595.42,0.208535562
39595.46,0.347080287
39595.5,0.487948444
39595.54,0.485528868
39595.58,0.509880738
39595.62,0.541545192
39595.67,0.724728776
39595.71,0.676319492
39595.75,0.643631954
39595.79,0.648821122
39595.83,0.725719811
39595.87,0.595705947
39595.92,0.504668372
39595.96,0.544977815
39596,0.427902111
39596.04,0.27760091
39596.08,0.224251744
39596.12,0.246908766
39596.17,0.144322426
39596.21,0.146240736
39596.25,0.210496511
39596.29,0.072965233
39596.33,0.025315286
39596.37,0.024469288
39596.42,0.020364061
39596.46,0.015533337
39596.5,0.010249349
39596.54,0.008903789
39596.58,0.008590657
39596.62,0.008413121
39596.67,0.008191959
39596.71,0
39596.75,0
39596.79,0
39596.83,0
39596.87,0
39596.92,0
39596.96,0.002202314
39597,0.009330636
39597.04,0.008361302
39597.08,0.009181988
39597.12,0.008717768
39597.17,0
39597.21,0
39597.25,0.007994819
39597.29,0.008439615
39597.33,0.007794695
39597.37,0
39597.42,0.007617192
39597.46,0.014483663
39597.5,0.013826333
39597.54,0.023317167
39597.58,0.025794309
39597.62,0.027145184
39597.67,0.026859852
39597.71,0.019177529
39597.75,0.040643356
39597.79,0.102736249
39597.83,0.107162566
39597.87,0.059405895
39597.92,0.030693471
39597.96,0.004521944
39598,0
39598.04,0
39598.08,0
39598.12,0
39598.17,0
39598.21,0.01045139
39598.25,0.000829216
39598.29,0
39598.33,0
39598.37,0
39598.42,0
39598.46,0.010331616
39598.5,0.007964078
39598.54,0.00835065
39598.58,0.008437171
39598.62,0.04544166
39598.67,0.085363972
39598.71,0.077102688
39598.75,0.013545235
39598.79,0.131705706
39598.83,0.421564868
39598.87,0.471961919
39598.92,0.644938315
39598.96,0.692431812
39599,0.509483606
39599.04,0.07630177
39599.08,0.070824626
39599.12,0.490730299
39599.17,0.757901685
39599.21,0.780376249
39599.25,0.755712075
39599.29,0.759525722
39599.33,0.735041664
39599.37,0.734302063
39599.42,0.707434919
39599.46,0.719526763
39599.5,0.716339881
39599.54,0.730336468
39599.58,0.733688225
39599.62,0.731670633
39599.67,0.747525614
39599.71,0.711274759
39599.75,0.504126899
39599.79,0.592379532
39599.83,0.65866435
39599.87,0.754762735
39599.92,0.757760092
39599.96,0.750613722
39600,0.637677991
39600.04,0.381036977
39600.08,0.284938029
39600.12,0.307259876
39600.17,0.35126366
39600.21,0.331070701
39600.25,0.291935372
39600.29,0.235650961
39600.33,0.320064634
39600.37,0.49812288
39600.42,0.608414971
39600.46,0.691540234
39600.5,0.739200343
39600.54,0.73526253
39600.58,0.756746125
39600.62,0.744106946
39600.67,0.680528116
39600.71,0.5748674
39600.75,0.224739035
39600.79,0.546765234
39600.83,0.619044323
39600.87,0.581882145
39600.92,0.609881418
39600.96,0.594948809
39601,0.553274473
39601.04,0.511074599
39601.08,0.562044781
39601.12,0.538770674
39601.17,0.579163127
39601.21,0.595849563
39601.25,0.231827601
39601.29,0.018488178
39601.33,0.010984597
39601.37,0.016611332
39601.42,0.028407277
39601.46,0.035492212
39601.5,0.033795054
39601.54,0.039874684
39601.58,0.034580867
39601.62,0.043928348
39601.67,0.046610741
39601.71,0.045176292
39601.75,0.014085287
39601.79,0.021737888
39601.83,0.07986961
39601.87,0.057400954
39601.92,0.00816983
39601.96,0
39602,0.006583015
39602.04,0.014620628
39602.08,0.059209162
39602.12,0.104495338
39602.17,0.150970699
39602.21,0.236564879
39602.25,0.204955995
39602.29,0.038921882
39602.33,0.014972979
39602.37,0.015558535
39602.42,0.029382757
39602.46,0.014068648
39602.5,0.002525256
39602.54,0.120541092
39602.58,0.244582371
39602.62,0.287384521
39602.67,0.073220796
39602.71,0.023335467
39602.75,0.532219242
39602.79,0.727251844
39602.83,0.641671281
39602.87,0.751852913
39602.92,0.672415949
39602.96,0.642232391
39603,0.750581556
39603.04,0.751283469
39603.08,0.740958857
39603.12,0.786421287
39603.17,0.730652056
39603.21,0.644894127
39603.25,0.736040912
39603.29,0.731213045
39603.33,0.753718849
39603.37,0.75398344
39603.42,0.714234511
39603.46,0.720431594
39603.5,0.725981312
39603.54,0.712100767
39603.58,0.663597924
39603.62,0.414735077
39603.67,0.410266539
39603.71,0.753456009
39603.75,0.75154002
39603.79,0.786421287
39603.83,0.786421287
39603.87,0.786421287
39603.92,0.7508357
39603.96,0.720236915
39604,0.692305779
39604.04,0.46139381
39604.08,0.749933965
39604.12,0.770539625
39604.17,0.753523166
39604.21,0.749487989
39604.25,0.739917558
39604.29,0.686928117
39604.33,0.607490674
39604.37,0.187455587
39604.42,0.024623587
39604.46,0.10696496
39604.5,0.210162164
39604.54,0.267237751
39604.58,0.23038888
39604.62,0.218255005
39604.67,0.108812466
39604.71,0.12690808
39604.75,0.115795621
39604.79,0.21740314
39604.83,0.313638388
39604.87,0.398096699
39604.92,0.353476434
39604.96,0.37825856
39605,0.449704921
39605.04,0.501269206
39605.08,0.66614034
39605.12,0.748323531
39605.17,0.734284234
39605.21,0.669637787
39605.25,0.397184098
39605.29,0.215663634
39605.33,0.389588145
39605.37,0.463234219
39605.42,0.374680961
39605.46,0.201250798
39605.5,0.116656946
39605.54,0.09094372
39605.58,0.112971589
39605.62,0.14121185
39605.67,0.181239738
39605.71,0.150757116
39605.75,0.165087689
39605.79,0.247542374
39605.83,0.239955668
39605.87,0.304119987
39605.92,0.45218942
39605.96,0.606793951
39606,0.660380424
39606.04,0.716073667
39606.08,0.697914807
39606.12,0.736009886
39606.17,0.736683007
39606.21,0.754802095
39606.25,0.752795481
39606.29,0.749149504
39606.33,0.747822101
39606.37,0.753529968
39606.42,0.750940831
39606.46,0.745254824
39606.5,0.543934508
39606.54,0.287645277
39606.58,0.379725733
39606.62,0.416117613
39606.67,0.428588858
39606.71,0.323820405
39606.75,0.147369317
39606.79,0.556310356
39606.83,0.602620292
39606.87,0.701038275
39606.92,0.745653166
39606.96,0.754234212
39607,0.755295026
39607.04,0.756070318
39607.08,0.777770653
39607.12,0.786421287
39607.17,0.786421287
39607.21,0.786421287
39607.25,0.720554542
39607.29,0.753847188
39607.33,0.755777318
39607.37,0.751770628
39607.42,0.757179605
39607.46,0.738296722
39607.5,0.729373195
39607.54,0.707101037
39607.58,0.561695803
39607.62,0.401918975
39607.67,0.531745519
39607.71,0.465541024
39607.75,0.302223812
39607.79,0.426725082
39607.83,0.692874207
39607.87,0.721338473
39607.92,0.735432935
39607.96,0.746672505
39608,0.753533235
39608.04,0.730427229
39608.08,0.755500328
39608.12,0.757883493
39608.17,0.7579043
39608.21,0.757639802
39608.25,0.746905515
39608.29,0.72209466
39608.33,0.722803874
39608.37,0.709767621
39608.42,0.685753337
39608.46,0.480863527
39608.5,0.202666577
39608.54,0.307271723
39608.58,0.300458665
39608.62,0.27285056
39608.67,0.268716448
39608.71,0.278632436
39608.75,0.303441682
39608.79,0.53155376
39608.83,0.68661652
39608.87,0.72360694
39608.92,0.669034277
39608.96,0.675786717
39609,0.723777764
39609.04,0.655819641
39609.08,0.691115125
39609.12,0.758359819
39609.17,0.749015484
39609.21,0.704058214
39609.25,0.730383848
39609.29,0.300381257
39609.33,0.012337576
39609.37,0.052154443
39609.42,0.218061273
39609.46,0.197782178
39609.5,0.276967749
39609.54,0.355468289
39609.58,0.394034332
39609.62,0.417335987
39609.67,0.552119446
39609.71,0.771761903
39609.75,0.732632385
39609.79,0.542819634
39609.83,0.640739018
39609.87,0.750551592
39609.92,0.732904964
39609.96,0.349001166
39610,0.424799908
39610.04,0.209140013
39610.08,0.344412298
39610.12,0.347751895
39610.17,0.375659301
39610.21,0.463669314
39610.25,0.354001077
39610.29,0.106225208
39610.33,0.048915096
39610.37,0.01494374
39610.42,0.008771546
39610.46,0.001110181
39610.5,0.004122338
39610.54,0.002239509
39610.58,0.007612613
39610.62,0.010822085
39610.67,0.005237833
39610.71,0
39610.75,0.002890172
39610.79,0
39610.83,0
39610.87,0.005871871
39610.92,0.009574879
39610.96,0.009798626
39611,0.018124947
39611.04,0.030499003
39611.08,0.08316257
39611.12,0.121582981
39611.17,0.121989718
39611.21,0.164576221
39611.25,0.069535641
39611.29,0.057858805
39611.33,0.036175197
39611.37,0.072441064
39611.42,0.127126536
39611.46,0.083192394
39611.5,0.088225998
39611.54,0.108363724
39611.58,0.116357592
39611.62,0.142913985
39611.67,0.152791531
39611.71,0.190417707
39611.75,0.206100437
39611.79,0.35619115
39611.83,0.434912061
39611.87,0.430812658
39611.92,0.445531094
39611.96,0.524935898
39612,0.551557734
39612.04,0.577096084
39612.08,0.519753695
39612.12,0.539481395
39612.17,0.356880952
39612.21,0.247935934
39612.25,0.134479674
39612.29,0.095852333
39612.33,0.038046681
39612.37,0.010847189
39612.42,0.008612132
39612.46,0.006086564
39612.5,0.08958193
39612.54,0.234443015
39612.58,0.216044515
39612.62,0.205661305
39612.67,0.262790513
39612.71,0.345956118
39612.75,0.323629379
39612.79,0.415986742
39612.83,0.41795174
39612.87,0.313075874
39612.92,0.65722972
39612.96,0.55631799
39613,0.582888804
39613.04,0.25601017
39613.08,0.635055677
39613.12,0.548345112
39613.17,0.421573642
39613.21,0.739033316
39613.25,0.754408482
39613.29,0.748216402
39613.33,0.69236117
39613.37,0.30210533
39613.42,0.252225477
39613.46,0.246868548
39613.5,0.313182942
39613.54,0.170450474
39613.58,0.383477934
39613.62,0.407908926
39613.67,0.336580172
39613.71,0.320766383
39613.75,0.221058689
39613.79,0.296997062
39613.83,0.588840367
39613.87,0.643581475
39613.92,0.629942412
39613.96,0.642540948
39614,0.629127887
39614.04,0.536429387
39614.08,0.50652935
39614.12,0.615303862
39614.17,0.725809645
39614.21,0.726364235
39614.25,0.689728258
39614.29,0.442668375
39614.33,0.326493626
39614.37,0.282207474
39614.42,0.240288237
39614.46,0.183735708
39614.5,0.164789106
39614.54,0.172260146
39614.58,0.185993133
39614.62,0.133125302
39614.67,0.078417575
39614.71,0.073654363
39614.75,0.047279448
39614.79,0.122840785
39614.83,0.234502103
39614.87,0.412613137
39614.92,0.549176074
39614.96,0.616564028
39615,0.630915037
39615.04,0.730174661
39615.08,0.778465453
39615.12,0.767667824
39615.17,0.750929326
39615.21,0.765899732
39615.25,0.722514471
39615.29,0.518746723
39615.33,0.447066532
39615.37,0.602575034
39615.42,0.526907023
39615.46,0.738124212
39615.5,0.739196465
39615.54,0.678000137
39615.58,0.370890921
39615.62,0.529051452
39615.67,0.468516344
39615.71,0.385822207
39615.75,0.698781641
39615.79,0.716136687
39615.83,0.746916458
39615.87,0.698546553
39615.92,0.653328617
39615.96,0.581912714
39616,0.640022055
39616.04,0.659427262
39616.08,0.522149678
39616.12,0.419072779
39616.17,0.335188922
39616.21,0.317882905
39616.25,0.199724681
39616.29,0.262028293
39616.33,0.470156608
39616.37,0.55326222
39616.42,0.570066641
39616.46,0.625037131
39616.5,0.677111275
39616.54,0.685442536
39616.58,0.62599666
39616.62,0.690765697
39616.67,0.685204512
39616.71,0.681881145
39616.75,0.607472672
